nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.264703_at,cor.263235_at
2,254643_at,T,F,AT4G18820,AT4G18820,AAA-type ATPase family protein,0.708777989,0.768118283
2,254644_at,T,F,AT4G18510,CLE2,CLAVATA3/ESR-related 2,0.853461705,0.792519038
2,254645_at,T,F,AT4G18520,AT4G18520,Pentatricopeptide repeat (PPR) superfamily protein,0.572327989,0.728641026
2,254648_at,T,F,AT4G18550,AT4G18550,alpha/beta-Hydrolases superfamily protein,0.859909454,0.745196404
2,254649_at,T,F,AT4G18570,AT4G18570,Tetratricopeptide repeat (TPR)-like superfamily protein,0.890790379,0.847780634
2,254650_at,NA,NA,NA,NA,NA,0.798893096,0.651840309
2,254653_at,T,F,AT4G18180,AT4G18180,Pectin lyase-like superfamily protein,0.729929221,0.670912993
2,254655_s_at,F,NA,AT5G46430,AT5G46430,Ribosomal protein L32e,0.863874739,0.769669202
2,254657_s_at,F,NA,AT4G18210,PUP10|ATPUP10,purine permease 10,0.934015901,0.761072893
2,254658_at,T,F,AT4G18230,AT4G18230,FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Oligosaccharide biosynthesis protein Alg14 like (InterPro:IPR013969); Has 640 Blast hits to 640 proteins in 277 species: Archae - 4; Bacteria - 281; Metazoa - 94; Fungi - 127; Plants - 57; Viruses - 0; Other Eukaryotes - 77 (source: NCBI BLink).,0.636801539,0.804055163
2,254660_at,T,F,AT4G18250,AT4G18250,"receptor serine/threonine kinase, putative",0.797275987,0.673546101
2,254661_at,T,F,AT4G18260,AT4G18260,Cytochrome b561/ferric reductase transmembrane protein family,0.749328238,0.615806574
2,254663_at,T,F,AT4G18290,KAT2,potassium channel in Arabidopsis thaliana 2,0.876935721,0.746979004
2,254664_at,T,F,AT4G18300,AT4G18300,Trimeric LpxA-like enzyme,0.90811228,0.801813258
2,254665_at,T,F,AT4G18340,AT4G18340,Glycosyl hydrolase superfamily protein,0.676443926,0.692931821
2,254666_at,T,F,AT4G18330,AT4G18330,Translation elongation factor EF1A/initiation factor IF2gamma family protein,0.759341463,0.605065428
2,254669_at,T,F,AT4G18370,HHOA|DEGP5|DEG5,DEGP protease 5,0.897965722,0.823959791
2,254670_at,T,F,AT4G18390,TCP2,"TEOSINTE BRANCHED 1, cycloidea and PCF transcription factor 2",0.792982521,0.803913157
2,254671_at,T,F,AT4G18410,AT4G18410,"Mutator-like transposase family, has a 8.7e-30 P-value blast match to GB:AAA21566 mudrA of transposon=MuDR (MuDr-element) (Zea mays)",0.791121349,0.748399502
2,254673_at,T,F,AT4G18430,RABA1e|AtRABA1e,RAB GTPase homolog A1E,0.906655376,0.783285576
2,254676_at,T,F,AT4G18460,AT4G18460,D-Tyr-tRNA(Tyr) deacylase family protein,0.850466219,0.725146987
2,254679_at,NA,NA,NA,NA,NA,0.87550313,0.591660574
2,254680_at,T,F,AT4G18130,PHYE,phytochrome E,0.810368168,0.771803486
2,254681_at,T,F,AT4G18140,SSP4b,SCP1-like small phosphatase 4b,0.74857516,0.524701281
2,254683_at,T,F,AT4G13800,AT4G13800,Protein of unknown function (DUF803),0.724891171,0.568348063
2,254684_at,T,F,AT4G13850,ATGRP2|GR-RBP2|GRP2,glycine-rich RNA-binding protein 2,0.673122536,0.58757339
2,254685_at,T,F,AT4G13790,AT4G13790,SAUR-like auxin-responsive protein family,0.701107292,0.718194454
2,254687_at,T,F,AT4G13770,REF2|CYP83A1,"cytochrome P450, family 83, subfamily A, polypeptide 1",0.511516169,0.522811272
2,254688_at,T,F,AT4G13830,J20,DNAJ-like 20,0.872916448,0.84464576
2,254691_at,T,F,AT4G17840,AT4G17840,"FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast, membrane; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Abortive infection protein (InterPro:IPR003675); BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G35260.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).",0.850342042,0.758566793
2,254692_at,T,F,AT4G17860,AT4G17860,Protein of Unknown Function (DUF239),0.831013163,0.732844042
2,254694_at,NA,NA,NA,NA,NA,0.606577312,0.597349619
2,254695_at,T,F,AT4G17905,ATL4H,RING/U-box superfamily protein,0.576184349,0.553713845
2,254697_at,T,F,AT4G17970,ATALMT12|ALMT12,"aluminum-activated, malate transporter 12",0.84684173,0.771761593
2,254699_at,T,F,AT4G17990,AT4G17990,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G17700.1); Has 134 Blast hits to 131 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 134; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.742431717,0.702421084
2,254703_at,T,F,AT4G17960,AT4G17960,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G46620.1); Has 46 Blast hits to 45 proteins in 13 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 46; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.842246131,0.68624098
2,254704_at,T,F,AT4G18020,PRR2|APRR2,CheY-like two-component responsive regulator family protein,0.537022127,0.552390376
2,254705_at,T,F,AT4G17870,RCAR11|PYR1,Polyketide cyclase/dehydrase and lipid transport superfamily protein,0.660996332,0.671378603
2,254708_at,T,F,AT4G17895,UBP20,ubiquitin-specific protease 20,0.578165649,0.525346676
2,254711_at,T,F,AT4G18060,AT4G18060,SH3 domain-containing protein,0.597308527,0.530974893
2,254713_at,T,F,AT4G18090,AT4G18090,unknown protein; Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.530979195,0.567785949
2,254715_at,T,F,AT4G13550,AT4G13550,triglyceride lipases;triglyceride lipases,0.846329202,0.735415286
2,254716_at,T,F,AT4G13560,UNE15,Late embryogenesis abundant protein (LEA) family protein,0.921255802,0.770108706
2,254718_at,T,F,AT4G13580,AT4G13580,Disease resistance-responsive (dirigent-like protein) family protein,0.901719515,0.769203219
2,254720_at,T,F,AT4G13610,MEE57,DNA (cytosine-5-)-methyltransferase family protein,0.710781625,0.628776682
2,254724_at,T,F,AT4G13630,AT4G13630,"Protein of unknown function, DUF593",0.839572075,0.560723183
2,254725_at,T,F,AT4G13650,AT4G13650,Pentatricopeptide repeat (PPR) superfamily protein,0.653937624,0.705396739
2,254726_at,T,F,AT4G13660,PRR2|ATPRR2,pinoresinol reductase 2,0.906852617,0.780570508
2,254727_at,T,F,AT4G13670,PTAC5,plastid transcriptionally active 5,0.882608794,0.827101288
2,254728_at,T,F,AT4G13690,AT4G13690,unknown protein; Has 37 Blast hits to 37 proteins in 16 species: Archae - 0; Bacteria - 2; Metazoa - 2; Fungi - 0; Plants - 27; Viruses - 0; Other Eukaryotes - 6 (source: NCBI BLink).,0.805523283,0.72266768
2,254730_at,T,F,AT4G13730,AT4G13730,Ypt/Rab-GAP domain of gyp1p superfamily protein,0.570378299,0.760188028
2,254734_at,T,F,AT4G13780,AT4G13780,"methionine--tRNA ligase, putative / methionyl-tRNA synthetase, putative / MetRS, putative",0.875237485,0.787619597
2,254735_at,T,F,AT4G13810,RLP47|AtRLP47,receptor like protein 47,0.803226021,0.848553403
2,254737_at,T,F,AT4G13840,AT4G13840,HXXXD-type acyl-transferase family protein,0.890387197,0.764619574
2,254738_at,NA,NA,NA,NA,NA,0.844691078,0.791700608
2,254740_s_at,F,NA,AT4G13930,SHM4,serine hydroxymethyltransferase 4,0.783309581,0.900946587
2,254742_at,T,F,AT4G13430,IIL1|ATLEUC1,isopropyl malate isomerase large subunit 1,0.876524416,0.761131041
2,254744_at,T,F,AT4G13345,MEE55,Serinc-domain containing serine and sphingolipid biosynthesis protein,0.849884616,0.721408666
2,254745_at,T,F,AT4G13460,SDG22|SUVH9|SET22,SU(VAR)3-9 homolog 9,0.784166884,0.721070447
2,254746_at,T,F,AT4G12980,AT4G12980,Auxin-responsive family protein,0.929748617,0.784366666
2,254748_at,T,F,AT4G13120,AT4G13120,"hAT-like transposase family (hobo/Ac/Tam3), has a 2.6e-50 P-value blast match to GB:AAD24567 transposase Tag2 (hAT-element) (Arabidopsis thaliana)",0.614812334,0.660141772
2,254749_at,T,F,AT4G13130,AT4G13130,Cysteine/Histidine-rich C1 domain family protein,0.891374502,0.793410961
2,254750_at,T,F,AT4G13150,AT4G13150,unknown protein; Has 83 Blast hits to 82 proteins in 37 species: Archae - 0; Bacteria - 51; Metazoa - 0; Fungi - 0; Plants - 30; Viruses - 0; Other Eukaryotes - 2 (source: NCBI BLink).,0.840244562,0.839936757
2,254751_at,NA,NA,NA,NA,NA,0.74147435,0.68072425
2,254752_at,T,F,AT4G13160,AT4G13160,"Protein of unknown function, DUF593",0.794014094,0.823168829
2,254755_at,T,F,AT4G13220,AT4G13220,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; Has 27 Blast hits to 27 proteins in 10 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 27; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.920204996,0.782036741
2,254756_at,T,F,AT4G13235,EDA21,embryo sac development arrest 21,0.899489605,0.770503867
2,254758_at,T,F,AT4G13260,YUC2,Flavin-binding monooxygenase family protein,0.759635349,0.677756004
2,254759_at,T,F,AT4G13180,AT4G13180,NAD(P)-binding Rossmann-fold superfamily protein,0.939050591,0.81751086
2,254760_at,T,F,AT4G13200,AT4G13200,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: thylakoid, chloroplast thylakoid membrane, chloroplast, plastoglobule; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; Has 97 Blast hits to 97 proteins in 46 species: Archae - 0; Bacteria - 65; Metazoa - 2; Fungi - 0; Plants - 28; Viruses - 0; Other Eukaryotes - 2 (source: NCBI BLink).",0.88243115,0.835473327
2,254761_at,T,F,AT4G13195,CLE44,CLAVATA3/ESR-RELATED 44,0.736817609,0.542160675
2,254764_at,T,F,AT4G13250,NYC1,NAD(P)-binding Rossmann-fold superfamily protein,0.823983831,0.842262407
2,254765_at,T,F,AT4G13270,AT4G13270,Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family,0.783218711,0.826629098
2,254766_at,NA,NA,NA,NA,NA,0.877761786,0.724004722
2,254767_s_at,F,NA,AT4G13310,CYP71A20,"cytochrome P450, family 71, subfamily A, polypeptide 20",0.89723948,0.789758775
2,254768_at,T,F,AT4G13320,AT4G13320,unknown protein; Has 68 Blast hits to 67 proteins in 12 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 68; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.560221137,0.507405329
2,254773_at,T,F,AT4G13410,ATCSLA15|CSLA15,Nucleotide-diphospho-sugar transferases superfamily protein,0.713786315,0.590158858
2,254774_at,T,F,AT4G13440,AT4G13440,Calcium-binding EF-hand family protein,0.824728501,0.812190753
2,254775_at,T,F,AT4G13450,AT4G13450,Adenine nucleotide alpha hydrolases-like superfamily protein,0.851630672,0.764004877
2,254779_at,T,F,AT4G12760,AT4G12760,unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.86484407,0.617706169
2,254780_s_at,F,NA,AT4G12770,AT4G12770,Chaperone DnaJ-domain superfamily protein,0.803425809,0.810276606
2,254782_at,T,F,AT4G12860,UNE14,EF hand calcium-binding protein family,0.672435305,0.619994611
2,254783_at,T,F,AT4G12830,AT4G12830,alpha/beta-Hydrolases superfamily protein,0.88412324,0.73351259
2,254787_at,T,F,AT4G12690,AT4G12690,Plant protein of unknown function (DUF868),0.61950352,0.552502119
2,254789_at,T,F,AT4G12880,ENODL19|AtENODL19,early nodulin-like protein 19,0.768060401,0.733957663
2,254790_at,T,F,AT4G12800,PSAL,photosystem I subunit l,0.885994926,0.798306952
2,254794_at,T,F,AT4G12970,STOMAGEN|EPFL9,stomagen,0.926724806,0.831064944
2,254796_at,T,F,AT4G13000,AT4G13000,"AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein",0.724076749,0.702565838
2,254797_at,T,F,AT4G13030,AT4G13030,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.88071228,0.70951054
2,254802_at,T,F,AT4G13090,XTH2,xyloglucan endotransglucosylase/hydrolase 2,0.833113808,0.62417845
2,254803_at,T,F,AT4G13100,AT4G13100,RING/U-box superfamily protein,0.569675403,0.640072332
2,254806_at,F,NA,AT4G12430,AT4G12430,Haloacid dehalogenase-like hydrolase (HAD) superfamily protein,0.564352748,0.589237244
2,254807_at,T,F,AT4G12700,AT4G12700,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G04280.1); Has 136 Blast hits to 136 proteins in 17 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 125; Viruses - 0; Other Eukaryotes - 11 (source: NCBI BLink).,0.643560062,0.56789887
2,254808_at,T,F,AT4G12740,AT4G12740,HhH-GPD base excision DNA repair family protein,0.728780188,0.567160718
2,254810_at,T,F,AT4G12390,PME1,pectin methylesterase inhibitor 1,0.73748852,0.703195518
2,254811_at,T,F,AT4G12230,AT4G12230,alpha/beta-Hydrolases superfamily protein,0.885522831,0.67977489
2,254812_at,T,F,AT4G12250,GAE5,UDP-D-glucuronate 4-epimerase 5,0.852303008,0.73731593
2,254813_at,T,F,AT4G12350,AtMYB42|MYB42,myb domain protein 42,0.541004398,0.557742167
2,254814_at,T,F,AT4G12340,AT4G12340,copper ion binding,0.851754187,0.547550473
2,254815_at,T,F,AT4G12420,SKU5,Cupredoxin superfamily protein,0.611840137,0.542719202
2,254818_at,T,F,AT4G12470,AZI1,azelaic acid induced 1,0.545937821,0.717760628
2,254820_s_at,F,NA,AT4G12520,AT4G12520,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein,0.887224403,0.794707017
2,254822_at,T,F,AT4G12570,UPL5,ubiquitin protein ligase 5,0.822177639,0.567041385
2,254823_at,T,F,AT4G12580,AT4G12580,unknown protein; Has 24 Blast hits to 18 proteins in 5 species: Archae - 0; Bacteria - 2; Metazoa - 0; Fungi - 0; Plants - 7; Viruses - 0; Other Eukaryotes - 15 (source: NCBI BLink).,0.704059845,0.578622833
2,254824_s_at,F,NA,AT4G14700,ATORC1A|ORC1A,origin recognition complex 1,0.793519455,0.651199525
2,254827_at,T,F,AT4G12650,AT4G12650,Endomembrane protein 70 protein family,0.825254166,0.854975759
2,254828_at,T,F,AT4G12550,AIR1,Auxin-Induced in Root cultures 1,0.896915404,0.770541451
2,254829_at,T,F,AT4G12530,AT4G12530,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein,0.803280761,0.566334002
2,254830_at,T,F,AT4G12590,AT4G12590,"Protein of unknown function DUF106, transmembrane",0.827265773,0.55116354
2,254831_at,T,F,AT4G12600,AT4G12600,Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein,0.764043536,0.76476952
2,254832_at,T,F,AT4G12490,AT4G12490,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein,0.530789213,0.686939696
2,254835_s_at,F,NA,AT4G12320,CYP706A6,"cytochrome P450, family 706, subfamily A, polypeptide 6",0.838879215,0.8008403
2,254836_at,T,F,AT4G12330,CYP706A7,"cytochrome P450, family 706, subfamily A, polypeptide 7",0.867779204,0.761666766
2,254837_at,T,F,AT4G12360,AT4G12360,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein,0.808650044,0.707508011
2,254839_at,T,F,AT4G12400,AT4G12400,"stress-inducible protein, putative",0.823587928,0.85168418
2,254840_at,T,F,AT4G11930,AT4G11930,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G11940.1); Has 102 Blast hits to 102 proteins in 12 species: Archae - 0; Bacteria - 0; Metazoa - 1; Fungi - 2; Plants - 99; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.635852442,0.560477926
2,254841_at,T,F,AT4G11940,AT4G11940,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G11930.1); Has 37 Blast hits to 37 proteins in 3 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 37; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.725941637,0.542996623
2,254842_at,T,F,AT4G11950,AT4G11950,Protein of unknown function (DUF1191),0.58901446,0.661091649
2,254844_at,T,F,AT4G11790,AT4G11790,Pleckstrin homology (PH) domain superfamily protein,0.801276582,0.581747663
2,254845_at,T,F,AT4G11820,MVA1|HMGS|FKP1|EMB2778,hydroxymethylglutaryl-CoA synthase / HMG-CoA synthase / 3-hydroxy-3-methylglutaryl coenzyme A synthase,0.759920511,0.711628063
2,254847_at,T,F,AT4G11850,PLDGAMMA1|MEE54,phospholipase D gamma 1,0.899999683,0.750041782
2,254848_at,T,F,AT4G11960,PGRL1B,PGR5-like B,0.808117483,0.835527001
2,254851_at,T,F,AT4G12010,AT4G12010,Disease resistance protein (TIR-NBS-LRR class) family,0.804202205,0.553292356
2,254852_at,T,F,AT4G12020,WRKY19|MAPKKK11|ATWRKY19|MEKK4,protein kinase family protein,0.860101708,0.849751486
2,254853_at,T,F,AT4G12080,AHL1|ATAHL1,AT-hook motif nuclear-localized protein 1,0.908577704,0.766659464
2,254854_at,T,F,AT4G12130,AT4G12130,Glycine cleavage T-protein family,0.817221031,0.655632287
2,254855_s_at,F,NA,AT4G12140,AT4G12140,RING/U-box superfamily protein,0.723920318,0.672963667
2,254857_at,T,F,AT4G12120,SEC1B|ATSEC1B,Sec1/munc18-like (SM) proteins superfamily,0.688248875,0.736640434
2,254858_at,T,F,AT4G12070,AT4G12070,unknown protein; INVOLVED IN: biological_process unknown; LOCATED IN: plasma membrane; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.848789231,0.69571313
2,254859_at,T,F,AT4G12060,AT4G12060,Double Clp-N motif protein,0.869830547,0.832482241
2,254861_at,T,F,AT4G12040,AT4G12040,A20/AN1-like zinc finger family protein,0.715824207,0.827029381
2,254863_at,T,F,AT4G11980,NUDX14|ATNUDT14|ATNUDX14,nudix hydrolase homolog 14,0.865569755,0.798598664
2,254864_at,T,F,AT4G12180,AT4G12180,"non-LTR retrotransposon family (LINE), has a 2.2e-28 P-value blast match to GB:NP_038605 L1 repeat, Tf subfamily, member 30 (LINE-element) (Mus musculus)",0.749744125,0.578442299
2,254866_at,T,F,AT4G12220,AT4G12220,BEST Arabidopsis thaliana protein match is: RING/U-box superfamily protein (TAIR:AT4G12210.1); Has 24 Blast hits to 21 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 24; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.620950214,0.63612066
2,254867_at,T,F,AT4G12240,AT4G12240,zinc finger (C2H2 type) family protein,0.503881707,0.597106184
2,254869_at,T,F,AT4G11890,AT4G11890,Protein kinase superfamily protein,0.766592661,0.76681346
2,254870_at,T,F,AT4G11900,AT4G11900,S-locus lectin protein kinase family protein,0.904218623,0.829755371
2,254871_at,T,F,AT4G11920,CCS52A2|FZR1,cell cycle switch protein 52  A2,0.764745984,0.71322511
2,254873_at,T,F,AT4G11420,ATTIF3A1|TIF3A1|EIF3A-1|ATEIF3A-1|EIF3A,eukaryotic translation initiation factor 3A,0.740058238,0.833406119
2,254874_at,T,F,AT4G11570,AT4G11570,Haloacid dehalogenase-like hydrolase (HAD) superfamily protein,0.850614556,0.72082374
2,254875_at,T,F,AT4G11590,AT4G11590,F-box associated ubiquitination effector family protein,0.680644812,0.514670449
2,254876_at,T,F,AT4G11610,AT4G11610,C2 calcium/lipid-binding plant phosphoribosyltransferase family protein,0.835026011,0.769121524
2,254877_at,T,F,AT4G11640,SR|ATSR,serine racemase,0.876928676,0.837766062
2,254879_at,T,F,AT4G11670,AT4G11670,Protein of unknown function (DUF810),0.897977971,0.670255361
2,254881_at,T,F,AT4G11700,AT4G11700,Protein of unknown function (DUF626),0.820069933,0.606669919
2,254886_at,T,F,AT4G11760,LCR17,low-molecular-weight cysteine-rich 17,0.634335441,0.70389183
2,254888_at,T,F,AT4G11780,AT4G11780,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G23020.2); Has 550 Blast hits to 387 proteins in 92 species: Archae - 0; Bacteria - 32; Metazoa - 132; Fungi - 122; Plants - 80; Viruses - 0; Other Eukaryotes - 184 (source: NCBI BLink).,0.539708158,0.567824047
2,254889_at,T,F,AT4G11650,OSM34|ATOSM34,osmotin 34,0.874521609,0.717331709
2,254890_at,T,F,AT4G11600,PHGPX|LSC803|ATGPX6|GPX6,glutathione peroxidase 6,0.821701285,0.526586761
2,254892_at,T,F,AT4G11800,AT4G11800,Calcineurin-like metallo-phosphoesterase superfamily protein,0.917835619,0.758999054
2,254893_at,T,T,AT4G11830,PLDGAMMA2,phospholipase D gamma 2,0.777804838,0.778527128
2,254894_at,T,F,AT4G11840,PLDGAMMA3,phospholipase D gamma 3,0.780113399,0.619225306
2,254896_at,T,F,AT4G11880,AGL14,AGAMOUS-like 14,0.898190489,0.777752121
2,254897_at,T,F,AT4G11470,CRK31,cysteine-rich RLK (RECEPTOR-like protein kinase) 31,0.575771607,0.586830784
2,254898_at,T,F,AT4G11480,CRK32,cysteine-rich RLK (RECEPTOR-like protein kinase) 32,0.752583004,0.590831195
2,254901_at,T,F,AT4G11530,CRK34,cysteine-rich RLK (RECEPTOR-like protein kinase) 34,0.902075063,0.741997347
2,254902_at,T,F,AT4G11550,AT4G11550,Cysteine/Histidine-rich C1 domain family protein,0.877244043,0.716606609
2,254903_at,T,F,AT4G11150,VHA-E1|emb2448|TUF|TUFF,vacuolar ATP synthase subunit E1,0.823124195,0.823786809
2,254906_at,T,F,AT4G11180,AT4G11180,Disease resistance-responsive (dirigent-like protein) family protein,0.736730494,0.637225573
2,254907_at,T,F,AT4G11190,AT4G11190,Disease resistance-responsive (dirigent-like protein) family protein,0.872027999,0.731674409
2,254908_at,T,F,AT4G11200,AT4G11200,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G30370.1); similar to transposon protein, putative, Mutator sub-class [Oryza sativa (japonica cultivar-group)] (GB:ABF95707.1); contains InterPro domain Plant MuDR transposase; (InterPro:IPR004332)",0.814597906,0.691271017
2,254909_at,T,F,AT4G11210,AT4G11210,Disease resistance-responsive (dirigent-like protein) family protein,0.717566828,0.668501125
2,254910_at,T,F,AT4G11175,AT4G11175,"Nucleic acid-binding, OB-fold-like protein",0.899002753,0.807521134
2,254911_at,T,F,AT4G11100,AT4G11100,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G03060.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.903294385,0.801439161
2,254912_at,T,F,AT4G11230,AT4G11230,Riboflavin synthase-like superfamily protein,0.888097825,0.77078007
2,254913_at,T,F,AT4G11270,AT4G11270,Transducin/WD40 repeat-like superfamily protein,0.88383665,0.640793532
2,254914_at,T,F,AT4G11290,AT4G11290,Peroxidase superfamily protein,0.896773578,0.811499781
2,254915_s_at,F,NA,AT4G11310,AT4G11310,Papain family cysteine protease,0.915477302,0.68742773
2,254917_at,T,F,AT4G11350,AT4G11350,Protein of unknown function (DUF604),0.888345492,0.809530458
2,254918_at,T,F,AT4G11260,EDM1|RPR1|ATSGT1B|SGT1B|ETA3,phosphatase-related,0.827118874,0.695993483
2,254920_at,T,F,AT4G11220,BTI2|RTNLB2,VIRB2-interacting protein 2,0.917146337,0.852382132
2,254921_at,T,F,AT4G11300,AT4G11300,Protein of unknown function (DUF793),0.667718106,0.679040831
2,254923_at,T,F,AT4G11240,TOPP7,Calcineurin-like metallo-phosphoesterase superfamily protein,0.865429517,0.775585291
2,254925_at,T,F,AT4G11380,AT4G11380,Adaptin family protein,0.903263596,0.669834609
2,254931_at,T,F,AT4G11460,CRK30,cysteine-rich RLK (RECEPTOR-like protein kinase) 30,0.833108436,0.584478498
2,254932_at,T,F,AT4G11120,AT4G11120,"translation elongation factor Ts (EF-Ts), putative",0.811200805,0.601598173
2,254933_at,T,F,AT4G11130,RDR2|SMD1,RNA-dependent RNA polymerase 2,0.66698603,0.529521125
2,254935_at,T,F,AT4G10780,AT4G10780,LRR and NB-ARC domains-containing disease resistance protein,0.64522522,0.678681836
2,254938_at,T,F,AT4G10770,OPT7|ATOPT7,oligopeptide transporter 7,0.904213998,0.822581132
2,254943_at,T,F,AT4G10890,AT4G10890,unknown protein; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF2439 (InterPro:IPR018838); BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G43722.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.762809745,0.506313411
2,254944_at,T,F,AT4G10930,AT4G10930,unknown protein; LOCATED IN: cellular_component unknown; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 14 growth stages; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.869434514,0.747326241
2,254946_at,T,F,AT4G10950,AT4G10950,SGNH hydrolase-type esterase superfamily protein,0.72876879,0.639695558
2,254948_at,T,F,AT4G11000,AT4G11000,Ankyrin repeat family protein,0.918413574,0.733298007
2,254950_at,T,F,AT4G10810,AT4G10810,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 15 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G24026.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.834690276,0.780242565
2,254951_at,T,F,AT4G10840,AT4G10840,Tetratricopeptide repeat (TPR)-like superfamily protein,0.869513583,0.750192112
2,254952_at,F,NA,AT4G10955,AT4G10955,alpha/beta-Hydrolases superfamily protein,0.855026928,0.753013432
