nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.264703_at,cor.263235_at
2,258552_at,T,F,AT3G07010,AT3G07010,Pectin lyase-like superfamily protein,0.887316105,0.559064369
2,258554_at,T,F,AT3G06980,AT3G06980,DEA(D/H)-box RNA helicase family protein,0.922933605,0.639309567
2,258555_at,T,F,AT3G06860,ATMFP2|MFP2,multifunctional protein 2,0.895832247,0.523817126
2,258557_at,T,F,AT3G05990,AT3G05990,Leucine-rich repeat (LRR) family protein,0.920080582,0.602270767
2,258560_at,T,F,AT3G06020,AT3G06020,Protein of unknown function (DUF3049),0.70618814,0.560477392
2,258562_at,T,F,AT3G05980,AT3G05980,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G19340.1); Has 202 Blast hits to 202 proteins in 28 species: Archae - 0; Bacteria - 0; Metazoa - 39; Fungi - 4; Plants - 148; Viruses - 0; Other Eukaryotes - 11 (source: NCBI BLink).,0.804911804,0.584469407
2,258565_at,T,F,AT3G04350,AT3G04350,Plant protein of unknown function (DUF946),0.627159255,0.519702432
2,258567_at,T,F,AT3G04080,ATAPY1|APY1,apyrase 1,0.873357459,0.753754227
2,258569_at,T,F,AT3G04400,emb2171,Ribosomal protein L14p/L23e family protein,0.912735359,0.614477372
2,258570_at,T,F,AT3G04530,PPCK2|ATPPCK2|PEPCK2,phosphoenolpyruvate carboxylase kinase 2,0.874014158,0.665988756
2,258571_at,T,F,AT3G04420,anac048|NAC048,NAC domain containing protein 48,0.879245431,0.521378308
2,258573_at,T,F,AT3G04260,PTAC3,plastid transcriptionally active 3,0.942457963,0.652370022
2,258574_at,T,F,AT3G04250,AT3G04250,F-box associated ubiquitination effector family protein,0.740563952,0.644064712
2,258576_at,T,F,AT3G04230,AT3G04230,Ribosomal protein S5 domain 2-like superfamily protein,0.949093448,0.656057295
2,258577_at,T,F,AT3G04220,AT3G04220,Disease resistance protein (TIR-NBS-LRR class) family,0.905933747,0.581469786
2,258578_at,T,F,AT3G04200,AT3G04200,RmlC-like cupins superfamily protein,0.841096743,0.620753545
2,258580_at,T,F,AT3G04170,AT3G04170,RmlC-like cupins superfamily protein,0.745104626,0.633646654
2,258582_at,T,F,AT3G04150,AT3G04150,RmlC-like cupins superfamily protein,0.642717805,0.596143635
2,258585_at,T,F,AT3G04340,emb2458,FtsH extracellular protease family,0.932543086,0.636584313
2,258586_s_at,F,NA,AT3G04330,AT3G04330,Kunitz family trypsin and protease inhibitor protein,0.921747585,0.649039371
2,258587_at,T,F,AT3G04310,AT3G04310,unknown protein; Has 44 Blast hits to 44 proteins in 12 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 44; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.838690041,0.548009169
2,258588_s_at,T,T,AT3G04120,GAPC1|GAPC|GAPC-1,glyceraldehyde-3-phosphate dehydrogenase C subunit 1,0.847610295,0.606635319
2,258589_at,T,F,AT3G04290,LTL1|ATLTL1,Li-tolerant lipase 1,0.942504504,0.613024825
2,258592_at,T,F,AT3G04130,AT3G04130,Tetratricopeptide repeat (TPR)-like superfamily protein,0.779479063,0.652208875
2,258593_at,T,F,AT3G04480,AT3G04480,endoribonucleases,0.611615925,0.621567037
2,258601_at,T,F,AT3G02760,AT3G02760,Class II aaRS and biotin synthetases superfamily protein,0.603204541,0.63456393
2,258603_at,T,F,AT3G02990,ATHSFA1E|HSFA1E,heat shock transcription factor A1E,0.860009224,0.680549336
2,258604_at,T,F,AT3G02980,MCC1,MEIOTIC CONTROL OF CROSSOVERS1,0.940591108,0.614216029
2,258606_at,T,F,AT3G02840,AT3G02840,ARM repeat superfamily protein,0.699630096,0.506956825
2,258607_at,T,F,AT3G02730,TRXF1|ATF1,thioredoxin F-type 1,0.926750811,0.621067205
2,258609_at,T,F,AT3G02910,AT3G02910,AIG2-like (avirulence induced gene) family protein,0.803782377,0.563017037
2,258610_at,T,F,AT3G02875,ILR1,Peptidase M20/M25/M40 family protein,0.710465077,0.593729675
2,258611_at,T,F,AT3G02860,AT3G02860,zinc ion binding,0.840788806,0.565503692
2,258613_at,T,F,AT3G02870,VTC4,Inositol monophosphatase family protein,0.913127102,0.584055327
2,258614_at,T,F,AT3G02770,AT3G02770,Ribonuclease E inhibitor RraA/Dimethylmenaquinone methyltransferase,0.941955841,0.603870023
2,258615_at,T,F,AT3G02740,AT3G02740,Eukaryotic aspartyl protease family protein,0.9390315,0.583301831
2,258616_at,T,F,AT3G02880,AT3G02880,Leucine-rich repeat protein kinase family protein,0.783161082,0.758110941
2,258617_at,T,F,AT3G03000,AT3G03000,EF hand calcium-binding protein family,0.901264073,0.69310502
2,258618_at,T,F,AT3G02885,GASA5,GAST1 protein homolog 5,0.892819536,0.66665262
2,258619_at,T,F,AT3G02780,IDI2|IPIAT1|IPP2,isopentenyl pyrophosphate:dimethylallyl pyrophosphate isomerase 2,0.916914303,0.641446859
2,258620_at,T,F,AT3G02940,MYB107|AtMYB107,myb domain protein 107,0.892404011,0.569317829
2,258621_at,T,F,AT3G02830,ZFN1,zinc finger protein 1,0.891451478,0.594673012
2,258622_at,T,F,AT3G02720,AT3G02720,Class I glutamine amidotransferase-like superfamily protein,0.867673544,0.562160391
2,258623_at,T,F,AT3G02790,AT3G02790,zinc finger (C2H2 type) family protein,0.91215174,0.596535167
2,258624_at,T,F,AT3G02950,THO7|AtTHO7,Tho complex subunit 7/Mft1p,0.595049997,0.543823964
2,258625_at,T,F,AT3G04370,PDLP4,plasmodesmata-located protein 4,0.83173382,0.566119033
2,258626_at,T,F,AT3G04450,AT3G04450,Homeodomain-like superfamily protein,0.948549927,0.659732263
2,258627_at,T,F,AT3G04460,ATPEX12|PEX12|APM4,peroxin-12,0.574623187,0.647179947
2,258628_at,T,F,AT3G02890,AT3G02890,RING/FYVE/PHD zinc finger superfamily protein,0.937127196,0.577038221
2,258630_at,T,F,AT3G02820,AT3G02820,zinc knuckle (CCHC-type) family protein,0.728329135,0.547032501
2,258631_at,T,F,AT3G07970,QRT2,Pectin lyase-like superfamily protein,0.779203297,0.557001566
2,258634_at,T,F,AT3G08000,AT3G08000,RNA-binding (RRM/RBD/RNP motifs) family protein,0.617316241,0.679236959
2,258635_at,T,F,AT3G08020,AT3G08020,PHD finger family protein,0.959598507,0.605656434
2,258638_at,T,F,AT3G07950,AT3G07950,rhomboid protein-related,0.776380517,0.567303072
2,258642_at,T,F,AT3G07910,AT3G07910,FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Reactive oxygen species modulator 1 (InterPro:IPR018450); Has 192 Blast hits to 192 proteins in 80 species: Archae - 0; Bacteria - 0; Metazoa - 139; Fungi - 6; Plants - 39; Viruses - 0; Other Eukaryotes - 8 (source: NCBI BLink).,0.877531111,0.574131642
2,258643_at,T,F,AT3G08010,ATAB2,RNA binding,0.916226289,0.647295681
2,258645_s_at,F,NA,AT3G07850,AT3G07850,Pectin lyase-like superfamily protein,0.862012318,0.624335936
2,258646_at,T,F,AT3G08040,MAN1|ATFRD3|FRD3,MATE efflux family protein,0.594531863,0.502028377
2,258648_at,T,F,AT3G07900,AT3G07900,O-fucosyltransferase family protein,0.914468258,0.592437653
2,258650_at,T,F,AT3G09830,AT3G09830,Protein kinase superfamily protein,0.907564283,0.610334177
2,258651_at,T,F,AT3G09920,PIP5K9,phosphatidyl inositol monophosphate 5 kinase,0.775610317,0.638174857
2,258652_at,T,F,AT3G09910,ATRAB18C|ATRABC2B|RABC2b,RAB GTPase homolog C2B,0.900510442,0.61851931
2,258655_at,T,F,AT3G09810,IDH-VI,isocitrate dehydrogenase VI,0.908498626,0.665048627
2,258656_at,T,F,AT3G09900,RABE1e|ATRABE1E|ATRAB8E,RAB GTPase homolog E1E,0.893671364,0.537234509
2,258657_at,T,F,AT3G09890,AT3G09890,Ankyrin repeat family protein,0.826903369,0.699426678
2,258658_at,T,F,AT3G09820,ATADK1|ADK1,adenosine kinase 1,0.872276904,0.605776117
2,258665_at,T,F,AT3G08710,TRX H9|ATH9|TH9,thioredoxin H-type 9,0.959887927,0.602296483
2,258666_at,T,F,AT3G08550,ABI8|ELD1|KOB1,elongation defective 1 protein / ELD1 protein,0.694328899,0.665618742
2,258671_at,T,F,AT3G08560,VHA-E2,vacuolar H+-ATPase subunit E isoform 2,0.825467747,0.610915641
2,258674_at,T,F,AT3G08740,AT3G08740,elongation factor P (EF-P) family protein,0.934542559,0.642517506
2,258675_at,T,F,AT3G08770,LTP6,lipid transfer protein 6,0.884486274,0.527577695
2,258680_at,T,F,AT3G08580,AAC1,ADP/ATP carrier 1,0.920890318,0.660555639
2,258682_at,T,F,AT3G08720,ATPK19|ATS6K2|ATPK2|S6K2,serine/threonine protein kinase 2,0.938665284,0.686637306
2,258685_at,T,F,AT3G07830,AT3G07830,Pectin lyase-like superfamily protein,0.782769803,0.56824943
2,258686_at,T,F,AT3G07840,AT3G07840,Pectin lyase-like superfamily protein,0.849288396,0.669407794
2,258690_at,T,F,AT3G07960,AT3G07960,Phosphatidylinositol-4-phosphate 5-kinase family protein,0.853416766,0.557022465
2,258691_at,T,F,AT3G08630,AT3G08630,Protein of unknown function (DUF3411),0.88622887,0.79364313
2,258692_at,T,F,AT3G08640,AT3G08640,Protein of unknown function (DUF3411),0.758273436,0.656388856
2,258696_at,T,F,AT3G09650,CRM3|HCF152,Tetratricopeptide repeat (TPR)-like superfamily protein,0.86458074,0.621022322
2,258698_at,T,F,AT3G09690,AT3G09690,alpha/beta-Hydrolases superfamily protein,0.762836558,0.682301331
2,258699_at,T,T,AT3G09470,AT3G09470,Major facilitator superfamily protein,0.930654249,0.597328543
2,258701_at,T,F,AT3G09720,AT3G09720,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.801160301,0.540836496
2,258702_at,T,F,AT3G09730,AT3G09730,unknown protein; Has 1171 Blast hits to 1097 proteins in 212 species: Archae - 14; Bacteria - 83; Metazoa - 583; Fungi - 105; Plants - 149; Viruses - 14; Other Eukaryotes - 223 (source: NCBI BLink).,0.657175983,0.584792519
2,258706_at,T,F,AT3G09570,AT3G09570,Lung seven transmembrane receptor family protein,0.83122149,0.775837328
2,258708_at,T,F,AT3G09580,AT3G09580,FAD/NAD(P)-binding oxidoreductase family protein,0.939999685,0.650928985
2,258709_at,T,F,AT3G09500,AT3G09500,Ribosomal L29 family protein,0.906038021,0.590164129
2,258710_s_at,F,NA,AT3G09800,AT3G09800,SNARE-like superfamily protein,0.903897242,0.550151918
2,258712_s_at,F,NA,AT5G02960,AT5G02960,Ribosomal protein S12/S23 family protein,0.860879488,0.653444102
2,258713_at,T,F,AT3G09735,AT3G09735,S1FA-like DNA-binding protein,0.903263673,0.670500462
2,258715_at,T,F,AT3G09630,AT3G09630,Ribosomal protein L4/L1 family,0.799176477,0.65590128
2,258716_at,T,F,AT3G09700,AT3G09700,Chaperone DnaJ-domain superfamily protein,0.916741999,0.539394637
2,258717_at,T,F,AT3G09740,SYP71|ATSYP71,syntaxin of plants 71,0.900863757,0.689336054
2,258720_at,T,F,AT3G09550,AT3G09550,Ankyrin repeat family protein,0.653128387,0.599487813
2,258728_at,T,F,AT3G11800,AT3G11800,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G44150.1); Has 74 Blast hits to 73 proteins in 18 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 72; Viruses - 0; Other Eukaryotes - 2 (source: NCBI BLink).,0.937984439,0.667661622
2,258730_at,T,F,AT3G11730,ATRABD1|ATFP8|RABD1,Ras-related small GTP-binding family protein,0.868277683,0.501484621
2,258738_at,T,F,AT3G05750,AT3G05750,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: membrane; EXPRESSED IN: 17 plant structures; EXPRESSED DURING: 10 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G26910.1); Has 2317 Blast hits to 1467 proteins in 247 species: Archae - 4; Bacteria - 750; Metazoa - 557; Fungi - 182; Plants - 180; Viruses - 0; Other Eukaryotes - 644 (source: NCBI BLink).,0.758247967,0.526520609
2,258739_s_at,F,NA,AT1G54300,AT1G54300,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G05770.1); Has 107 Blast hits to 107 proteins in 18 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 94; Viruses - 0; Other Eukaryotes - 13 (source: NCBI BLink).,0.814663322,0.512213217
2,258741_at,T,F,AT3G05790,LON4,lon protease 4,0.895627632,0.533766504
2,258743_s_at,F,NA,AT5G26751,ATSK11|SK 11,shaggy-related kinase 11,0.886156662,0.60543322
2,258744_at,T,F,AT3G05830,AT3G05830,Encodes alpha-helical IF (intermediate filament)-like protein.,0.844187536,0.686481799
2,258745_at,T,F,AT3G05920,AT3G05920,Heavy metal transport/detoxification superfamily protein,0.933351524,0.621175714
2,258747_at,T,F,AT3G05810,AT3G05810,FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: IGR protein motif (InterPro:IPR019083); BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G26800.1); Has 62 Blast hits to 62 proteins in 14 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 62; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.890006667,0.595950708
2,258748_at,T,F,AT3G05930,GLP8,germin-like protein 8,0.745759509,0.510209991
2,258749_at,T,F,AT3G05760,AT3G05760,C2H2 and C2HC zinc fingers superfamily protein,0.917167329,0.55174969
2,258751_at,T,F,AT3G05890,RCI2B,Low temperature and salt responsive protein family,0.940960708,0.618206033
2,258752_at,T,F,AT3G09520,EXO70H4|ATEXO70H4,exocyst subunit exo70 family protein H4,0.838575259,0.527466837
2,258753_at,T,F,AT3G09530,ATEXO70H3|EXO70H3,exocyst subunit exo70 family protein H3,0.553747557,0.539814931
2,258755_at,T,F,AT3G11945,PDS2|ATHST|HST,homogentisate prenyltransferase,0.910626077,0.661416461
2,258757_at,F,NA,AT3G10912,CPuORF63,conserved peptide upstream open reading frame 63,0.904888074,0.622607192
2,258759_at,T,F,AT3G10800,BZIP28,Basic-leucine zipper (bZIP) transcription factor family protein,0.887014274,0.612161341
2,258770_at,T,F,AT3G10820,AT3G10820,Transcription elongation factor (TFIIS) family protein,0.715873313,0.511280858
2,258772_at,T,F,AT3G10860,AT3G10860,"Cytochrome b-c1 complex, subunit 8 protein",0.955361644,0.582964759
2,258773_at,T,F,AT3G10730,SUN2|ATSUN2,SAD1/UNC-84 domain protein 2,0.854933657,0.755833304
2,258776_at,T,F,AT3G11830,AT3G11830,TCP-1/cpn60 chaperonin family protein,0.827139068,0.619071028
2,258780_at,T,F,AT3G11910,UBP13,ubiquitin-specific protease 13,0.869116079,0.598473059
2,258782_at,T,F,AT3G11750,FOLB1,Dihydroneopterin aldolase,0.950196951,0.63601046
2,258784_at,T,F,AT3G11770,AT3G11770,"Polynucleotidyl transferase, ribonuclease H-like superfamily protein",0.905513924,0.58716628
2,258786_at,T,F,AT3G11820,SYR1|SYP121|PEN1|ATSYP121|AT-SYR1|ATSYR1,syntaxin of plants 121,0.837764446,0.688095248
2,258787_at,T,F,AT3G11840,PUB24,plant U-box 24,0.957679638,0.623741497
2,258791_at,T,F,AT3G04720,HEL|PR-4|PR4,pathogenesis-related 4,0.924220743,0.513304569
2,258793_at,T,F,AT3G04780,AT3G04780,Protein of unknown function (DUF1000),0.948863029,0.575632908
2,258794_at,T,F,AT3G04710,AT3G04710,ankyrin repeat family protein,0.922541365,0.54708431
2,258795_at,T,F,AT3G04570,AHL19,AT-hook motif nuclear-localized protein 19,0.933226172,0.631914576
2,258799_at,T,F,AT3G04770,RPSAb,40s ribosomal protein SA B,0.686534839,0.607774029
2,258800_at,T,F,AT3G04550,AT3G04550,"unknown protein; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast stroma, chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G28500.1); Has 110 Blast hits to 110 proteins in 51 species: Archae - 0; Bacteria - 67; Metazoa - 1; Fungi - 0; Plants - 41; Viruses - 0; Other Eukaryotes - 1 (source: NCBI BLink).",0.866127874,0.65993235
2,258801_at,T,F,AT3G04560,AT3G04560,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 16 growth stages; Has 227 Blast hits to 225 proteins in 83 species: Archae - 0; Bacteria - 17; Metazoa - 98; Fungi - 29; Plants - 51; Viruses - 1; Other Eukaryotes - 31 (source: NCBI BLink).,0.8049532,0.602481555
2,258802_at,T,F,AT3G04650,AT3G04650,FAD/NAD(P)-binding oxidoreductase family protein,0.893965675,0.653682082
2,258803_at,T,F,AT3G04670,WRKY39|ATWRKY39,WRKY DNA-binding protein 39,0.834551716,0.652757634
2,258804_at,T,F,AT3G04760,AT3G04760,Pentatricopeptide repeat (PPR-like) superfamily protein,0.918216027,0.597112265
2,258805_at,T,F,AT3G04010,AT3G04010,O-Glycosyl hydrolases family 17 protein,0.941974416,0.596862203
2,258808_at,T,F,AT3G04050,AT3G04050,Pyruvate kinase family protein,0.772805549,0.529686114
2,258809_at,T,F,AT3G04070,NAC047|anac047,NAC domain containing protein 47,0.923805902,0.582707493
2,258810_at,T,F,AT3G03970,AT3G03970,ARM repeat superfamily protein,0.789909098,0.509852148
2,258814_at,T,F,AT3G03980,AT3G03980,NAD(P)-binding Rossmann-fold superfamily protein,0.781557629,0.730637776
2,258815_at,T,F,AT3G04000,AT3G04000,NAD(P)-binding Rossmann-fold superfamily protein,0.883792126,0.60158895
2,258816_at,T,F,AT3G03960,AT3G03960,TCP-1/cpn60 chaperonin family protein,0.901395525,0.673118044
2,258817_at,T,F,AT3G04750,AT3G04750,Tetratricopeptide repeat (TPR)-like superfamily protein,0.816600011,0.589392529
2,258818_at,T,F,AT3G04580,EIN4,"Signal transduction histidine kinase, hybrid-type, ethylene sensor",0.85966622,0.811316025
2,258819_at,T,F,AT3G04590,AT3G04590,AT hook motif DNA-binding family protein,0.930595921,0.541487633
2,258821_at,T,F,AT3G07230,AT3G07230,wound-responsive protein-related,0.891702505,0.657896535
2,258824_at,T,F,AT3G07190,AT3G07190,B-cell receptor-associated protein 31-like,0.655341227,0.62312291
2,258825_at,T,F,AT3G07180,AT3G07180,GPI transamidase component PIG-S-related,0.688465606,0.519322135
2,258826_at,T,F,AT3G07160,CALS9|GSL10|gsl10|ATGSL10,glucan synthase-like 10,0.775946828,0.578220067
2,258828_at,T,F,AT3G07130,PAP15|ATPAP15,purple acid phosphatase 15,0.930288122,0.590224392
2,258834_at,T,F,AT3G07270,AT3G07270,GTP cyclohydrolase I,0.814507404,0.671473887
2,258837_at,T,F,AT3G07110,AT3G07110,Ribosomal protein L13 family protein,0.85446488,0.660869654
2,258839_at,T,F,AT3G07170,AT3G07170,Sterile alpha motif (SAM) domain-containing protein,0.693850305,0.578185406
2,258841_at,T,F,AT3G04660,AT3G04660,F-box and associated interaction domains-containing protein,0.52602375,0.59718788
2,258842_at,T,F,AT3G04680,CLPS3,CLP-similar protein 3,0.620337625,0.732920054
2,258844_at,T,F,AT3G04740,SWP|ATMED14|MED14,RNA polymerase II transcription mediators,0.63735502,0.618546521
2,258846_at,T,F,AT3G03070,AT3G03070,NADH-ubiquinone oxidoreductase-related,0.939038035,0.518184798
2,258847_at,T,F,AT3G03100,AT3G03100,"NADH:ubiquinone oxidoreductase, 17.2kDa subunit",0.93953005,0.60404124
2,258848_at,F,NA,AT3G03305,AT3G03305,Calcineurin-like metallo-phosphoesterase superfamily protein,0.861628637,0.532609475
2,258850_at,T,F,AT3G03050,CSLD3|KJK|ATCSLD3,cellulose synthase-like D3,0.882639455,0.734320792
2,258852_at,T,F,AT3G06300,AT-P4H-2,P4H isoform 2,0.963095134,0.631301242
2,258854_at,T,F,AT3G02100,AT3G02100,UDP-Glycosyltransferase superfamily protein,0.711368491,0.564155237
2,258855_at,T,F,AT3G02070,AT3G02070,Cysteine proteinases superfamily protein,0.556354114,0.732983032
2,258857_at,T,F,AT3G02110,scpl25,serine carboxypeptidase-like 25,0.90008566,0.556252495
2,258858_at,T,F,AT3G02080,AT3G02080,Ribosomal protein S19e family protein,0.809500773,0.582476543
2,258860_at,T,F,AT3G02050,KUP3|ATKUP3|ATKT4,K+ uptake transporter 3,0.912358897,0.636536529
2,258861_at,T,F,AT3G02060,AT3G02060,"DEAD/DEAH box helicase, putative",0.872145467,0.605433739
2,258862_at,T,F,AT3G02090,MPPBETA,Insulinase (Peptidase family M16) protein,0.909626583,0.603567697
2,258865_at,T,F,AT3G03200,NAC045|anac045,NAC domain containing protein 45,0.837438522,0.671859525
2,258866_at,T,F,AT3G03180,AT3G03180,Got1/Sft2-like vescicle transport protein family,0.691335535,0.615531505
2,258867_at,T,F,AT3G03130,AT3G03130,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G17160.1); Has 7130 Blast hits to 3690 proteins in 504 species: Archae - 22; Bacteria - 2666; Metazoa - 1654; Fungi - 721; Plants - 246; Viruses - 56; Other Eukaryotes - 1765 (source: NCBI BLink).,0.503120021,0.503258213
2,258868_at,T,F,AT3G03110,CRM1B|XPO1B,exportin 1B,0.698075174,0.589737227
2,258869_at,T,F,AT3G03090,VGT1|AtVGT1,vacuolar glucose transporter 1,0.911371418,0.650884438
2,258871_at,T,F,AT3G03060,AT3G03060,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.908047877,0.576604674
2,258872_at,T,F,AT3G03260,HDG8,homeodomain GLABROUS 8,0.896038717,0.620984825
2,258873_at,T,F,AT3G03240,AT3G03240,alpha/beta-Hydrolases superfamily protein,0.726145329,0.602635816
2,258874_at,T,F,AT3G03230,AT3G03230,alpha/beta-Hydrolases superfamily protein,0.874461738,0.553857893
2,258875_at,T,F,AT3G03160,AT3G03160,"FUNCTIONS IN: molecular_function unknown; INVOLVED IN: intracellular protein transport; LOCATED IN: endomembrane system, integral to membrane, endoplasmic reticulum; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: B-cell receptor-associated 31-like (InterPro:IPR008417); BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G17190.1); Has 102 Blast hits to 102 proteins in 17 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 102; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).",0.928687601,0.671032578
2,258877_at,T,F,AT3G03220,EXPA13|ATHEXP ALPHA 1.22|EXP13|ATEXPA13|ATEXP,expansin A13,0.666374819,0.631013924
2,258878_at,T,F,AT3G03170,AT3G03170,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G24890.1); Has 184 Blast hits to 184 proteins in 18 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 184; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.842274577,0.568003057
2,258879_at,T,F,AT3G03270,AT3G03270,Adenine nucleotide alpha hydrolases-like superfamily protein,0.925083034,0.620819008
2,258882_at,T,F,AT3G06330,AT3G06330,RING/U-box superfamily protein,0.854669532,0.650674668
2,258892_at,T,F,AT3G05670,AT3G05670,RING/U-box protein,0.821524681,0.655922006
2,258895_at,T,F,AT3G05600,AT3G05600,alpha/beta-Hydrolases superfamily protein,0.930770972,0.533404292
2,258896_at,T,F,AT3G05710,ATSYP43|SYP43,syntaxin of plants 43,0.823558587,0.62803823
2,258897_at,T,F,AT3G05730,AT3G05730,Encodes a defensin-like (DEFL) family protein.,0.935513001,0.627913434
2,258900_at,T,F,AT3G05590,RPL18,ribosomal protein L18,0.812650915,0.660197613
2,258902_at,T,F,AT3G06483,PDK|ATPDHK,pyruvate dehydrogenase kinase,0.851496964,0.669357939
2,258905_at,T,F,AT3G06390,AT3G06390,Uncharacterised protein family (UPF0497),0.931820187,0.616602292
2,258907_at,T,F,AT3G06370,NHX4|ATNHX4,sodium hydrogen exchanger 4,0.680329916,0.670368006
2,258908_at,T,F,AT3G06350,MEE32|EMB3004,"dehydroquinate dehydratase, putative / shikimate dehydrogenase, putative",0.663224439,0.542192664
2,258909_at,T,F,AT3G06340,AT3G06340,DNAJ heat shock N-terminal domain-containing protein,0.597359098,0.813031128
2,258910_at,T,F,AT3G06480,AT3G06480,DEAD box RNA helicase family protein,0.651829434,0.609648404
2,258911_at,T,F,AT3G06470,AT3G06470,GNS1/SUR4 membrane protein family,0.932266215,0.613773261
2,258913_at,T,F,AT3G06450,AT3G06450,HCO3- transporter family,0.557285702,0.525011768
2,258915_at,T,F,AT3G10640,VPS60.1,SNF7 family protein,0.941846892,0.516408944
2,258916_at,T,F,AT3G10670,NAP7|ATNAP7,non-intrinsic ABC protein 7,0.918738851,0.604010104
2,258919_at,T,F,AT3G10525,LGO,LOSS OF GIANT CELLS FROM ORGANS,0.797824011,0.683011052
2,258920_at,T,F,AT3G10520,ATGLB2|GLB2|NSHB2|AHB2|ARATH GLB2|HB2,haemoglobin 2,0.915388167,0.601100363
2,258922_at,T,F,AT3G10610,AT3G10610,Ribosomal S17 family protein,0.792457911,0.650393892
2,258923_at,T,F,AT3G10450,SCPL7,serine carboxypeptidase-like 7,0.785278338,0.579984448
2,258924_at,T,F,AT3G10620,ATNUDX26|NUDX26,nudix hydrolase homolog 26,0.926849832,0.634919063
2,258925_at,T,F,AT3G10420,AT3G10420,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.946828686,0.634700878
2,258927_at,T,F,AT3G10160,ATDFC|DFC,DHFS-FPGS homolog C,0.873455453,0.644076826
2,258929_at,T,F,AT3G10060,AT3G10060,FKBP-like peptidyl-prolyl cis-trans isomerase family protein,0.928357819,0.62183039
2,258930_at,T,F,AT3G10040,AT3G10040,sequence-specific DNA binding transcription factors,0.827297753,0.619976859
2,258931_at,T,F,AT3G10010,DML2,demeter-like 2,0.860113812,0.553593472
2,258932_at,T,F,AT3G10150,PAP16|ATPAP16,purple acid phosphatase 16,0.706073016,0.605159705
2,258934_at,T,F,AT3G10140,RECA3,RECA homolog 3,0.935353093,0.659131703
2,258937_at,T,F,AT3G10090,AT3G10090,"Nucleic acid-binding, OB-fold-like protein",0.932208674,0.605808805
2,258940_at,T,F,AT3G09930,AT3G09930,GDSL-like Lipase/Acylhydrolase superfamily protein,0.524748525,0.67634033
2,258941_at,T,F,AT3G09940,MDAR3|MDAR2|ATMDAR3|MDHAR,monodehydroascorbate reductase,0.909222806,0.650472381
2,258942_at,T,F,AT3G09960,AT3G09960,Calcineurin-like metallo-phosphoesterase superfamily protein,0.888255251,0.655200504
2,258945_at,T,F,AT3G10660,ATCPK2|CPK2,calmodulin-domain protein kinase cdpk isoform 2,0.929699387,0.641717014
2,258947_at,T,F,AT3G01830,AT3G01830,Calcium-binding EF-hand family protein,0.635450665,0.509392581
2,258948_at,T,F,AT3G01910,AtSO|AT-SO|SOX,sulfite oxidase,0.807308272,0.557813776
2,258949_at,T,F,AT3G01370,CFM2|ATCFM2,CRM family member 2,0.929792091,0.653431598
