nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.264703_at,cor.263235_at
2,251165_at,T,F,AT3G63340,AT3G63340,Protein phosphatase 2C family protein,0.523483158,0.638441524
2,251191_at,T,F,AT3G62590,AT3G62590,alpha/beta-Hydrolases superfamily protein,0.711589027,0.688273
2,251193_at,T,F,AT3G62910,APG3,Peptide chain release factor 1,0.53565983,0.547618981
2,251227_at,T,F,AT3G62700,MRP10|ATMRP10,multidrug resistance-associated protein 10,0.514306064,0.771405057
2,251233_at,T,F,AT3G62800,DRB4,double-stranded-RNA-binding protein 4,0.657910032,0.632863357
2,251234_s_at,F,NA,AT3G62830,UXS2|ATUXS2|AUD1,NAD(P)-binding Rossmann-fold superfamily protein,0.543690208,0.53582164
2,251243_at,T,F,AT3G61870,AT3G61870,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast, chloroplast inner membrane, chloroplast envelope; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 14 growth stages; Has 200 Blast hits to 200 proteins in 73 species: Archae - 0; Bacteria - 112; Metazoa - 0; Fungi - 0; Plants - 53; Viruses - 0; Other Eukaryotes - 35 (source: NCBI BLink).",0.517132009,0.602628787
2,251259_at,T,F,AT3G62260,AT3G62260,Protein phosphatase 2C family protein,0.603634246,0.503974717
2,251272_at,T,F,AT3G61890,ATHB-12|ATHB12|HB-12,homeobox 12,0.58947253,0.694415977
2,251273_at,T,F,AT3G61960,AT3G61960,Protein kinase superfamily protein,0.787150683,0.534495324
2,251274_at,T,F,AT3G61700,AT3G61700,Plant protein 1589 of unknown function,0.532227937,0.553133542
2,251284_at,T,F,AT3G61840,AT3G61840,Protein of unknown function (DUF688),0.527693166,0.510379407
2,251291_at,T,F,AT3G61900,AT3G61900,SAUR-like auxin-responsive protein family,0.658893113,0.588690951
2,251299_at,T,F,AT3G61950,AT3G61950,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,0.505685097,0.533924427
2,251329_at,T,F,AT3G61450,ATSYP73|SYP73,syntaxin of plants 73,0.590535651,0.516058118
2,251330_at,T,F,AT3G61550,AT3G61550,RING/U-box superfamily protein,0.561968565,0.53317839
2,251414_at,T,F,AT3G60370,AT3G60370,FKBP-like peptidyl-prolyl cis-trans isomerase family protein,0.608034496,0.514167977
2,251426_at,T,F,AT3G60180,AT3G60180,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.613863501,0.668786017
2,251445_at,T,F,AT3G59870,AT3G59870,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G43945.1); Has 292 Blast hits to 292 proteins in 84 species: Archae - 0; Bacteria - 122; Metazoa - 0; Fungi - 0; Plants - 46; Viruses - 0; Other Eukaryotes - 124 (source: NCBI BLink).,0.515269536,0.597829313
2,251478_at,T,F,AT3G59690,IQD13,IQ-domain 13,0.51691251,0.550216988
2,251485_at,T,F,AT3G59550,ATSYN3|ATRAD21.2|SYN3,Rad21/Rec8-like family protein,0.830202186,0.507813298
2,251492_at,T,F,AT3G59280,TXR1,"Protein Transporter, Pam16",0.552030936,0.54819324
2,251497_at,T,F,AT3G59060,PIF5|PIL6,phytochrome interacting factor 3-like 6,0.501237167,0.59110034
2,251507_at,T,F,AT3G59080,AT3G59080,Eukaryotic aspartyl protease family protein,0.537578634,0.580728678
2,251523_at,T,F,AT3G58975,AT3G58975,pseudogene of F-box family protein,0.54199998,0.511677258
2,251537_at,T,F,AT3G58470,AT3G58470,nucleic acid binding;methyltransferases,0.71260393,0.54766167
2,251543_at,T,F,AT3G58770,AT3G58770,unknown protein; Has 38 Blast hits to 36 proteins in 11 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 2; Plants - 32; Viruses - 0; Other Eukaryotes - 4 (source: NCBI BLink).,0.690785648,0.512054245
2,251573_at,T,F,AT3G58140,AT3G58140,phenylalanyl-tRNA synthetase class IIc family protein,0.624661696,0.501950197
2,251579_at,T,F,AT3G58170,ATBET11|BS14A|BET11|ATBS14A,BET1P/SFT1P-like protein 14A,0.597090624,0.597302352
2,251630_at,T,F,AT3G57420,AT3G57420,Protein of unknown function (DUF288),0.515377343,0.664493427
2,251658_at,T,F,AT3G57020,AT3G57020,Calcium-dependent phosphotriesterase superfamily protein,0.537667396,0.756396129
2,251682_s_at,F,NA,AT5G60370,AT5G60370,"FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; CONTAINS InterPro DOMAIN/s: Defects-in-morphology protein 1-like, mitochondrial (InterPro:IPR019190); BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G57110.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).",0.501716784,0.505148313
2,251701_at,T,F,AT3G56650,AT3G56650,Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein,0.585910226,0.540016687
2,251721_s_at,F,NA,AT3G56450,ALPHA-SNAP1,alpha-soluble NSF attachment protein 1,0.644026179,0.503173083
2,251730_at,T,F,AT3G56330,AT3G56330,"N2,N2-dimethylguanosine tRNA methyltransferase",0.512782787,0.505100572
2,251741_at,T,F,AT3G56040,UGP3,UDP-glucose pyrophosphorylase 3,0.530828662,0.589815031
2,251744_at,T,F,AT3G56010,AT3G56010,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast thylakoid membrane; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; Has 25 Blast hits to 25 proteins in 12 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 25; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.524056494,0.600007215
2,251749_at,T,F,AT3G55690,AT3G55690,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G39870.1); Has 76 Blast hits to 69 proteins in 15 species: Archae - 0; Bacteria - 0; Metazoa - 4; Fungi - 3; Plants - 69; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.592718616,0.50629684
2,251784_at,T,F,AT3G55330,PPL1,PsbP-like protein 1,0.559653897,0.546552176
2,251810_at,T,F,AT3G55250,AT3G55250,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion, chloroplast, nucleus; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; Has 46 Blast hits to 46 proteins in 17 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 46; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).",0.511699317,0.605230557
2,251828_at,T,F,AT3G55070,AT3G55070,LisH/CRA/RING-U-box domains-containing protein,0.681218075,0.605893028
2,251830_at,T,F,AT3G55010,PUR5|ATPURM,"phosphoribosylformylglycinamidine cyclo-ligase, chloroplast / phosphoribosyl-aminoimidazole synthetase / AIR synthase (PUR5)",0.552263018,0.788561966
2,251852_at,T,F,AT3G54750,AT3G54750,unknown protein; Has 145 Blast hits to 145 proteins in 60 species: Archae - 0; Bacteria - 0; Metazoa - 99; Fungi - 0; Plants - 40; Viruses - 0; Other Eukaryotes - 6 (source: NCBI BLink).,0.599184486,0.690678689
2,251883_at,T,F,AT3G54210,AT3G54210,Ribosomal protein L17 family protein,0.535792676,0.581491927
2,251885_at,T,F,AT3G54050,HCEF1,high cyclic electron flow 1,0.514396598,0.608174686
2,251899_at,T,F,AT3G54400,AT3G54400,Eukaryotic aspartyl protease family protein,0.686216674,0.560195369
2,251919_at,T,F,AT3G53800,Fes1B,Fes1B,0.501589919,0.515301193
2,251940_at,T,F,AT3G53450,AT3G53450,Putative lysine decarboxylase family protein,0.547107959,0.591998024
2,251959_at,T,F,AT3G53410,AT3G53410,RING/U-box superfamily protein,0.744631024,0.506961614
2,251969_at,T,F,AT3G53130,LUT1|CYP97C1,Cytochrome P450 superfamily protein,0.606450088,0.512815773
2,251983_at,T,F,AT3G53210,AT3G53210,nodulin MtN21 /EamA-like transporter family protein,0.51476646,0.512368717
2,251990_at,T,F,AT3G53320,AT3G53320,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G37070.1); Has 11044 Blast hits to 5993 proteins in 551 species: Archae - 8; Bacteria - 1486; Metazoa - 4078; Fungi - 1814; Plants - 348; Viruses - 112; Other Eukaryotes - 3198 (source: NCBI BLink).,0.542569715,0.506693775
2,251995_at,T,F,AT3G52940,ELL1|FK|HYD2,Ergosterol biosynthesis ERG4/ERG24 family,0.582215125,0.773422801
2,252032_at,T,F,AT3G52150,AT3G52150,RNA-binding (RRM/RBD/RNP motifs) family protein,0.609612497,0.500828844
2,252038_at,T,F,AT3G52120,AT3G52120,SWAP (Suppressor-of-White-APricot)/surp domain-containing protein / D111/G-patch domain-containing protein,0.570235341,0.503886563
2,252067_at,T,F,AT3G51370,AT3G51370,Protein phosphatase 2C family protein,0.708553729,0.545636474
2,252075_at,T,F,AT3G51730,AT3G51730,saposin B domain-containing protein,0.757189321,0.591829468
2,252079_at,F,NA,AT3G51630,ATWNK5|ZIK1|WNK5,with no lysine (K) kinase 5,0.707525716,0.59395425
2,252095_at,T,F,AT3G51000,AT3G51000,alpha/beta-Hydrolases superfamily protein,0.776649776,0.504334605
2,252099_at,T,F,AT3G51250,AT3G51250,Senescence/dehydration-associated protein-related,0.740906205,0.616581231
2,252104_at,T,F,AT3G51460,RHD4,Phosphoinositide phosphatase family protein,0.502309753,0.537633064
2,252117_at,T,F,AT3G51430,YLS2|SSL5,Calcium-dependent phosphotriesterase superfamily protein,0.661121016,0.5988435
2,252127_at,T,F,AT3G50960,PLP3a,phosducin-like protein 3 homolog,0.535864471,0.540100293
2,252194_at,T,F,AT3G50110,PEN3|ATPEN3,PTEN 3,0.563079705,0.696844452
2,252208_at,T,F,AT3G50380,AT3G50380,Protein of unknown function (DUF1162),0.590604483,0.6465937
2,252231_at,T,F,AT3G49720,AT3G49720,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast thylakoid membrane, Golgi apparatus, plasma membrane, membrane; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 15 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G65810.1); Has 64 Blast hits to 64 proteins in 11 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 64; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).",0.728724803,0.639323226
2,252247_at,T,F,AT3G49740,AT3G49740,Tetratricopeptide repeat (TPR)-like superfamily protein,0.538947803,0.636843446
2,252248_at,T,F,AT3G49750,RLP44|AtRLP44,receptor like protein 44,0.53998748,0.581425155
2,252334_at,T,F,AT3G48850,PHT3;2,phosphate transporter 3;2,0.520991362,0.655837323
2,252344_s_at,F,NA,AT3G48620,AT3G48620,Outer membrane OMP85 family protein,0.579156679,0.525896844
2,252353_at,T,F,AT3G48200,AT3G48200,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; Has 210 Blast hits to 148 proteins in 42 species: Archae - 0; Bacteria - 118; Metazoa - 0; Fungi - 0; Plants - 48; Viruses - 0; Other Eukaryotes - 44 (source: NCBI BLink).,0.537671086,0.569438585
2,252366_at,T,F,AT3G48420,AT3G48420,Haloacid dehalogenase-like hydrolase (HAD) superfamily protein,0.521827252,0.587340831
2,252368_at,T,F,AT3G48520,CYP94B3,"cytochrome P450, family 94, subfamily B, polypeptide 3",0.548335897,0.527425578
2,252371_at,T,F,AT3G48070,AT3G48070,RING/U-box superfamily protein,0.576223667,0.626172892
2,252372_at,T,F,AT3G48000,ALDH2B4|ALDH2A|ALDH2,aldehyde dehydrogenase 2B4,0.527833974,0.729919052
2,252375_at,T,F,AT3G48040,ARAC8|ATRAC8|ROP10|ATROP10,RHO-related protein from plants 10,0.681739433,0.548582555
2,252405_at,T,F,AT3G48120,AT3G48120,unknown protein; Has 22990 Blast hits to 12942 proteins in 666 species: Archae - 8; Bacteria - 739; Metazoa - 13803; Fungi - 2465; Plants - 1363; Viruses - 116; Other Eukaryotes - 4496 (source: NCBI BLink).,0.623313628,0.603826529
2,252409_at,T,F,AT3G47650,AT3G47650,DnaJ/Hsp40 cysteine-rich domain superfamily protein,0.52907489,0.581722474
2,252416_at,T,F,AT3G47460,ATSMC2,Structural maintenance of chromosomes (SMC) family protein,0.551747163,0.60441754
2,252437_at,T,F,AT3G47380,AT3G47380,Plant invertase/pectin methylesterase inhibitor superfamily protein,0.512506425,0.527765739
2,252441_at,T,F,AT3G46780,PTAC16,plastid transcriptionally active 16,0.518461012,0.609129662
2,252442_at,T,F,AT3G46940,DUT1,DUTP-PYROPHOSPHATASE-LIKE 1,0.575601066,0.700264611
2,252449_at,T,F,AT3G47060,ftsh7,FTSH protease 7,0.535401012,0.533752006
2,252481_at,T,F,AT3G46630,AT3G46630,Protein of unknown function (DUF3223),0.601131648,0.579596658
2,252483_at,T,F,AT3G46600,AT3G46600,GRAS family transcription factor,0.52282298,0.636490449
2,252501_at,T,F,AT3G46880,AT3G46880,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 14 plant structures; EXPRESSED DURING: 9 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G59080.1); Has 51 Blast hits to 51 proteins in 8 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 51; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.722102647,0.516183608
2,252525_at,T,F,AT3G46450,AT3G46450,SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein,0.678571024,0.712149727
2,252548_at,T,F,AT3G45850,AT3G45850,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.761859556,0.567962839
2,252562_s_at,F,NA,AT3G45930,AT3G45930,Histone superfamily protein,0.591269247,0.785982168
2,252574_at,T,F,AT3G45430,AT3G45430,Concanavalin A-like lectin protein kinase family protein,0.6258822,0.669635805
2,252588_at,T,F,AT3G45630,AT3G45630,RNA binding (RRM/RBD/RNP motifs) family protein,0.513754298,0.669376605
2,252615_at,T,F,AT3G45230,AT3G45230,hydroxyproline-rich glycoprotein family protein,0.687236555,0.57894496
2,252616_at,F,NA,AT3G45240,ATSNAK2|GRIK1,geminivirus rep interacting kinase 1,0.661399363,0.515438196
2,252622_at,T,F,AT3G45310,AT3G45310,Cysteine proteinases superfamily protein,0.508223822,0.571576261
2,252669_at,T,F,AT3G44100,AT3G44100,MD-2-related lipid recognition domain-containing protein,0.672837849,0.635794942
2,252716_at,T,F,AT3G43920,ATDCL3|DCL3,dicer-like 3,0.61336246,0.558699072
2,252724_at,T,F,AT3G43540,AT3G43540,Protein of unknown function (DUF1350),0.546825802,0.562276086
2,252737_at,T,F,AT3G43220,AT3G43220,Phosphoinositide phosphatase family protein,0.582366561,0.697409874
2,252743_at,T,F,AT3G43300,BEN1|ATMIN7,HOPM interactor 7,0.514498556,0.529117658
2,252830_at,T,F,AT4G39850,AtABCD1|ACN2|PXA1|PED3|CTS,peroxisomal ABC transporter 1,0.528897819,0.780516907
2,252868_at,T,F,AT4G39920,TFC C|POR,C-CAP/cofactor C-like domain-containing protein,0.581176011,0.553663192
2,252872_at,T,F,AT4G40010,SNRK2.7|SRK2F|SNRK2-7,SNF1-related protein kinase 2.7,0.528246346,0.539933522
2,252876_at,T,F,AT4G39970,AT4G39970,Haloacid dehalogenase-like hydrolase (HAD) superfamily protein,0.579930066,0.526935249
2,252934_at,T,F,AT4G39120,HISN7|IMPL2,myo-inositol monophosphatase like 2,0.814899588,0.522108059
2,252941_at,T,F,AT4G39280,AT4G39280,"phenylalanyl-tRNA synthetase, putative / phenylalanine--tRNA ligase, putative",0.782082898,0.581432246
2,252945_at,T,F,AT4G39140,AT4G39140,RING/U-box superfamily protein,0.771780392,0.514553776
2,252960_at,T,T,AT4G38760,AT4G38760,Protein of unknown function (DUF3414),0.627021164,0.554370757
2,252981_at,T,F,AT4G38260,AT4G38260,Protein of unknown function (DUF833),0.745535951,0.50672476
2,253000_at,T,F,AT4G38360,LAZ1,Protein of unknown function (DUF300),0.70792109,0.529672121
2,253001_at,T,F,AT4G38490,AT4G38490,unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.547624101,0.536576169
2,253032_at,T,F,AT4G38200,AT4G38200,SEC7-like guanine nucleotide exchange family protein,0.633697283,0.518341694
2,253038_at,T,F,AT4G37790,HAT22,Homeobox-leucine zipper protein family,0.601096643,0.521763933
2,253049_at,T,F,AT4G37300,MEE59,maternal effect embryo arrest 59,0.510413466,0.5651152
2,253072_at,T,F,AT4G37830,AT4G37830,cytochrome c oxidase-related,0.563624978,0.557188866
2,253079_s_at,F,NA,AT4G36195,AT4G36195,Serine carboxypeptidase S28 family protein,0.611076977,0.595922404
2,253081_at,T,F,AT4G36210,AT4G36210,Protein of unknown function (DUF726),0.718158326,0.630808097
2,253107_at,T,F,AT4G35880,AT4G35880,Eukaryotic aspartyl protease family protein,0.640660378,0.548023188
2,253111_at,T,F,AT4G35940,AT4G35940,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G17787.1); Has 45288 Blast hits to 24095 proteins in 1140 species: Archae - 93; Bacteria - 2895; Metazoa - 13424; Fungi - 2873; Plants - 1183; Viruses - 123; Other Eukaryotes - 24697 (source: NCBI BLink).,0.540742992,0.560594735
2,253141_at,T,F,AT4G35440,ATCLC-E|CLC-E|CLCE,chloride channel E,0.578241757,0.555291521
2,253154_at,T,F,AT4G35710,AT4G35710,Arabidopsis protein of unknown function (DUF241),0.52349158,0.571336407
2,253188_at,T,F,AT4G35300,TMT2,tonoplast monosaccharide transporter2,0.565518603,0.716748051
2,253201_at,T,F,AT4G34620,SSR16,small subunit ribosomal protein 16,0.566724793,0.52688803
2,253208_at,T,T,AT4G34830,MRL1,Pentatricopeptide repeat (PPR) superfamily protein,0.551386179,0.559293446
2,253223_at,T,F,AT4G35000,APX3,ascorbate peroxidase 3,0.509006392,0.652858825
2,253231_at,T,F,AT4G34450,AT4G34450,"coatomer gamma-2 subunit, putative / gamma-2 coat protein, putative / gamma-2 COP, putative",0.577180476,0.542344292
2,253243_at,T,F,AT4G34560,AT4G34560,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G66440.1); Has 67 Blast hits to 66 proteins in 11 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 67; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.553664308,0.584048917
2,253265_at,T,F,AT4G34040,AT4G34040,RING/U-box superfamily protein,0.546402743,0.691952897
2,253269_at,T,F,AT4G34140,AT4G34140,D111/G-patch domain-containing protein,0.52568528,0.635867804
2,253276_at,T,F,AT4G34050,CCoAOMT1,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.583688592,0.522098708
2,253283_at,T,F,AT4G34090,AT4G34090,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast, chloroplast stroma; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G23370.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).",0.582787115,0.524781323
2,253337_at,T,F,AT4G33470,ATHDA14|hda14,histone deacetylase 14,0.514314488,0.606376573
2,253343_at,T,F,AT4G33540,AT4G33540,metallo-beta-lactamase family protein,0.617199345,0.649919569
2,253391_at,T,F,AT4G32590,AT4G32590,2Fe-2S ferredoxin-like superfamily protein,0.552961394,0.581349326
2,253416_at,T,F,AT4G33070,AT4G33070,Thiamine pyrophosphate dependent pyruvate decarboxylase family protein,0.503178558,0.518954004
2,253489_at,T,F,AT4G31780,MGD1|MGDA,monogalactosyl diacylglycerol synthase 1,0.545778044,0.572224509
2,253495_at,T,F,AT4G31850,PGR3,proton gradient regulation 3,0.561356093,0.545559997
2,253500_at,T,F,AT4G31920,ARR10|RR10,response regulator 10,0.50162305,0.567988844
2,253542_at,T,F,AT4G31670,UBP18,ubiquitin-specific protease 18,0.553272609,0.536651675
2,253550_at,T,F,AT4G30960,ATCIPK6|CIPK6|SNRK3.14|SIP3,SOS3-interacting protein 3,0.783179466,0.591844391
2,253585_at,T,F,AT4G30720,AT4G30720,FAD/NAD(P)-binding oxidoreductase family protein,0.530681738,0.541961992
2,253597_at,T,F,AT4G30690,AT4G30690,Translation initiation factor 3 protein,0.524250334,0.591197395
2,253601_at,T,F,AT4G30900,AT4G30900,DNAse I-like superfamily protein,0.570832356,0.537193294
2,253623_at,T,F,AT4G30570,AT4G30570,Glucose-1-phosphate adenylyltransferase family protein,0.536757365,0.646786998
2,253630_at,T,F,AT4G30490,AT4G30490,AFG1-like ATPase family protein,0.678114293,0.54922806
2,253640_at,T,F,AT4G30630,AT4G30630,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G57910.1); Has 33 Blast hits to 33 proteins in 10 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 33; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.786187435,0.506456498
2,253650_at,T,F,AT4G30020,AT4G30020,PA-domain containing subtilase family protein,0.627067457,0.610404584
2,253661_at,T,F,AT4G30130,AT4G30130,Protein of unknown function (DUF630 and DUF632),0.543475149,0.548183158
2,253672_at,T,F,AT4G29820,CFIM-25|ATCFIM-25,homolog of CFIM-25,0.565912131,0.646615224
2,253698_at,T,F,AT4G29680,AT4G29680,Alkaline-phosphatase-like family protein,0.510387987,0.505411054
2,253703_at,T,F,AT4G29910,ORC5|ATORC5,origin recognition complex protein 5,0.607760658,0.65744045
2,253758_at,T,F,AT4G29060,emb2726,elongation factor Ts family protein,0.553681237,0.525122958
2,253770_at,T,F,AT4G28540,PAPK1|CKL6,casein kinase I-like 6,0.522324318,0.504416274
2,253773_s_at,F,NA,AT1G52370,AT1G52370,Ribosomal protein L22p/L17e family protein,0.697688705,0.526963877
2,253780_at,T,F,AT4G28400,AT4G28400,Protein phosphatase 2C family protein,0.624675158,0.538534866
2,253789_at,T,F,AT4G28570,AT4G28570,Long-chain fatty alcohol dehydrogenase family protein,0.70943679,0.538715998
2,253802_at,T,F,AT4G28180,AT4G28180,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: N-terminal protein myristoylation; LOCATED IN: cellular_component unknown; EXPRESSED IN: 15 plant structures; EXPRESSED DURING: 8 growth stages; Has 1508 Blast hits to 1315 proteins in 223 species: Archae - 4; Bacteria - 127; Metazoa - 687; Fungi - 310; Plants - 142; Viruses - 28; Other Eukaryotes - 210 (source: NCBI BLink).,0.634313063,0.711513999
2,253819_at,T,F,AT4G28350,AT4G28350,Concanavalin A-like lectin protein kinase family protein,0.511266914,0.650611148
2,253836_at,T,F,AT4G27840,AT4G27840,SNARE-like superfamily protein,0.515873756,0.513344363
2,253849_at,T,F,AT4G28080,AT4G28080,Tetratricopeptide repeat (TPR)-like superfamily protein,0.503513427,0.610716503
2,253858_at,T,F,AT4G27600,NARA5,pfkB-like carbohydrate kinase family protein,0.594504676,0.506205551
2,253861_at,T,F,AT4G27680,AT4G27680,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.580488153,0.590779854
2,253871_at,T,F,AT4G27440,PORB,protochlorophyllide oxidoreductase B,0.600281474,0.531150789
2,253886_at,T,F,AT4G27710,CYP709B3,"cytochrome P450, family 709, subfamily B, polypeptide 3",0.50802522,0.599889792
2,253889_at,T,F,AT4G27760,FEY3|FEY,NAD(P)-binding Rossmann-fold superfamily protein,0.661738107,0.527771799
2,253891_at,T,F,AT4G27720,AT4G27720,Major facilitator superfamily protein,0.702548307,0.661036794
2,253892_at,T,F,AT4G27620,AT4G27620,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion; EXPRESSED IN: 18 plant structures; EXPRESSED DURING: 11 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G27610.3); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.531436219,0.52345758
2,253920_at,T,F,AT4G27230,HTA2,histone H2A 2,0.649482807,0.592205731
2,253921_at,T,F,AT4G26900,AT-HF|HISN4,HIS HF,0.519462656,0.702784009
2,253925_at,T,F,AT4G26690,GPDL2|SHV3|MRH5,PLC-like phosphodiesterase family protein,0.502021635,0.797590833
2,253971_at,T,F,AT4G26530,AT4G26530,Aldolase superfamily protein,0.574974555,0.562804919
2,254004_at,T,F,AT4G26300,emb1027,"Arginyl-tRNA synthetase, class Ic",0.597789758,0.733316556
2,254011_at,T,F,AT4G26370,AT4G26370,antitermination NusB domain-containing protein,0.575986951,0.576117468
2,254063_at,T,F,AT4G25390,AT4G25390,Protein kinase superfamily protein,0.588230405,0.523963073
2,254072_at,T,F,AT4G25370,AT4G25370,Double Clp-N motif protein,0.570945062,0.571486651
2,254119_at,T,F,AT4G24780,AT4G24780,Pectin lyase-like superfamily protein,0.585727446,0.593533693
2,254131_at,T,F,AT4G24740,AME1|AFC2|FC2,FUS3-complementing gene 2,0.71754431,0.53870143
2,254134_at,T,F,AT4G24830,AT4G24830,arginosuccinate synthase family,0.625296248,0.668848101
2,254137_at,T,F,AT4G24930,AT4G24930,"thylakoid lumenal 17.9 kDa protein, chloroplast",0.594035018,0.513023071
2,254150_at,T,F,AT4G24350,AT4G24350,Phosphorylase superfamily protein,0.502719587,0.592762236
2,254198_at,T,F,AT4G24090,AT4G24090,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; Has 144 Blast hits to 142 proteins in 73 species: Archae - 3; Bacteria - 62; Metazoa - 7; Fungi - 13; Plants - 44; Viruses - 0; Other Eukaryotes - 15 (source: NCBI BLink).,0.54712158,0.54717344
2,254207_at,T,F,AT4G24060,AT4G24060,Dof-type zinc finger DNA-binding family protein,0.503138715,0.512496822
2,254216_at,T,F,AT4G23710,VHA-G2|VAG2|VATG2,vacuolar ATP synthase subunit G2,0.508793682,0.600609029
2,254230_at,T,F,AT4G23660,PPT1|AtPPT1,polyprenyltransferase 1,0.620090113,0.64506102
2,254278_at,T,F,AT4G22740,AT4G22740,glycine-rich protein,0.574674006,0.722775791
2,254327_at,T,F,AT4G22490,AT4G22490,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein,0.513829469,0.554336938
2,254355_at,T,F,AT4G22380,AT4G22380,Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein,0.641909735,0.681222267
2,254363_at,T,F,AT4G22010,sks4,SKU5  similar 4,0.555847494,0.791114388
