nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.264703_at,cor.263235_at
2,262090_at,T,F,AT1G55970,HAC4|HAC04|HAC6|HAG4|HAG04,histone acetyltransferase of the CBP family 4,0.758244718,0.565504008
2,262106_at,T,F,AT1G02970,WEE1|ATWEE1,WEE1 kinase homolog,0.722356659,0.515750015
2,262126_at,T,F,AT1G59620,CW9,Disease resistance protein (CC-NBS-LRR class) family,0.666022732,0.580641739
2,262200_at,T,F,AT2G01070,AT2G01070,Lung seven transmembrane receptor family protein,0.582342783,0.63609847
2,262208_at,T,F,AT1G74800,AT1G74800,Galactosyltransferase family protein,0.681176292,0.56039794
2,262210_at,T,F,AT1G74690,IQD31,IQ-domain 31,0.688912941,0.553924719
2,262231_at,T,F,AT1G68740,PHO1;H1,EXS (ERD1/XPR1/SYG1) family protein,0.737866683,0.610493889
2,262338_at,T,F,AT1G64185,AT1G64185,Lactoylglutathione lyase / glyoxalase I family protein,0.639793143,0.691202954
2,262346_at,T,F,AT1G63980,AT1G63980,D111/G-patch domain-containing protein,0.73877791,0.518989663
2,262358_at,T,F,AT1G73050,AT1G73050,Glucose-methanol-choline (GMC) oxidoreductase family protein,0.621790911,0.569395501
2,262387_s_at,F,NA,AT1G49340,ATPI4K ALPHA,Phosphatidylinositol 3- and 4-kinase family protein,0.703398874,0.699596682
2,262400_at,T,F,AT1G49480,RTV1,related to vernalization1 1,0.608591274,0.502491673
2,262415_at,T,F,AT1G49400,emb1129,"Nucleic acid-binding, OB-fold-like protein",0.592593975,0.681068729
2,262581_at,T,F,AT1G15370,AT1G15370,SNARE-like superfamily protein,0.723611195,0.557557375
2,262610_at,T,F,AT1G14140,AT1G14140,Mitochondrial substrate carrier family protein,0.698613077,0.647591803
2,262621_at,T,F,AT1G06530,AT1G06530,Tropomyosin-related,0.733178286,0.557289196
2,262639_at,T,F,AT1G62820,AT1G62820,Calcium-binding EF-hand family protein,0.763730825,0.519060033
2,262685_at,T,F,AT1G76010,AT1G76010,Alba DNA/RNA-binding protein,0.566861321,0.55899444
2,262699_at,T,F,AT1G75980,AT1G75980,Single hybrid motif superfamily protein,0.501096355,0.588557441
2,262754_at,T,F,AT1G16350,AT1G16350,Aldolase-type TIM barrel family protein,0.585199518,0.770357387
2,262804_at,T,F,AT1G20880,AT1G20880,RNA-binding (RRM/RBD/RNP motifs) family protein,0.622134559,0.781908068
2,262948_at,T,F,AT1G75560,AT1G75560,zinc knuckle (CCHC-type) family protein,0.685734099,0.605770844
2,262951_at,T,F,AT1G75500,WAT1,Walls Are Thin 1,0.687680071,0.525591517
2,263007_at,T,F,AT1G54260,AT1G54260,winged-helix DNA-binding transcription factor family protein,0.717267755,0.558239759
2,263130_at,T,F,AT1G78650,POLD3,DNA-directed DNA polymerases,0.576580289,0.723401938
2,263150_at,T,F,AT1G54050,AT1G54050,HSP20-like chaperones superfamily protein,0.567444183,0.689196176
2,263238_at,T,F,AT2G16580,AT2G16580,SAUR-like auxin-responsive protein family,0.577468782,0.65232613
2,263321_at,T,F,AT2G47170,ARF1A1C,Ras-related small GTP-binding family protein,0.743323485,0.548366548
2,263332_at,T,F,AT2G03870,AT2G03870,Small nuclear ribonucleoprotein family protein,0.739089954,0.593393041
2,263386_at,T,F,AT2G40150,TBL28,TRICHOME BIREFRINGENCE-LIKE 28,0.788503097,0.548275253
2,263399_at,T,F,AT2G31490,AT2G31490,unknown protein; Has 55 Blast hits to 55 proteins in 15 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 55; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.574531742,0.654958502
2,263415_at,T,F,AT2G17250,EMB2762,CCAAT-binding factor,0.509252225,0.580580483
2,263444_at,T,F,AT2G28700,AGL46,AGAMOUS-like 46,0.618445759,0.502654749
2,263448_at,T,F,AT2G31660,SAD2|URM9,ARM repeat superfamily protein,0.5080821,0.714303223
2,263514_at,T,F,AT2G31860,AT2G31860,"pseudogene, poly (ADP-ribose) glycohydrolase, putative, contains Pfam domain, PF05028: poly (ADP-ribose) glycohydrolase (PARG); blastp match of 59% identity and 1.4e-19 P-value to EGAD|134505|143482 114E2.c protein {Drosophila melanogaster}",0.767658372,0.529018275
2,263515_at,T,F,AT2G21640,AT2G21640,Encodes a protein of unknown function that is a marker for oxidative stress response.,0.781237105,0.533608954
2,263601_s_at,F,NA,AT4G34570,THY-2,thymidylate synthase 2,0.547845755,0.720494136
2,263621_at,T,F,AT2G04630,NRPB6B|NRPE6B,RNA polymerase Rpb6,0.771110453,0.597143026
2,263636_at,T,F,AT2G11910,AT2G11910,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast envelope; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; Has 92883 Blast hits to 31060 proteins in 1576 species: Archae - 765; Bacteria - 32670; Metazoa - 21164; Fungi - 12252; Plants - 4238; Viruses - 1282; Other Eukaryotes - 20512 (source: NCBI BLink).,0.560073165,0.657003928
2,263638_at,T,F,AT2G25310,AT2G25310,Protein of unknown function (DUF2012),0.790968105,0.54405047
2,263639_at,T,F,AT2G25300,AT2G25300,Galactosyltransferase family protein,0.642175217,0.613468399
2,263648_at,T,F,AT1G04390,AT1G04390,BTB/POZ domain-containing protein,0.672274731,0.574378616
2,263677_at,T,F,AT1G04520,PDLP2,plasmodesmata-located protein 2,0.670855097,0.617766966
2,263706_s_at,F,NA,AT5G14200,ATIMD1|IMD1,isopropylmalate dehydrogenase 1,0.728837694,0.568932971
2,263714_at,T,F,AT2G20610,RTY1|RTY|HLS3|ALF1|SUR1,Tyrosine transaminase family protein,0.697307037,0.503358003
2,263728_at,T,F,AT1G60070,AT1G60070,"Adaptor protein complex AP-1, gamma subunit",0.643353856,0.616790323
2,263759_at,T,F,AT2G21290,AT2G21290,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; Has 63 Blast hits to 63 proteins in 12 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 63; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.829529909,0.507021158
2,263811_at,T,F,AT2G04350,LACS8,AMP-dependent synthetase and ligase family protein,0.564735378,0.526171638
2,263822_at,T,F,AT2G40240,AT2G40240,Tetratricopeptide repeat (TPR)-like superfamily protein,0.608707087,0.627869857
2,263834_at,T,F,AT2G40316,AT2G40316,FUNCTIONS IN: molecular_function unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Autophagy-related protein 27 (InterPro:IPR018939); Has 138 Blast hits to 138 proteins in 57 species: Archae - 0; Bacteria - 0; Metazoa - 32; Fungi - 62; Plants - 33; Viruses - 0; Other Eukaryotes - 11 (source: NCBI BLink).,0.593633125,0.584134078
2,263867_at,T,F,AT2G36830,TIP1;1|GAMMA-TIP|GAMMA-TIP1,gamma tonoplast intrinsic protein,0.648185689,0.631860365
2,263894_at,T,F,AT2G21910,CYP96A5,"cytochrome P450, family 96, subfamily A, polypeptide 5",0.665334333,0.543058935
2,263907_at,T,F,AT2G36270,GIA1|ABI5,Basic-leucine zipper (bZIP) transcription factor family protein,0.727065934,0.531052032
2,264152_at,T,F,AT1G02140,MAGO|MEE63|HAP1,mago nashi family protein,0.70644708,0.666157483
2,264154_at,T,F,AT1G65430,ARI8|ATARI8,IBR domain-containing protein,0.733819173,0.531815918
2,264159_at,T,F,AT1G65270,AT1G65270,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endoplasmic reticulum, plasma membrane; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 13 growth stages; Has 149 Blast hits to 149 proteins in 49 species: Archae - 0; Bacteria - 0; Metazoa - 98; Fungi - 0; Plants - 47; Viruses - 0; Other Eukaryotes - 4 (source: NCBI BLink).",0.781438249,0.51005175
2,264205_at,T,F,AT1G22790,AT1G22790,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: plasma membrane; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G34010.1); Has 67 Blast hits to 67 proteins in 12 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 67; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.627686287,0.530645526
2,264254_at,T,F,AT1G09150,AT1G09150,pseudouridine synthase and archaeosine transglycosylase (PUA) domain-containing protein,0.624783934,0.552849087
2,264266_at,T,F,AT1G09160,AT1G09160,Protein phosphatase 2C family protein,0.830945174,0.547380466
2,264353_at,T,F,AT1G03260,AT1G03260,SNARE associated Golgi protein family,0.56085489,0.583470894
2,264363_at,T,F,AT1G03170,AT1G03170,Protein of unknown function (DUF3049),0.519119007,0.516378032
2,264407_at,T,F,AT1G10180,AT1G10180,BEST Arabidopsis thaliana protein match is: exocyst complex component 84B (TAIR:AT5G49830.1); Has 132 Blast hits to 132 proteins in 25 species: Archae - 0; Bacteria - 0; Metazoa - 7; Fungi - 0; Plants - 117; Viruses - 0; Other Eukaryotes - 8 (source: NCBI BLink).,0.570692451,0.544447694
2,264419_s_at,F,NA,AT5G33320,ARAPPT|CUE1|PPT,Glucose-6-phosphate/phosphate translocator-related,0.62010432,0.719767442
2,264428_at,T,F,AT1G61790,AT1G61790,Oligosaccharyltransferase complex/magnesium transporter family protein,0.620562959,0.688294994
2,264611_at,T,F,AT1G04680,AT1G04680,Pectin lyase-like superfamily protein,0.738486599,0.67922615
2,264612_at,T,F,AT1G04560,AT1G04560,AWPM-19-like family protein,0.733390691,0.539407334
2,264633_at,T,F,AT1G65660,SMP1,Pre-mRNA splicing Prp18-interacting factor,0.650606837,0.628979019
2,264668_at,T,F,AT1G09780,AT1G09780,"Phosphoglycerate mutase, 2,3-bisphosphoglycerate-independent",0.518708108,0.506496642
2,264683_at,T,F,AT1G65580,FRA3,Endonuclease/exonuclease/phosphatase family protein,0.696146741,0.501982768
2,264699_at,T,F,AT1G69980,AT1G69980,unknown protein; LOCATED IN: endomembrane system; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; Has 30 Blast hits to 30 proteins in 12 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 30; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.503625799,0.546853747
2,264790_at,T,F,AT2G17820,ATHK1|HK1|AHK1,histidine kinase 1,0.647690402,0.624461641
2,264793_at,T,F,AT1G08660,MGP2,MALE GAMETOPHYTE DEFECTIVE 2,0.616619913,0.558082417
2,264806_at,T,F,AT1G08610,AT1G08610,Pentatricopeptide repeat (PPR) superfamily protein,0.691400866,0.705020416
2,264807_at,T,F,AT1G08700,PS1,Presenilin-1,0.712270856,0.518264875
2,264824_at,T,F,AT1G03420,Sadhu4-2,Member of Sadhu non-coding retrotransposon family,0.663798082,0.687523611
2,264944_at,T,F,AT1G76940,AT1G76940,RNA-binding (RRM/RBD/RNP motifs) family protein,0.608644111,0.50905262
2,264974_at,T,F,AT1G27050,HB54|ATHB54,homeobox protein 54,0.681340905,0.628714107
2,264980_at,T,F,AT1G27190,AT1G27190,Leucine-rich repeat protein kinase family protein,0.814967552,0.549301596
2,265116_at,T,F,AT1G62480,AT1G62480,Vacuolar calcium-binding protein-related,0.660014175,0.534630614
2,265117_at,T,F,AT1G62500,AT1G62500,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein,0.763965381,0.584997217
2,265192_at,T,F,AT1G05060,AT1G05060,unknown protein; Has 34 Blast hits to 34 proteins in 13 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 34; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.805088872,0.500905516
2,265200_s_at,F,NA,AT2G36790,UGT73C6,UDP-glucosyl transferase 73C6,0.619215751,0.533747849
2,265340_at,T,F,AT2G18330,AT2G18330,AAA-type ATPase family protein,0.537008302,0.502777592
2,265379_at,T,F,AT2G18340,AT2G18340,late embryogenesis abundant domain-containing protein / LEA domain-containing protein,0.554099459,0.635903113
2,265391_at,T,F,AT2G20810,GAUT10|LGT4,galacturonosyltransferase 10,0.505185533,0.707160095
2,265428_at,T,F,AT2G20720,AT2G20720,Pentatricopeptide repeat (PPR) superfamily protein,0.690249935,0.514209965
2,265465_at,T,F,AT2G37070,AT2G37070,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G53320.1); Has 1323 Blast hits to 775 proteins in 176 species: Archae - 0; Bacteria - 113; Metazoa - 351; Fungi - 175; Plants - 115; Viruses - 13; Other Eukaryotes - 556 (source: NCBI BLink).,0.506596456,0.598073601
2,265571_s_at,F,NA,AT2G28020,AT2G28020,BEST Arabidopsis thaliana protein match is: TATA-binding related factor (TRF) of subunit 20 of Mediator complex (TAIR:AT2G28230.1); Has 37 Blast hits to 37 proteins in 13 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 37; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.67656881,0.571079538
2,265589_at,T,F,AT2G20170,AT2G20170,Protein of Unknown Function (DUF239),0.619247327,0.511455161
2,265630_at,T,F,AT2G27350,AT2G27350,OTU-like cysteine protease family protein,0.811739672,0.664089224
2,265642_at,T,F,AT2G27450,CPA|ATNLP1|NLP1,nitrilase-like protein 1,0.649696253,0.564688558
2,265691_at,T,F,AT2G24330,AT2G24330,Protein of unknown function (DUF2296),0.689577035,0.579681258
2,265739_at,T,F,AT2G01270,QSOX2|AtQSOX2,quiescin-sulfhydryl oxidase 2,0.575379515,0.509194409
2,265777_at,T,T,AT2G07340,PFD1,PREFOLDIN 1,0.659367369,0.705842381
2,265834_at,T,F,AT2G14410,AT2G14410,"pseudogene, hypothetical protein, similar to Myosin heavy chain, non-muscle (Zipper protein) (Myosin II)(SP:Q99323) {Drosophila melanogaster}",0.500580068,0.514100872
2,265962_at,T,F,AT2G37460,AT2G37460,nodulin MtN21 /EamA-like transporter family protein,0.627301174,0.586674666
2,266035_at,T,F,AT2G05990,MOD1|ENR1,NAD(P)-binding Rossmann-fold superfamily protein,0.831311337,0.548309049
2,266392_at,T,F,AT2G41280,M10|ATM10,late embryogenesis abundant protein (M10) / LEA protein M10,0.513975976,0.509545009
2,266439_s_at,T,F,AT2G43200,AT2G43200,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.587339743,0.523980079
2,266471_at,T,F,AT2G31060,AT2G31060,elongation factor family protein,0.532603224,0.521437396
2,266510_at,T,F,AT2G47990,SWA1|EDA13|EDA19,transducin family protein / WD-40 repeat family protein,0.528463826,0.577021115
2,266533_s_at,F,NA,AT2G16850,PIP2;8|PIP3B,plasma membrane intrinsic protein 2;8,0.781318989,0.668531068
2,266579_at,T,F,AT2G23930,SNRNP-G,probable small nuclear ribonucleoprotein G,0.517057247,0.730532545
2,266609_at,T,F,AT2G35510,SRO1,similar to RCD one 1,0.758476497,0.547993526
2,266684_at,T,F,AT2G19720,rps15ab,ribosomal protein S15A B,0.737762418,0.630174853
2,266695_at,T,F,AT2G19810,AT2G19810,CCCH-type zinc finger family protein,0.739581642,0.572641856
2,266696_at,T,F,AT2G19680,AT2G19680,Mitochondrial ATP synthase subunit G protein,0.736497684,0.700522858
2,266816_at,T,F,AT2G44970,AT2G44970,alpha/beta-Hydrolases superfamily protein,0.854109442,0.531816507
2,266835_at,T,F,AT2G29990,NDA2,alternative NAD(P)H dehydrogenase 2,0.907915534,0.525623395
2,266872_at,T,F,AT2G44730,AT2G44730,Alcohol dehydrogenase transcription factor Myb/SANT-like family protein,0.506655449,0.598306833
2,266904_at,T,F,AT2G34590,AT2G34590,Transketolase family protein,0.683004653,0.58712434
2,266924_at,T,F,AT2G45730,AT2G45730,eukaryotic initiation factor 3 gamma subunit family protein,0.8355334,0.517909828
2,267040_at,T,F,AT2G34300,AT2G34300,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.54167666,0.521139775
2,267099_at,T,F,AT2G41460,ARP,apurinic endonuclease-redox protein,0.558334809,0.673331736
2,267174_at,T,F,AT2G37600,AT2G37600,Ribosomal protein L36e family protein,0.581706043,0.710238343
2,267175_s_at,F,NA,AT3G53750,ACT3,actin 3,0.709647723,0.6510375
2,267184_at,T,F,AT2G44150,SDG7|ASHH3,histone-lysine N-methyltransferase ASHH3,0.786800507,0.663912693
2,267297_at,T,F,AT2G23780,AT2G23780,RING/U-box superfamily protein,0.767808837,0.575507513
2,267348_at,NA,NA,NA,NA,NA,0.615596114,0.591101448
2,267444_at,T,F,AT2G19180,AT2G19180,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G16840.1); Has 64 Blast hits to 64 proteins in 12 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 64; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.516916329,0.582465648
2,267508_at,T,F,AT2G45700,AT2G45700,sterile alpha motif (SAM) domain-containing protein,0.74169899,0.568810497
2,267510_at,T,F,AT2G45640,ATSAP18|SAP18,SIN3 associated polypeptide P18,0.591587563,0.569381253
2,AFFX-Athal-Actin_5_r_at,T,T,AT5G09810,ACT7,actin 7,0.511418571,0.634418069
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
