nc,ps,unique,redundant,agi,symbol,description,cor262909,cor256629,cor259408,cor259407,cor265857s,average
3,254238_at,T,F,AT4G23540,AT4G23540,ARM repeat superfamily protein,0.214418046,0.819623457,0.832018497,0.495842387,0.805982833,0.633577044
3,254240_at,T,F,AT4G23496,SP1L5,SPIRAL1-like5,0.24294336,0.604797648,0.842425877,0.318165546,0.672884972,0.53624348
3,254243_at,T,F,AT4G23210,CRK13,cysteine-rich RLK (RECEPTOR-like protein kinase) 13,0.025364823,0.504188748,0.549831712,0.148298745,0.569621196,0.359461045
3,254244_at,NA,NA,NA,NA,NA,0.233945719,0.753739857,0.886963764,0.462869121,0.859221459,0.639347984
3,254245_at,T,F,AT4G23240,CRK16,cysteine-rich RLK (RECEPTOR-like protein kinase) 16,0.076623755,0.854022823,0.83058273,0.35532231,0.824744735,0.588259271
3,254246_at,T,F,AT4G23250,DUF26-21|RKC1|EMB1290|CRK17,kinases;protein kinases,0.147530481,0.773701138,0.886919565,0.484136494,0.760980186,0.610653573
3,254247_at,T,F,AT4G23260,CRK18,cysteine-rich RLK (RECEPTOR-like protein kinase) 18,0.027977855,0.832515758,0.869343464,0.325454197,0.822657753,0.575589805
3,254251_at,T,F,AT4G23300,CRK22,cysteine-rich RLK (RECEPTOR-like protein kinase) 22,0.190835431,0.826726915,0.916365832,0.496912736,0.871192905,0.660406764
3,254253_at,T,F,AT4G23320,CRK24,cysteine-rich RLK (RECEPTOR-like protein kinase) 24,0.230050091,0.636882394,0.687168465,0.306946563,0.675288867,0.507267276
3,254256_at,T,F,AT4G23180,CRK10|RLK4,cysteine-rich RLK (RECEPTOR-like protein kinase) 10,0.174488318,0.5880841,0.806821497,0.1531493,0.696320351,0.483772713
3,254258_at,T,F,AT4G23410,TET5,tetraspanin5,0.332544946,0.597096031,0.889250574,0.384283729,0.735009224,0.587636901
3,254259_s_at,F,NA,AT4G23420,AT4G23420,NAD(P)-binding Rossmann-fold superfamily protein,0.197252846,0.693626801,0.90762949,0.429586522,0.7080677,0.587232672
3,254260_at,T,F,AT4G23440,AT4G23440,Disease resistance protein (TIR-NBS class),0.126663305,0.643593261,0.777976128,0.411789844,0.757102835,0.543425075
3,254261_at,T,F,AT4G23460,AT4G23460,Adaptin family protein,0.135549262,0.682499866,0.921368394,0.464991756,0.849605197,0.610802895
3,254262_at,T,F,AT4G23470,AT4G23470,PLAC8 family protein,0.11979832,0.791770805,0.91140471,0.497351036,0.853371959,0.634739366
3,254263_at,T,F,AT4G23493,AT4G23493,unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.268962612,0.670948872,0.903541178,0.282582667,0.80540337,0.58628774
3,254264_at,T,F,AT4G23510,AT4G23510,Disease resistance protein (TIR-NBS-LRR class) family,0.176229131,0.800949783,0.940361718,0.489056206,0.884523844,0.658224136
3,254266_at,T,F,AT4G23130,RLK6|CRK5,cysteine-rich RLK (RECEPTOR-like protein kinase) 5,0.006723577,0.711315231,0.599050454,0.188990017,0.671757511,0.435567358
3,254273_at,T,F,AT4G22720,AT4G22720,Actin-like ATPase superfamily protein,0.235513422,0.779352341,0.867470244,0.385634578,0.913613423,0.636316802
3,254275_at,T,F,AT4G22670,AtHip1|HIP1,HSP70-interacting protein 1,0.259236615,0.73492027,0.924988877,0.385491406,0.87702025,0.636331484
3,254283_s_at,F,NA,AT4G22870,AT4G22870,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein,0.063006598,0.772124429,0.809719966,0.317473402,0.868914963,0.566247872
3,254285_at,T,F,AT4G22940,AT4G22940,Protein kinase superfamily protein,0.10619101,0.729727318,0.641220006,0.419923395,0.721989084,0.523810163
3,254288_at,T,F,AT4G22970,RSW4|ESP|AESP,homolog of separase,0.047219767,0.837568434,0.767700397,0.460832068,0.670093565,0.556682846
3,254290_at,T,F,AT4G23000,AT4G23000,Calcineurin-like metallo-phosphoesterase superfamily protein,0.122273346,0.839984431,0.733636558,0.343393516,0.821162083,0.572089987
3,254291_at,T,F,AT4G23010,ATUTR2|UTR2,UDP-galactose transporter 2,0.04556606,0.738004816,0.814323285,0.471590582,0.742892517,0.562475452
3,254293_at,T,F,AT4G23060,IQD22,IQ-domain 22,0.21058295,0.6522456,0.869244898,0.223294296,0.753897466,0.541853042
3,254295_at,T,F,AT4G23080,AT4G23080,Protein of Unknown Function (DUF239),0.271345418,0.640600637,0.697764541,0.358083633,0.748496383,0.543258122
3,254298_at,T,F,AT4G22890,PGR5-LIKE A,PGR5-LIKE A,0.147436287,0.826931714,0.94483019,0.467191589,0.875377676,0.652353491
3,254299_at,T,F,AT4G22920,ATNYE1|NYE1,non-yellowing 1,0.018627061,0.706924083,0.811044597,0.462563925,0.795505457,0.558933025
3,254303_at,T,F,AT4G22830,AT4G22830,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 20 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF2499 (InterPro:IPR019634); Has 319 Blast hits to 317 proteins in 103 species: Archae - 0; Bacteria - 147; Metazoa - 0; Fungi - 0; Plants - 64; Viruses - 0; Other Eukaryotes - 108 (source: NCBI BLink).,0.164087091,0.798810053,0.935771326,0.472956471,0.884203495,0.651165687
3,254305_at,T,F,AT4G22200,AKT2|AKT3|AKT2/3|KT2/3,potassium transport 2/3,0.157932707,0.810459438,0.934846837,0.474330441,0.883502043,0.652214293
3,254306_at,T,F,AT4G22330,ATCES1,Alkaline phytoceramidase (aPHC),0.025168356,0.7426983,0.80558302,0.325334396,0.895380926,0.558833
3,254307_at,T,F,AT4G22400,AT4G22400,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G18320.2); Has 44 Blast hits to 44 proteins in 7 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 44; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.214432734,0.535900234,0.708649978,0.404741688,0.591146453,0.490974217
3,254308_at,T,F,AT4G22410,AT4G22410,Ubiquitin C-terminal hydrolases superfamily protein,0.046232654,0.539284751,0.858307837,0.381630727,0.747452244,0.514581643
3,254309_s_at,F,NA,AT4G22390,AT4G22390,F-box associated ubiquitination effector family protein,0.152249926,0.703566088,0.533124276,0.332366712,0.669164384,0.478094277
3,254313_at,T,F,AT4G22460,AT4G22460,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein,0.143724851,0.688815439,0.54199556,0.213892933,0.51637381,0.420960518
3,254317_at,T,F,AT4G22510,AT4G22510,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion; EXPRESSED IN: shoot apex, leaf; Has 2 Blast hits to 2 proteins in 1 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 2; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).",0.22915489,0.662433623,0.747716271,0.351727565,0.711503104,0.540507091
3,254318_at,T,F,AT4G22530,AT4G22530,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.197573885,0.788652981,0.92347007,0.488703494,0.792134693,0.638107025
3,254319_at,T,F,AT4G22560,AT4G22560,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G12450.1); Has 380 Blast hits to 380 proteins in 21 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 6; Plants - 374; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.076946817,0.774442945,0.932106697,0.462840521,0.828606632,0.614988722
3,254325_at,T,F,AT4G22650,AT4G22650,CONTAINS InterPro DOMAIN/s: Plant lipid transfer protein/seed storage/trypsin-alpha amylase inhibitor (InterPro:IPR003612); BEST Arabidopsis thaliana protein match is: Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein (TAIR:AT4G22640.1); Has 25 Blast hits to 25 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 25; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.118541833,0.691278335,0.709109672,0.371884584,0.708219914,0.519806868
3,254327_at,T,F,AT4G22490,AT4G22490,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein,0.230845407,0.80291334,0.916201274,0.458544619,0.891582787,0.660017485
3,254328_at,T,F,AT4G22570,APT3,adenine phosphoribosyl transferase 3,0.093169252,0.636204276,0.863440696,0.444488058,0.813716822,0.570203821
3,254331_s_at,F,NA,AT4G22690,CYP706A1,"cytochrome P450, family 706, subfamily A, polypeptide 1",0.028069677,0.507563017,0.666943594,0.056972051,0.526279722,0.357165612
3,254333_at,T,F,AT4G22753,ATSMO1|SMO1-3|ATSMO1-3|SMO1,sterol 4-alpha methyl oxidase 1-3,0.135944452,0.812496754,0.919672993,0.45309008,0.882010759,0.640643008
3,254334_at,NA,NA,NA,NA,NA,0.060248465,0.634567215,0.798112397,0.306306746,0.628370672,0.485521099
3,254335_at,T,F,AT4G22260,IM1|IM,Alternative oxidase family protein,0.099788903,0.785075055,0.808927015,0.3259233,0.82140327,0.568223509
3,254336_at,T,F,AT4G22050,AT4G22050,Eukaryotic aspartyl protease family protein,0.05018917,0.627057331,0.827476471,0.408971308,0.660280788,0.514795014
3,254337_at,NA,NA,NA,NA,NA,0.084164619,0.702222514,0.678940751,0.342821161,0.77375014,0.516379837
3,254338_s_at,F,NA,AT4G22080,RHS14,root hair specific 14,0.040849354,0.791821898,0.812314956,0.353522592,0.739176516,0.547537063
3,254339_at,T,F,AT4G22100,BGLU3,beta glucosidase 2,0.008849269,0.719558792,0.67227961,0.366327016,0.642534966,0.481909931
3,254341_at,T,F,AT4G22130,SRF8,STRUBBELIG-receptor family 8,0.108278961,0.816338204,0.911439502,0.460816497,0.800744045,0.619523442
3,254344_at,T,F,AT4G22110,AT4G22110,GroES-like zinc-binding dehydrogenase family protein,0.015242344,0.858911674,0.848428052,0.475948804,0.857052161,0.611116607
3,254346_at,T,F,AT4G21980,APG8A|ATG8A,Ubiquitin-like superfamily protein,0.08081218,0.708811847,0.918852454,0.359668407,0.885939488,0.590816875
3,254347_at,T,F,AT4G22070,WRKY31|ATWRKY31,WRKY DNA-binding protein 31,0.262098054,0.744921161,0.943300442,0.40065695,0.768353015,0.623865924
3,254349_at,T,F,AT4G22250,AT4G22250,RING/U-box superfamily protein,0.024800607,0.703316456,0.852519421,0.261106729,0.789409372,0.526230517
3,254350_at,T,F,AT4G22280,AT4G22280,F-box/RNI-like superfamily protein,0.304612995,0.598931728,0.645354356,0.285979841,0.732212676,0.513418319
3,254351_at,T,F,AT4G22300,SOBER1,carboxylesterases,0.144189134,0.732082312,0.901475707,0.422364201,0.890578135,0.618137898
3,254352_at,T,F,AT4G22320,AT4G22320,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G55210.1); Has 8953 Blast hits to 5363 proteins in 542 species: Archae - 33; Bacteria - 806; Metazoa - 2454; Fungi - 831; Plants - 279; Viruses - 151; Other Eukaryotes - 4399 (source: NCBI BLink).,0.06416413,0.824392603,0.891909674,0.447062554,0.778792064,0.601264205
3,254353_s_at,F,NA,AT4G22350,AT4G22350,Ubiquitin C-terminal hydrolases superfamily protein,0.259106926,0.723419123,0.820595799,0.421722947,0.756357429,0.596240445
3,254354_at,NA,NA,NA,NA,NA,0.004136813,0.695698512,0.717376456,0.280921628,0.639023635,0.467431409
3,254356_at,T,F,AT4G22190,AT4G22190,unknown protein; Has 283 Blast hits to 154 proteins in 44 species: Archae - 0; Bacteria - 2; Metazoa - 24; Fungi - 12; Plants - 48; Viruses - 0; Other Eukaryotes - 197 (source: NCBI BLink).,0.203368971,0.703970353,0.941720454,0.442259067,0.781754348,0.614614638
3,254358_at,T,F,AT4G22310,AT4G22310,Uncharacterised protein family (UPF0041),0.282821684,0.757902302,0.906823762,0.330784428,0.83936849,0.623540133
3,254361_at,T,F,AT4G22212,AT4G22212,Arabidopsis defensin-like protein,0.135008519,0.832907095,0.933843027,0.499402212,0.861229162,0.652478003
3,254362_at,T,F,AT4G22160,AT4G22160,unknown protein; Has 42 Blast hits to 42 proteins in 7 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 42; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.244377546,0.688091096,0.562002488,0.425890618,0.689785515,0.522029453
3,254365_at,T,F,AT4G22030,AT4G22030,F-box family protein with a domain of unknown function (DUF295),0.131754974,0.602187721,0.619067182,0.410561731,0.55236815,0.463187952
3,254366_s_at,F,NA,AT5G25045,AT5G25045,"copia-like retrotransposon family, has a 1.9e-186 P-value blast match to GB:AAB82754 retrofit (TY1_Copia-element) (Oryza longistaminata)",0.001374264,0.575116575,0.639995685,0.408931698,0.518823272,0.428848299
3,254367_at,T,F,AT4G21700,AT4G21700,Protein of unknown function (DUF2921),0.218187093,0.644127137,0.549744391,0.357497653,0.653056105,0.484522476
3,254368_at,T,F,AT4G21710,EMB1989|NRPB2|RPB2,DNA-directed RNA polymerase family protein,0.19763883,0.705818179,0.925918962,0.400003471,0.874874369,0.620850762
3,254370_at,T,F,AT4G21750,ATML1,Homeobox-leucine zipper family protein / lipid-binding START domain-containing protein,0.227649126,0.794601661,0.930790652,0.479734974,0.862362203,0.659027723
3,254371_at,T,F,AT4G21760,BGLU47,beta-glucosidase 47,0.180664158,0.616383089,0.872839142,0.425479707,0.760550624,0.571183344
3,254377_at,T,F,AT4G21650,AT4G21650,Subtilase family protein,0.213041259,0.85009999,0.824399856,0.425537483,0.83159545,0.628934808
3,254379_at,T,F,AT4G21820,AT4G21820,binding;calmodulin binding,0.035864549,0.692288774,0.823801076,0.37032459,0.651129597,0.514681717
3,254382_at,T,F,AT4G21890,AT4G21890,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: nucleus; EXPRESSED IN: 13 plant structures; EXPRESSED DURING: 7 growth stages; Has 14 Blast hits to 14 proteins in 5 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 14; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.062744128,0.620736521,0.908948852,0.384791104,0.825241989,0.560492519
3,254384_at,T,F,AT4G21870,AT4G21870,HSP20-like chaperones superfamily protein,0.013814913,0.700748486,0.90754293,0.388425557,0.713006976,0.544707773
3,254388_at,T,F,AT4G21860,MSRB2,methionine sulfoxide reductase B 2,0.110193523,0.831104809,0.915583652,0.473443165,0.873579207,0.640780871
3,254390_at,T,F,AT4G21940,CPK15,calcium-dependent protein kinase 15,0.22812599,0.543916779,0.805598644,0.313853092,0.8442916,0.547157221
3,254392_at,T,F,AT4G21600,ENDO5,endonuclease 5,0.184393827,0.820579277,0.948359681,0.46382962,0.872186732,0.657869827
3,254394_at,T,F,AT4G21630,AT4G21630,Subtilase family protein,0.036252924,0.695506236,0.654004471,0.460457328,0.667605517,0.502765295
3,254398_at,T,F,AT4G21280,PSBQ-1|PSBQA|PSBQ,photosystem II subunit QA,0.111749288,0.822214888,0.929647625,0.454685263,0.872336137,0.63812664
3,254399_at,T,F,AT4G21110,AT4G21110,G10 family protein,0.179304157,0.73052997,0.851961265,0.386286685,0.868430104,0.603302436
3,254402_at,T,F,AT4G21310,AT4G21310,Protein of unknown function (DUF1218),0.315828541,0.737723198,0.607983592,0.223715383,0.612424866,0.499535116
3,254404_at,T,F,AT4G21340,B70,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,0.214126131,0.76002833,0.895801745,0.428870871,0.915130651,0.642791546
3,254407_at,T,F,AT4G21370,PSEUDOSRKA,"S-locus protein kinase, putative",0.0377987,0.560900405,0.677017373,0.418471933,0.655698248,0.469977332
3,254409_at,T,F,AT4G21400,CRK28,cysteine-rich RLK (RECEPTOR-like protein kinase) 28,0.141693746,0.791392648,0.857998588,0.458292449,0.900803507,0.630036188
3,254416_at,T,F,AT4G21380,RK3|ARK3,receptor kinase 3,0.225117662,0.808974127,0.72592112,0.381746668,0.825740035,0.593499922
3,254420_at,T,F,AT4G21500,AT4G21500,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G05018.1); Has 20 Blast hits to 20 proteins in 8 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 17; Viruses - 0; Other Eukaryotes - 3 (source: NCBI BLink).,0.147184842,0.665571188,0.717999721,0.350227496,0.737012326,0.523599115
3,254421_at,T,F,AT4G21550,VAL3,VP1/ABI3-like 3,0.027888707,0.785685665,0.693854493,0.451452234,0.756213259,0.543018872
3,254422_at,T,F,AT4G21560,VPS28-1,vacuolar protein sorting-associated protein 28 homolog 1,0.248582315,0.696423669,0.814513403,0.422497591,0.784900492,0.593383494
3,254423_at,T,F,AT4G21610,LOL2,lsd one like 2,0.256653279,0.764683244,0.918133274,0.480580213,0.905972365,0.665204475
3,254425_at,T,F,AT4G21450,AT4G21450,PapD-like superfamily protein,0.020748982,0.536006011,0.763680334,0.333961136,0.777199381,0.486319169
3,254426_at,T,F,AT4G21240,AT4G21240,F-box and associated interaction domains-containing protein,0.105862511,0.777490106,0.851140419,0.342456222,0.737715843,0.56293302
3,254427_at,T,F,AT4G21190,emb1417,Pentatricopeptide repeat (PPR) superfamily protein,0.101460927,0.855088868,0.891321838,0.466852023,0.832164265,0.629377584
3,254429_at,T,F,AT4G21105,AT4G21105,cytochrome-c oxidases;electron carriers,0.004537398,0.829536779,0.822041807,0.378959672,0.775241039,0.562063339
3,254430_at,T,F,AT4G20820,AT4G20820,FAD-binding Berberine family protein,0.036619096,0.564269444,0.752509702,0.022226846,0.614451233,0.398015264
3,254431_at,T,F,AT4G20840,AT4G20840,FAD-binding Berberine family protein,0.13193559,0.703966462,0.642324545,0.43982367,0.659120535,0.51543416
3,254433_at,T,F,AT4G20850,TPP2,tripeptidyl peptidase ii,0.049433813,0.647251369,0.836051944,0.42143142,0.718992568,0.534632223
3,254435_at,T,F,AT4G20900,MS5|TDM1,Tetratricopeptide repeat (TPR)-like superfamily protein,0.01867816,0.504375554,0.726197984,0.403072757,0.518362177,0.434137327
3,254438_at,T,F,AT4G20980,AT4G20980,Eukaryotic translation initiation factor 3 subunit 7 (eIF-3),0.387588057,0.671983328,0.639334119,0.382327095,0.635578983,0.543362316
3,254441_at,T,F,AT4G21050,AT4G21050,Dof-type zinc finger domain-containing protein,0.290993699,0.544716284,0.716889348,0.449186355,0.696366548,0.539630447
3,254442_at,T,F,AT4G21060,AT4G21060,Galactosyltransferase family protein,0.023673987,0.746657539,0.717026858,0.273449995,0.517892942,0.455740264
3,254443_at,T,F,AT4G21070,BRCA1|ATBRCA1,breast cancer susceptibility1,0.273089197,0.550097316,0.67307686,0.476694106,0.762430249,0.547077546
3,254444_at,T,F,AT4G20960,AT4G20960,Cytidine/deoxycytidylate deaminase family protein,0.167179777,0.800130251,0.916920307,0.426780353,0.88873083,0.639948304
3,254445_at,T,F,AT4G20930,AT4G20930,6-phosphogluconate dehydrogenase family protein,0.204527165,0.734298327,0.51683938,0.29856014,0.716311281,0.494107259
3,254448_at,T,F,AT4G20870,ATFAH2|FAH2,fatty acid hydroxylase 2,0.350673571,0.606356438,0.861252712,0.401767756,0.805407757,0.605091647
3,254452_at,T,F,AT4G21100,DDB1B,damaged DNA binding protein 1B,0.146116478,0.760872243,0.745461439,0.413495724,0.722327337,0.557654644
3,254453_at,T,F,AT4G21120,CAT1|AAT1,amino acid transporter 1,0.351646756,0.5763967,0.889778762,0.404563467,0.822199269,0.608916991
3,254455_at,T,F,AT4G21140,AT4G21140,BEST Arabidopsis thaliana protein match is: copper ion binding (TAIR:AT4G05400.2); Has 41 Blast hits to 41 proteins in 16 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 40; Viruses - 0; Other Eukaryotes - 1 (source: NCBI BLink).,0.112782924,0.796394891,0.836359166,0.38906956,0.731071202,0.573135549
3,254456_at,T,F,AT4G21150,HAP6,ribophorin II (RPN2) family protein,0.134959273,0.813994653,0.918368702,0.437351679,0.826199253,0.626174712
3,254457_at,T,F,AT4G21170,AT4G21170,Tetratricopeptide repeat (TPR)-like superfamily protein,0.044937014,0.5592841,0.698978586,0.416945122,0.662868714,0.476602707
3,254460_at,T,F,AT4G21210,RP1|ATRP1,PPDK regulatory protein,0.128445314,0.831141475,0.925466016,0.448993445,0.878349218,0.642479094
3,254461_at,T,F,AT4G21230,CRK27,cysteine-rich RLK (RECEPTOR-like protein kinase) 27,0.184653832,0.805947813,0.944234154,0.374973448,0.869635228,0.635888895
3,254462_at,T,F,AT4G20150,AT4G20150,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion, plasma membrane, mitochondrial respiratory chain complex I, respiratory chain complex I; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).",0.130307635,0.777490263,0.910966687,0.411855057,0.876700908,0.62146411
3,254463_at,T,F,AT4G20280,TAF11,TBP-associated factor 11,0.062730754,0.725883939,0.829694977,0.27869819,0.894001449,0.558201862
3,254467_at,T,F,AT4G20450,AT4G20450,Leucine-rich repeat protein kinase family protein,0.015099802,0.62409155,0.654063857,0.277809292,0.631885278,0.440589956
3,254468_at,T,F,AT4G20460,AT4G20460,NAD(P)-binding Rossmann-fold superfamily protein,0.115059917,0.845044194,0.904143342,0.435676107,0.848357258,0.629656164
3,254471_s_at,F,NA,AT4G20730,AT4G20730,"similar to ASY2, DNA binding [Arabidopsis thaliana] (TAIR:AT4G32200.1); similar to filament protein-related [Arabidopsis thaliana] (TAIR:AT3G10100.1); similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G09910.1); similar to hypothetical protein 27.t00126 [Brassica oleracea] (GB:ABD65062.1); contains domain (Phosphotyrosine protein) phosphatases II (SSF52799)",0.248873187,0.793370373,0.907647136,0.434085373,0.819559535,0.640707121
3,254474_at,T,F,AT4G20390,AT4G20390,Uncharacterised protein family (UPF0497),0.102080266,0.836778119,0.928125908,0.409667735,0.865975879,0.628525581
3,254478_at,T,F,AT4G20330,AT4G20330,"Transcription initiation factor TFIIE, beta subunit",0.125449074,0.706628847,0.900971495,0.350098827,0.850086079,0.586646864
3,254479_at,T,F,AT4G20350,AT4G20350,oxidoreductases,0.295061863,0.742340577,0.893247321,0.39141169,0.852570349,0.63492636
3,254480_at,T,F,AT4G20360,ATRAB8D|ATRABE1B|RABE1b,RAB GTPase homolog E1B,0.141749934,0.799604178,0.930659385,0.462927837,0.871703242,0.641328915
3,254481_at,T,F,AT4G20480,AT4G20480,Putative endonuclease or glycosyl hydrolase,0.087098058,0.772092489,0.605800142,0.287431668,0.62389671,0.475263813
3,254482_at,T,F,AT4G20370,TSF,PEBP (phosphatidylethanolamine-binding protein) family protein,0.157625888,0.569170742,0.654663805,0.210155946,0.573092619,0.4329418
3,254484_at,NA,NA,NA,NA,NA,0.16357387,0.805259279,0.926869152,0.457657305,0.900941323,0.650860186
3,254485_at,T,F,AT4G20760,AT4G20760,NAD(P)-binding Rossmann-fold superfamily protein,0.101428417,0.801989359,0.932008288,0.461870101,0.884952242,0.636449681
3,254491_at,T,F,AT4G20300,AT4G20300,Protein of unknown function (DUF1639),0.003899531,0.836609062,0.684437066,0.335150611,0.806451957,0.533309645
3,254493_at,T,F,AT4G20020,AT4G20020,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G44780.1); Has 28928 Blast hits to 16023 proteins in 1033 species: Archae - 4; Bacteria - 4155; Metazoa - 15463; Fungi - 2938; Plants - 3091; Viruses - 205; Other Eukaryotes - 3072 (source: NCBI BLink).,0.052989183,0.851454576,0.788644861,0.423738315,0.822752281,0.587915843
3,254499_at,T,F,AT4G20100,AT4G20100,PQ-loop repeat family protein / transmembrane family protein,0.017369585,0.509045588,0.728265968,0.334569344,0.570750395,0.432000176
3,254500_at,T,F,AT4G20110,VSR7|BP80-3;1|VSR3;1,VACUOLAR SORTING RECEPTOR 7,0.146657775,0.740534552,0.950720921,0.450645773,0.842228993,0.626157603
3,254501_at,T,T,AT4G20130,PTAC14,plastid transcriptionally active 14,0.248252233,0.795487293,0.935700167,0.492685108,0.903209127,0.675066786
3,254502_at,T,T,AT4G20130,PTAC14,plastid transcriptionally active 14,0.189414496,0.806839662,0.938481777,0.49877649,0.869812156,0.660664916
3,254503_at,T,F,AT4G20010,PTAC9|OSB2,plastid transcriptionally active 9,0.081677064,0.73309508,0.93729466,0.432680291,0.85433384,0.607816187
3,254504_at,T,F,AT4G20030,AT4G20030,RNA-binding (RRM/RBD/RNP motifs) family protein,0.037149452,0.870300755,0.737098834,0.442875172,0.746751541,0.566835151
3,254505_at,T,F,AT4G19985,AT4G19985,Acyl-CoA N-acyltransferases (NAT) superfamily protein,0.097455666,0.815650955,0.918316035,0.452226631,0.861035082,0.628936874
3,254506_at,T,F,AT4G20140,GSO1,Leucine-rich repeat transmembrane protein kinase,0.09448671,0.740099313,0.950981329,0.4099173,0.861928094,0.611482549
3,254510_at,T,F,AT4G20210,AT4G20210,Terpenoid cyclases/Protein prenyltransferases superfamily protein,0.066279025,0.822502944,0.858092372,0.323196942,0.877797015,0.589573659
3,254512_at,T,F,AT4G20230,AT4G20230,Terpenoid cyclases/Protein prenyltransferases superfamily protein,0.088589662,0.798342915,0.922232045,0.386945446,0.8626107,0.611744154
3,254513_at,T,F,AT4G20235,CYP71A28,"cytochrome P450, family 71, subfamily A, polypeptide 28",0.201301707,0.648369928,0.88343825,0.308723687,0.750675285,0.558501771
3,254517_at,T,F,AT4G20310,AT4G20310,Peptidase M50 family protein,0.201081089,0.711902323,0.897434602,0.49168202,0.853894173,0.631198842
3,254520_at,T,F,AT4G19960,ATKUP9|KUP9|HAK9|KT9,K+ uptake permease 9,0.241604989,0.793735385,0.831603315,0.248939661,0.78358685,0.57989404
3,254526_at,T,F,AT4G19600,CYCT1;4,Cyclin family protein,0.011279218,0.554114647,0.75998639,0.345801795,0.736385444,0.481513499
3,254527_at,T,F,AT4G19610,AT4G19610,nucleotide binding;nucleic acid binding;RNA binding,0.296145279,0.658662985,0.741432764,0.347085354,0.734651317,0.55559554
3,254528_at,T,F,AT4G19620,AT4G19620,unknown protein; Has 4 Blast hits to 4 proteins in 1 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 4; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.122043395,0.655022709,0.694860687,0.435654962,0.676526462,0.516821643
3,254530_at,T,F,AT4G19640,ARA-7|ARA7|ATRABF2B|ATRAB-F2B|RAB-F2B|ATRAB5B,Ras-related small GTP-binding family protein,0.20191069,0.822917488,0.918158567,0.469342192,0.869484532,0.656362694
3,254542_s_at,F,NA,AT4G19790,AT4G19790,"copia-like retrotransposon family, has a 1.1e-45 P-value blast match to GB:CAA72989 open reading frame 1 (Ty1_Copia-element) (Brassica oleracea)",0.015833568,0.759191782,0.824708008,0.352577757,0.655567655,0.521575754
3,254543_at,T,F,AT4G19810,AT4G19810,Glycosyl hydrolase family protein with chitinase insertion domain,0.21451475,0.708287376,0.92903662,0.453370304,0.774818707,0.616005551
