nc,ps,unique,redundant,agi,symbol,description,cor262909,cor256629,cor259408,cor259407,cor265857s,average,coldabvavg,,,,,,,,,,,,,
2,250695_at,T,F,AT5G06740,AT5G06740,Concanavalin A-like lectin protein kinase family protein,0.295297691,0.021066647,0.835636491,0.308154759,0.767509845,0.445533087,FALSE,,,,,,,,,,,,,
2,250696_at,T,F,AT5G06790,AT5G06790,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 9 plant structures; EXPRESSED DURING: LP.04 four leaves visible, LP.02 two leaves visible, petal differentiation and expansion stage, D bilateral stage; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G57950.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).",0.089901384,0.43469951,0.878420502,0.44453497,0.544634095,0.478438092,TRUE,,,,,,,,,,,,,
2,250697_at,T,F,AT5G06800,AT5G06800,myb-like HTH transcriptional regulator family protein,0.431383945,0.047578044,0.776852701,0.303111314,0.861868417,0.484158884,TRUE,,,,,,,,,,,,,
2,250699_at,T,F,AT5G06820,SRF2,STRUBBELIG-receptor family 2,0.011119167,0.302271991,0.492397037,0.574840234,0.6452257,0.405170826,FALSE,,,,,,,,,,,,,
2,250701_at,T,F,AT5G06839,bZIP65|TGA10,bZIP transcription factor family protein,0.328342267,0.040172349,0.796404975,0.263004852,0.71583051,0.428750991,FALSE,,,,,,,,,,,,,
2,250702_at,T,F,AT5G06730,AT5G06730,Peroxidase superfamily protein,0.329058442,0.036373339,0.814438016,0.245538168,0.741645172,0.433410627,FALSE,,,,,,,,,,,,,
2,250703_at,T,F,AT5G06360,AT5G06360,Ribosomal protein S8e family protein,0.257584487,0.139765913,0.928974362,0.222702369,0.714163938,0.452638214,FALSE,,,,,,,,,,,,,
2,250704_at,T,F,AT5G06265,AT5G06265,hyaluronan mediated motility receptor-related,0.777583072,0.444304185,0.281275683,0.006285706,0.71987571,0.445864871,FALSE,,,,,,,,,,,,,
2,250705_at,T,F,AT5G06340,NUDX27|ATNUDX27,nudix hydrolase homolog 27,0.034299835,0.267276882,0.862550611,0.453575352,0.593250165,0.442190569,FALSE,,,,,,,,,,,,,
2,250708_at,T,F,AT5G06070,RBE|RAB,C2H2 and C2HC zinc fingers superfamily protein,0.474789794,0.567572057,0.175032479,0.720359203,0.022329652,0.392016637,FALSE,,,,,,,,,,,,,
2,250711_at,T,F,AT5G06110,AT5G06110,DnaJ domain ;Myb-like DNA-binding domain,0.651917007,0.746658973,0.472776078,0.433516273,0.123344105,0.485642487,TRUE,,,,,,,,,,,,,
2,250713_at,T,F,AT5G06130,AT5G06130,chaperone protein dnaJ-related,0.129758613,0.166396825,0.847217621,0.400967409,0.636677645,0.436203623,FALSE,,,,,,,,,,,,,
2,250716_at,T,F,AT5G06170,SUC9|ATSUC9,sucrose-proton symporter 9,0.191315331,0.232954443,0.763266433,0.260457119,0.624803134,0.414559292,FALSE,,,,,,,,,,,,,
2,250717_at,T,F,AT5G06200,AT5G06200,Uncharacterised protein family (UPF0497),0.477970359,0.057444421,0.685506514,0.247218013,0.818560773,0.457340016,TRUE,,,,,,,,,,,,,
2,250720_at,T,F,AT5G06180,AT5G06180,Protein of unknown function (DUF1022),0.757507221,0.397780921,0.478170188,0.207144201,0.787646166,0.525649739,TRUE,,,,,,,,,,,,,
2,250723_at,T,F,AT5G06300,AT5G06300,Putative lysine decarboxylase family protein,0.316946705,0.020766405,0.794508849,0.310515867,0.726359003,0.433819366,FALSE,,,,,,,,,,,,,
2,250724_at,T,F,AT5G06330,AT5G06330,Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family,0.31629474,0.026126886,0.760364418,0.282062244,0.728404601,0.422650578,FALSE,,,,,,,,,,,,,
2,250727_at,T,F,AT5G06430,AT5G06430,Thioredoxin superfamily protein,0.043161881,0.113927499,0.441657783,0.568128189,0.556629221,0.344700914,FALSE,,,,,,,,,,,,,
2,250728_at,T,F,AT5G06440,AT5G06440,BEST Arabidopsis thaliana protein match is: Polyketide cyclase/dehydrase and lipid transport superfamily protein (TAIR:AT3G11720.3); Has 155 Blast hits to 153 proteins in 39 species: Archae - 0; Bacteria - 4; Metazoa - 5; Fungi - 6; Plants - 101; Viruses - 0; Other Eukaryotes - 39 (source: NCBI BLink).,0.698940441,0.39106927,0.47709427,0.071744346,0.716797559,0.471129177,TRUE,,,,,,,,,,,,,
2,250729_at,T,F,AT5G06460,ATUBA2|UBA 2,ubiquitin activating enzyme 2,0.17957294,0.562729498,0.803283775,0.384212091,0.378840633,0.461727787,TRUE,,,,,,,,,,,,,
2,250732_at,T,F,AT5G06480,AT5G06480,Immunoglobulin E-set superfamily protein,0.302079684,0.175666617,0.60804506,0.232520142,0.721107824,0.407883865,FALSE,,,,,,,,,,,,,
2,250733_at,T,F,AT5G06290,2-Cys Prx B|2CPB,2-cysteine peroxiredoxin B,0.266388651,0.093611123,0.85157142,0.407914177,0.771115501,0.478120174,TRUE,,,,,,,,,,,,,
2,250734_at,T,F,AT5G06270,AT5G06270,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 11 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G11600.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.63735077,0.303240933,0.49477107,0.065494424,0.765569211,0.453285282,FALSE,,,,,,,,,,,,,
2,250737_at,T,F,AT5G06370,AT5G06370,NC domain-containing protein-related,0.417835158,0.043855027,0.813304422,0.187207863,0.725515199,0.437543534,FALSE,,,,,,,,,,,,,
2,250738_at,T,F,AT5G05730,TRP5|JDL1|WEI2|ASA1|AMT1,anthranilate synthase alpha subunit 1,0.566207428,0.389570605,0.473253369,0.045762972,0.825119647,0.459982804,TRUE,,,,,,,,,,,,,
2,250739_at,T,F,AT5G05740,ATEGY2|EGY2,ethylene-dependent gravitropism-deficient and yellow-green-like 2,0.333325524,0.017738716,0.834637748,0.354105057,0.81327616,0.470616641,TRUE,,,,,,,,,,,,,
2,250741_at,T,F,AT5G05790,AT5G05790,Duplicated homeodomain-like superfamily protein,0.40142471,0.070502232,0.812891225,0.234047114,0.75975356,0.455723768,FALSE,,,,,,,,,,,,,
2,250742_at,T,F,AT5G05800,AT5G05800,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G11290.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.527133252,0.503487927,0.393600047,0.236823751,0.193784446,0.370965885,FALSE,,,,,,,,,,,,,
2,250746_at,T,F,AT5G05880,AT5G05880,UDP-Glycosyltransferase superfamily protein,0.358126598,0.046605487,0.827838127,0.386910436,0.853566589,0.494609447,TRUE,,,,,,,,,,,,,
2,250747_at,T,F,AT5G05900,AT5G05900,UDP-Glycosyltransferase superfamily protein,0.332170099,0.0092228,0.810296742,0.28158787,0.758411186,0.438337739,FALSE,,,,,,,,,,,,,
2,250749_at,T,F,AT5G05780,ATHMOV34|RPN8A|AE3,RP non-ATPase subunit 8A,0.462172358,0.118822034,0.780316842,0.197015434,0.869432186,0.485551771,TRUE,,,,,,,,,,,,,
2,250752_at,T,F,AT5G05690,CYP90A1|CPD|DWF3|CBB3|CYP90A|CYP90,Cytochrome P450 superfamily protein,0.116447408,0.247607151,0.886091425,0.410016457,0.67446734,0.466925956,TRUE,,,,,,,,,,,,,
2,250753_at,T,F,AT5G05860,UGT76C2,UDP-glucosyl transferase 76C2,0.411655862,0.60647501,0.52576026,0.417723622,0.054381565,0.403199264,FALSE,,,,,,,,,,,,,
2,250754_at,T,F,AT5G05700,ATATE1|DLS1|ATE1,arginine-tRNA protein transferase 1,0.476612031,0.095169288,0.586686502,0.479802366,0.810779181,0.489809874,TRUE,,,,,,,,,,,,,
2,250755_at,T,F,AT5G05750,AT5G05750,DNAJ heat shock N-terminal domain-containing protein,0.268530841,0.113576438,0.635196422,0.305664445,0.722705818,0.409134793,FALSE,,,,,,,,,,,,,
2,250760_at,T,F,AT5G06040,AT5G06040,self-incompatibility protein-related,0.183657902,0.021113958,0.401599202,0.522766573,0.518018372,0.329431201,FALSE,,,,,,,,,,,,,
2,250763_at,T,F,AT5G06060,AT5G06060,NAD(P)-binding Rossmann-fold superfamily protein,0.252323811,0.066704148,0.850613819,0.351000787,0.7401808,0.452164673,FALSE,,,,,,,,,,,,,
2,250764_at,T,F,AT5G05960,AT5G05960,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein,0.49076183,0.130363057,0.793861755,0.283910631,0.88845887,0.517471228,TRUE,,,,,,,,,,,,,
2,250769_at,T,F,AT5G05680,MOS7,nuclear pore complex protein-related,0.152836946,0.158854561,0.904790245,0.224775944,0.634502536,0.415152046,FALSE,,,,,,,,,,,,,
2,250771_at,T,F,AT5G05400,AT5G05400,LRR and NB-ARC domains-containing disease resistance protein,0.358731528,0.046664295,0.791518726,0.362618884,0.866902395,0.485287165,TRUE,,,,,,,,,,,,,
2,250773_at,T,F,AT5G05430,AT5G05430,RNA-binding protein,0.06040488,0.370243663,0.882449552,0.457896797,0.63501432,0.481201842,TRUE,,,,,,,,,,,,,
2,250774_at,T,F,AT5G05450,AT5G05450,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.134065402,0.001439667,0.724600288,0.301782762,0.563899298,0.345157484,FALSE,,,,,,,,,,,,,
2,250775_at,T,F,AT5G05460,AT5G05460,Glycosyl hydrolase family 85,0.422024528,0.068706018,0.842290705,0.236794466,0.849954688,0.483954081,TRUE,,,,,,,,,,,,,
2,250776_at,T,F,AT5G05320,AT5G05320,FAD/NAD(P)-binding oxidoreductase family protein,5.08E-04,0.299154707,0.702660386,0.29247462,0.526890095,3.64E-01,FALSE,,,,,,,,,,,,,
2,250778_at,T,F,AT5G05500,AT5G05500,Pollen Ole e 1 allergen and extensin family protein,0.395926859,0.023531412,0.807449232,0.274291567,0.841842801,0.468608374,TRUE,,,,,,,,,,,,,
2,250780_at,T,F,AT5G05290,EXP2|ATHEXP ALPHA 1.12|ATEXP2|EXPA2|ATEXPA2,expansin A2,0.439425339,0.136707111,0.609498582,0.361327195,0.845879486,0.478567543,TRUE,,,,,,,,,,,,,
2,250782_at,T,F,AT5G05490,REC8|SYN1|DIF1|ATREC8,Rad21/Rec8-like family protein,0.35907333,0.031748687,0.227183197,0.520950367,0.6517631,0.358143736,FALSE,,,,,,,,,,,,,
2,250783_at,T,F,AT5G05260,CYP79A2,cytochrome p450 79a2,0.222319136,0.008434975,0.53601298,0.496658968,0.681709929,0.389027198,FALSE,,,,,,,,,,,,,
2,250790_at,T,F,AT5G05640,AT5G05640,nucleoprotein-related,0.229509653,0.190615948,0.857228738,0.399922167,0.773258729,0.490107047,TRUE,,,,,,,,,,,,,
2,250794_at,T,F,AT5G05270,AT5G05270,Chalcone-flavanone isomerase family protein,0.175609418,0.025377862,0.780613013,0.218824307,0.583786399,0.3568422,FALSE,,,,,,,,,,,,,
2,250795_at,F,NA,AT5G05280,AT5G05280,RING/U-box superfamily protein,0.333516676,0.108878775,0.613681467,0.136481536,0.621022685,0.362716228,FALSE,,,,,,,,,,,,,
2,250800_at,T,F,AT5G05370,AT5G05370,"Cytochrome b-c1 complex, subunit 8 protein",0.488774255,0.095390092,0.834711913,0.207884163,0.862214858,0.497795057,TRUE,,,,,,,,,,,,,
2,250801_at,T,F,AT5G04960,AT5G04960,Plant invertase/pectin methylesterase inhibitor superfamily,0.416274049,0.038848127,0.780096994,0.255783811,0.85566441,0.469333478,TRUE,,,,,,,,,,,,,
2,250802_at,T,F,AT5G04970,AT5G04970,Plant invertase/pectin methylesterase inhibitor superfamily,0.454474648,0.059047802,0.778304265,0.205248305,0.832823496,0.465979703,TRUE,,,,,,,,,,,,,
2,250808_at,T,F,AT5G05150,ATATG18E|ATG18E|G18E,autophagy-related gene 18E,0.390882548,0.231938466,0.691383875,0.078608259,0.599857426,0.398534115,FALSE,,,,,,,,,,,,,
2,250809_at,T,F,AT5G05140,AT5G05140,Transcription elongation factor (TFIIS) family protein,0.06713773,0.153734264,0.656336257,0.491095702,0.555344469,0.384729684,FALSE,,,,,,,,,,,,,
2,250812_at,T,F,AT5G04900,NOL,NYC1-like,0.277348535,0.06980139,0.865075685,0.34869718,0.75795234,0.463775026,TRUE,,,,,,,,,,,,,
2,250815_s_at,F,NA,AT5G05040,AT5G05040,Cystatin/monellin superfamily protein,0.333276346,0.03409762,0.80592651,0.385680654,0.816725393,0.475141305,TRUE,,,,,,,,,,,,,
2,250816_at,T,F,AT5G05010,AT5G05010,clathrin adaptor complexes medium subunit family protein,0.196778595,0.047078827,0.824617887,0.146381707,0.605095498,0.363990503,FALSE,,,,,,,,,,,,,
2,250817_at,T,F,AT5G04940,SUVH1,SU(VAR)3-9 homolog 1,0.732003243,0.691587581,0.164583536,0.007727812,0.444626294,0.408105693,FALSE,,,,,,,,,,,,,
2,250821_at,T,F,AT5G05190,AT5G05190,Protein of unknown function (DUF3133),0.602940799,0.112935757,0.368845008,0.110397667,0.528903807,0.344804608,FALSE,,,,,,,,,,,,,
2,250824_at,T,F,AT5G05200,AT5G05200,Protein kinase superfamily protein,0.34903865,0.010543525,0.852293678,0.351135872,0.827948242,0.478191994,TRUE,,,,,,,,,,,,,
2,250827_at,T,F,AT5G05170,ATH-B|CESA3|CEV1|IXR1|ATCESA3,Cellulose synthase family protein,0.224401443,0.427221163,0.660857322,0.552847853,0.435276351,0.460120827,TRUE,,,,,,,,,,,,,
2,250829_at,T,F,AT5G04720,ADR1-L2,ADR1-like 2,0.306300476,0.214166013,0.542106298,0.257039556,0.616426827,0.387207834,FALSE,,,,,,,,,,,,,
2,250834_at,T,T,AT5G04560,DME,HhH-GPD base excision DNA repair family protein,0.5475,0.337528485,0.247247761,0.108912314,0.722298129,0.392697338,FALSE,,,,,,,,,,,,,
2,250835_at,T,T,AT5G04560,DME,HhH-GPD base excision DNA repair family protein,0.451991923,0.267627936,0.636765267,0.035326094,0.744708714,0.427283987,FALSE,,,,,,,,,,,,,
2,250836_at,T,T,AT5G04560,DME,HhH-GPD base excision DNA repair family protein,0.207437997,0.004535511,0.692982647,0.22083244,0.704534419,0.366064603,FALSE,,,,,,,,,,,,,
2,250841_at,T,F,AT5G04610,AT5G04610,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.350594885,0.085453399,0.456902267,0.507181583,0.797433345,0.439513096,FALSE,,,,,,,,,,,,,
2,250842_at,T,F,AT5G04490,VTE5,vitamin E pathway gene 5,0.164280856,0.229709986,0.919780406,0.399277638,0.687564998,0.480122777,TRUE,,,,,,,,,,,,,
2,250843_at,T,F,AT5G04430,BTR1|BTR1L|BTR1S,binding to TOMV RNA 1L (long form),0.098103881,0.315024075,0.594006854,0.541947625,0.408236747,0.391463837,FALSE,,,,,,,,,,,,,
2,250845_at,T,F,AT5G04600,AT5G04600,RNA-binding (RRM/RBD/RNP motifs) family protein,0.129073576,0.32068605,0.930227086,0.359578402,0.661236633,0.480160349,TRUE,,,,,,,,,,,,,
2,250850_at,T,F,AT5G04550,AT5G04550,Protein of unknown function (DUF668),0.499162349,2.43E-04,0.718379526,0.187758447,0.729996432,0.427107961,FALSE,,,,,,,,,,,,,
2,250851_at,T,F,AT5G04420,AT5G04420,Galactose oxidase/kelch repeat superfamily protein,0.427453159,0.06739092,0.839261406,0.186033048,0.815735559,0.467174818,TRUE,,,,,,,,,,,,,
2,250852_at,T,F,AT5G04670,AT5G04670,Enhancer of polycomb-like transcription factor protein,0.819739557,0.480329639,0.184776989,0.016460343,0.670201792,0.434301664,FALSE,,,,,,,,,,,,,
2,250854_at,T,F,AT5G04710,AT5G04710,Zn-dependent exopeptidases superfamily protein,0.138900324,0.079450678,0.782753984,0.376442911,0.568375083,0.389184596,FALSE,,,,,,,,,,,,,
2,250856_at,T,F,AT5G04810,AT5G04810,pentatricopeptide (PPR) repeat-containing protein,0.108312831,0.245930923,0.880759407,0.447350002,0.667702589,0.47001115,TRUE,,,,,,,,,,,,,
2,250861_at,T,F,AT5G04740,AT5G04740,ACT domain-containing protein,0.497776665,0.10214085,0.819861485,0.23073811,0.895293423,0.509162107,TRUE,,,,,,,,,,,,,
2,250863_at,T,F,AT5G04750,AT5G04750,"F1F0-ATPase inhibitor protein, putative",0.485038101,0.09216257,0.848690049,0.236928067,0.860247202,0.504613198,TRUE,,,,,,,,,,,,,
2,250864_at,T,F,AT5G03870,AT5G03870,Glutaredoxin family protein,0.481372621,0.099719191,0.846733469,0.145063539,0.817914902,0.478160744,TRUE,,,,,,,,,,,,,
2,250865_at,T,F,AT5G03900,AT5G03900,Iron-sulphur cluster biosynthesis family protein,0.234623233,0.099742087,0.8568983,0.34686641,0.725663953,0.452758797,FALSE,,,,,,,,,,,,,
2,250867_at,T,F,AT5G03880,AT5G03880,Thioredoxin family protein,0.29557726,0.066317927,0.849527992,0.378210703,0.791424992,0.476211775,TRUE,,,,,,,,,,,,,
2,250868_at,T,F,AT5G03860,MLS,malate synthase,0.372839976,0.01914978,0.873468334,0.273278544,0.828551149,0.473457556,TRUE,,,,,,,,,,,,,
2,250869_at,T,F,AT5G03840,TFL1|TFL-1,PEBP (phosphatidylethanolamine-binding protein) family protein,0.282635879,0.11910972,0.759817554,0.227035342,0.699685472,0.417656794,FALSE,,,,,,,,,,,,,
2,250872_at,T,F,AT5G03960,IQD12,IQ-domain 12,0.252173824,0.192669412,0.801957055,0.385177681,0.725498504,0.471495295,TRUE,,,,,,,,,,,,,
2,250873_at,T,F,AT5G03980,AT5G03980,SGNH hydrolase-type esterase superfamily protein,0.260516598,0.059400515,0.458933458,0.53575034,0.728431921,0.408606566,FALSE,,,,,,,,,,,,,
2,250876_at,T,F,AT5G04030,AT5G04030,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: egg cell; Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.149417968,0.208459124,0.700504908,0.362997084,0.680633023,0.420402422,FALSE,,,,,,,,,,,,,
2,250877_at,T,F,AT5G04040,SDP1,Patatin-like phospholipase family protein,0.536399063,0.673854214,0.108159738,0.175906889,0.314125482,0.361689077,FALSE,,,,,,,,,,,,,
2,250878_at,T,F,AT5G04050,AT5G04050,RNA-directed DNA polymerase (reverse transcriptase),0.229425837,0.039923844,0.744168461,0.304881271,0.641110989,0.391902081,FALSE,,,,,,,,,,,,,
2,250879_at,T,F,AT5G04060,AT5G04060,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.5001957,0.375063685,0.145260696,0.211490895,0.501394074,0.34668101,FALSE,,,,,,,,,,,,,
2,250880_at,T,F,AT5G04070,AT5G04070,NAD(P)-binding Rossmann-fold superfamily protein,0.796780502,0.642534104,0.111130769,0.419464573,0.456131239,0.485208237,TRUE,,,,,,,,,,,,,
2,250881_at,T,F,AT5G04080,AT5G04080,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: plasma membrane; EXPRESSED IN: 16 plant structures; EXPRESSED DURING: 9 growth stages; Has 115 Blast hits to 115 proteins in 16 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 5; Plants - 110; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.452112466,0.054821158,0.833796941,0.315000801,0.880151701,0.507176614,TRUE,,,,,,,,,,,,,
2,250882_at,T,F,AT5G04000,AT5G04000,unknown protein; Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.305622322,0.048342867,0.731777569,0.385407494,0.694901352,0.433210321,FALSE,,,,,,,,,,,,,
2,250883_at,T,F,AT5G03970,AT5G03970,F-box associated ubiquitination effector family protein,0.633409138,0.492270457,0.296686308,0.11840877,0.621851757,0.432525286,FALSE,,,,,,,,,,,,,
2,250884_at,T,F,AT5G03940,SRP54CP|54CP|FFC|CPSRP54,chloroplast signal recognition particle 54 kDa subunit,0.29991411,0.032682057,0.848406825,0.339114493,0.774516989,0.458926895,TRUE,,,,,,,,,,,,,
2,250885_at,T,F,AT5G03910,ATH12|ATATH12,ABC2 homolog 12,0.349839963,0.004215388,0.837301637,0.325241273,0.827244943,0.468768641,TRUE,,,,,,,,,,,,,
2,250886_at,T,F,AT5G04440,AT5G04440,Protein of unknown function (DUF1997),0.081008361,0.216799468,0.856446153,0.465106931,0.643342774,0.452540737,FALSE,,,,,,,,,,,,,
2,250887_at,NA,NA,NA,NA,NA,0.44062708,0.095805771,0.838406439,0.143418938,0.790682322,0.46178811,TRUE,,,,,,,,,,,,,
2,250889_at,T,F,AT5G04500,AT5G04500,glycosyltransferase family protein 47,0.284040487,0.098289803,0.478613452,0.604157473,0.731281666,0.439276576,FALSE,,,,,,,,,,,,,
2,250890_at,T,F,AT5G04520,AT5G04520,Protein of unknown function DUF455,0.246231975,0.110488732,0.801871561,0.289081522,0.726715392,0.434877837,FALSE,,,,,,,,,,,,,
2,250891_at,T,F,AT5G04530,KCS19,3-ketoacyl-CoA synthase 19,0.074619529,0.298458977,0.85835159,0.425022043,0.689367511,0.46916393,TRUE,,,,,,,,,,,,,
2,250892_at,T,F,AT5G03760,CSLA09|CSLA9|ATCSLA9|RAT4|ATCSLA09,Nucleotide-diphospho-sugar transferases superfamily protein,0.059745733,0.236287184,0.82605036,0.317868897,0.614643774,0.41091919,FALSE,,,,,,,,,,,,,
2,250897_at,T,F,AT5G03430,AT5G03430,phosphoadenosine phosphosulfate (PAPS) reductase family protein,0.13742862,0.48118227,0.844915093,0.502752854,0.466967363,0.48664924,TRUE,,,,,,,,,,,,,
2,250898_at,T,F,AT5G03300,ADK2,adenosine kinase 2,0.411090786,0.028326087,0.895965179,0.076291759,0.795460215,0.441426805,FALSE,,,,,,,,,,,,,
2,250901_at,T,F,AT5G03530,RABC2A|ATRAB ALPHA|ATRABC2A|ATRAB|ATRAB18B,RAB GTPase homolog C2A,0.216275632,0.203039776,0.878615078,0.416049507,0.756577519,0.494111503,TRUE,,,,,,,,,,,,,
2,250906_at,T,F,AT5G03650,SBE2.2,starch branching enzyme 2.2,0.247247511,0.089537919,0.86140099,0.36842273,0.740943382,0.461510506,TRUE,,,,,,,,,,,,,
2,250907_at,T,F,AT5G03670,AT5G03670,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G36420.1); Has 700 Blast hits to 624 proteins in 104 species: Archae - 0; Bacteria - 18; Metazoa - 333; Fungi - 60; Plants - 73; Viruses - 24; Other Eukaryotes - 192 (source: NCBI BLink).,0.4937861,0.140435819,0.744357594,0.285628508,0.879016481,0.5086449,TRUE,,,,,,,,,,,,,
2,250908_at,T,F,AT5G03680,PTL,Duplicated homeodomain-like superfamily protein,0.280074613,0.132809746,0.582704919,0.294141211,0.608341927,0.379614483,FALSE,,,,,,,,,,,,,
2,250909_at,T,F,AT5G03700,AT5G03700,D-mannose binding lectin protein with Apple-like carbohydrate-binding domain,0.261935603,0.042619752,0.836957342,0.325798248,0.772277689,0.447917727,FALSE,,,,,,,,,,,,,
2,250911_at,T,F,AT5G03730,CTR1|SIS1|AtCTR1,Protein kinase superfamily protein,0.374475112,0.279535821,0.599364022,0.006475766,0.639763909,0.379922926,FALSE,,,,,,,,,,,,,
2,250912_at,T,F,AT5G03740,HD2C|HDT3,histone deacetylase 2C,0.296573844,0.126467305,0.944584861,0.164470585,0.694831638,0.445385647,FALSE,,,,,,,,,,,,,
2,250913_at,T,F,AT5G03770,KDTA,KDO transferase A,0.635502737,0.194443049,0.417016354,0.124706931,0.863816071,0.447097029,FALSE,,,,,,,,,,,,,
2,250919_at,T,F,AT5G03660,AT5G03660,Family of unknown function (DUF662),0.357296342,0.015902322,0.906018515,0.197460219,0.716584646,0.438652409,FALSE,,,,,,,,,,,,,
2,250921_at,T,F,AT5G03460,AT5G03460,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.181405147,0.166133519,0.898758142,0.372671419,0.712281516,0.466249948,TRUE,,,,,,,,,,,,,
2,250922_at,T,F,AT5G03345,AT5G03345,FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Magnesium transporter (InterPro:IPR018937); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.463091088,0.040807069,0.868916031,0.208632796,0.842771196,0.484843636,TRUE,,,,,,,,,,,,,
2,250924_at,T,F,AT5G03440,AT5G03440,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G54880.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.681222836,0.262587232,0.288187207,0.00798142,0.535694516,0.355134642,FALSE,,,,,,,,,,,,,
2,250925_at,T,F,AT5G03370,AT5G03370,acylphosphatase family,0.06412846,0.201490908,0.787408482,0.457138415,0.616783435,0.42538994,FALSE,,,,,,,,,,,,,
2,250926_at,T,F,AT5G03555,AT5G03555,"permease, cytosine/purines, uracil, thiamine, allantoin family protein",0.356809493,0.068053339,0.584899512,0.248945742,0.813324755,0.414406568,FALSE,,,,,,,,,,,,,
2,250927_at,T,F,AT5G03270,AT5G03270,lysine decarboxylase family protein,0.002477514,0.229510576,0.539070792,0.543816551,0.379020366,0.33877916,FALSE,,,,,,,,,,,,,
2,250929_at,T,F,AT5G03290,IDH-V,isocitrate dehydrogenase V,0.220151457,0.176345022,0.913277627,0.341087936,0.706578668,0.471488142,TRUE,,,,,,,,,,,,,
2,250931_at,T,F,AT5G03200,AT5G03200,RING/U-box superfamily protein,0.049053607,0.434987378,0.84810577,0.464269062,0.531554841,0.465594132,TRUE,,,,,,,,,,,,,
2,250935_at,T,F,AT5G03240,UBQ3,polyubiquitin 3,0.251783014,0.407588332,0.645572405,0.529902405,0.423984861,0.451766203,FALSE,,,,,,,,,,,,,
