nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.258176_at,cor.258177_at,cor.258084_at,cor.245557_at,cor.251865_at,cor.255731_at,cor.246907_at,cor.256187_at,cor.258060_at,cor.259359_at
7,260390_at,T,F,AT1G73940,AT1G73940,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G49410.2); Has 54 Blast hits to 54 proteins in 11 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 54; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.728066343,0.760499717,0.235869272,0.735662572,0.731349965,0.767365705,0.199842094,0.420029196,0.787332757,0.667498078
7,260391_at,T,F,AT1G74020,SS2,strictosidine synthase 2,0.722381545,0.737691146,0.16243458,0.810446301,0.811777802,0.653993264,0.111713773,0.454227837,0.824084904,0.767006113
7,260392_at,T,F,AT1G74030,ENO1,enolase 1,0.730018133,0.785606921,0.298901926,0.770357734,0.755307997,0.695980065,0.139548685,0.440020437,0.796911993,0.693383423
7,260394_at,T,F,AT1G74080,ATMYB122|MYB122,myb domain protein 122,0.535370577,0.709764843,0.413501412,0.747047148,0.794081581,0.552444042,0.047861724,0.311865975,0.674089437,0.71667155
7,260396_at,T,F,AT1G69720,HO3,heme oxygenase 3,0.72006507,0.800965097,0.33664909,0.737201545,0.766830448,0.737319669,0.181127931,0.437437438,0.79139042,0.677475789
7,260402_at,T,F,AT1G69820,GGT3|GGT4,gamma-glutamyl transpeptidase 3,0.540426911,0.803808411,0.126119839,0.715660537,0.624839339,0.565289641,0.121245193,0.419683311,0.80118996,0.68643281
7,260403_at,T,F,AT1G69810,ATWRKY36|WRKY36,WRKY DNA-binding protein 36,0.740491884,0.803737245,0.270241925,0.770967221,0.782181117,0.74649381,0.181340846,0.464969754,0.825912059,0.716297822
7,260409_at,T,F,AT1G69935,SHW1,short hypocotyl in white light1,0.727775609,0.761733298,0.337937038,0.774600373,0.759926736,0.764511155,0.146975728,0.406262371,0.790476412,0.697921452
7,260413_at,T,F,AT1G69800,AT1G69800,Cystathionine beta-synthase (CBS) protein,0.50123848,0.517775568,0.336628149,0.731493041,0.570088613,0.626736938,0.249389218,0.206471057,0.554472934,0.812609158
7,260416_at,T,F,AT1G69670,ATCUL3B|CUL3B,cullin 3B,0.656904665,0.740880103,0.234828877,0.682170965,0.711084955,0.768058821,0.1577899,0.49558778,0.674251384,0.733919257
7,260426_at,T,F,AT1G72370,RPSAA|AP40|RP40|P40,40s ribosomal protein SA,0.761201136,0.723610238,0.288737102,0.746708823,0.728792925,0.724095894,0.197952063,0.42008059,0.799369875,0.622355833
7,260427_at,T,F,AT1G72430,AT1G72430,SAUR-like auxin-responsive protein family,0.53441842,0.815135429,0.182445256,0.698675568,0.681067935,0.608377291,0.046668604,0.446865091,0.665320876,0.719266313
7,260431_at,T,F,AT1G68190,AT1G68190,B-box zinc finger family protein,0.790008669,0.631101061,0.298316514,0.782668767,0.782163662,0.756742826,0.121595112,0.353598619,0.846993512,0.7166793
7,260432_at,T,F,AT1G68150,ATWRKY9|WRKY9,WRKY DNA-binding protein 9,0.73987486,0.810100534,0.251154807,0.730306323,0.757771078,0.744432641,0.215166937,0.494514704,0.816561496,0.693772482
7,260441_at,T,F,AT1G68260,AT1G68260,Thioesterase superfamily protein,0.671073203,0.812212202,0.306509061,0.741805246,0.777515027,0.659281093,0.155823865,0.433516267,0.807300448,0.716236127
7,260444_at,T,F,AT1G68300,AT1G68300,Adenine nucleotide alpha hydrolases-like superfamily protein,0.634574694,0.792250348,0.133271701,0.767139909,0.776638549,0.654288748,0.155412373,0.448673116,0.800648415,0.757795472
7,260448_at,T,T,AT1G72410,AT1G72410,COP1-interacting protein-related,0.645557172,0.819138973,0.069346061,0.421185565,0.511932177,0.696876249,0.565777281,0.625134556,0.694085336,0.369365944
7,260451_at,T,F,AT1G72360,HRE1,Integrase-type DNA-binding superfamily protein,0.69850604,0.74511382,0.335912131,0.746896002,0.806633622,0.724752559,0.231309791,0.373383487,0.810579411,0.648283176
7,260453_s_at,F,NA,AT1G72510,AT1G72510,Protein of unknown function (DUF1677),0.637232558,0.640779085,0.40323311,0.755049315,0.78431514,0.595475654,0.016137782,0.268291289,0.775229824,0.746441639
7,260456_at,NA,NA,NA,NA,NA,0.570444771,0.689126926,0.357329893,0.766072511,0.840693222,0.540005316,0.202792191,0.306694186,0.758550519,0.662443221
7,260457_at,T,F,AT1G72480,AT1G72480,Lung seven transmembrane receptor family protein,0.511673338,0.727664742,0.254235934,0.610256225,0.537122366,0.681700669,0.031233821,0.316435322,0.547474825,0.606024869
7,260460_at,T,F,AT1G68230,AT1G68230,Reticulon family protein,0.597004667,0.774897262,0.324545255,0.733698251,0.785205297,0.720762071,0.133355645,0.44014234,0.744532934,0.711684141
7,260463_at,NA,NA,NA,NA,NA,0.619735306,0.685388755,0.359480455,0.778625703,0.830294751,0.583849032,0.106155414,0.362846031,0.714982348,0.708830521
7,260464_at,T,F,AT1G10920,LOV1,NB-ARC domain-containing disease resistance protein,0.646573854,0.825655625,0.287122941,0.691465467,0.701036823,0.671884106,0.143140841,0.431782149,0.736780652,0.673636399
7,260465_at,T,F,AT1G10910,AT1G10910,Pentatricopeptide repeat (PPR) superfamily protein,0.766473706,0.664388766,0.325240612,0.808999095,0.754937017,0.715676366,0.086126063,0.366194565,0.825487014,0.708669364
7,260468_at,T,F,AT1G11100,AT1G11100,SNF2 domain-containing protein / helicase domain-containing protein / zinc finger protein-related,0.769716012,0.792126857,0.229575285,0.741101579,0.764166293,0.754048802,0.228591398,0.473122969,0.82168718,0.681315927
7,260469_at,T,F,AT1G10870,AGD4,ARF-GAP domain 4,0.636446661,0.721610622,0.304492127,0.783194757,0.704573943,0.599182649,0.045847567,0.361636814,0.750395903,0.730307276
7,260472_at,T,F,AT1G10990,AT1G10990,unknown protein; Has 4 Blast hits to 4 proteins in 1 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 4; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.668633336,0.799557723,0.3202568,0.772013762,0.806836036,0.688310393,0.165459118,0.429772603,0.809386501,0.722817091
7,260478_at,T,F,AT1G11040,AT1G11040,HSP40/DnaJ peptide-binding protein,0.643722693,0.682739434,0.333563288,0.557745804,0.671839964,0.607562024,0.216690336,0.407688685,0.586264635,0.552427442
7,260479_at,T,F,AT1G11020,AT1G11020,RING/FYVE/PHD zinc finger superfamily protein,0.54250998,0.846052992,0.463493641,0.65946878,0.770707142,0.569576029,0.138441906,0.373511052,0.677176172,0.668940246
7,260481_at,T,F,AT1G10960,FD1|ATFD1,ferredoxin 1,0.675293225,0.804355147,0.334790961,0.762204439,0.774853675,0.728837612,0.126592134,0.420736339,0.776181134,0.727278111
7,260483_at,T,F,AT1G11000,MLO4|ATMLO4,Seven transmembrane MLO family protein,0.702973594,0.718915113,0.445595965,0.690083146,0.727292563,0.761851299,0.139566376,0.377142922,0.725508824,0.638779181
7,260488_at,T,F,AT1G51600,ZML2|TIFY2A|GATA28,ZIM-LIKE 2,0.644783458,0.628785684,0.035926501,0.678771485,0.639020416,0.665895512,0.3174212,0.38342943,0.76768241,0.519771875
7,260490_at,T,F,AT1G51500,ABCG12|ATWBC12|CER5|D3|WBC12,ABC-2 type transporter family protein,0.746887232,0.801491605,0.184522933,0.673341185,0.71556014,0.738373992,0.298631303,0.48770306,0.818637319,0.621764003
7,260492_at,T,F,AT2G41850,PGAZAT|ADPG2,polygalacturonase abscission zone A. thaliana,0.569512099,0.673084374,0.464056459,0.73624924,0.747240769,0.578607788,0.054448885,0.301217692,0.649025057,0.699383382
7,260495_at,T,F,AT2G41810,AT2G41810,"Protein of unknown function, DUF642",0.692382541,0.766717299,0.29369546,0.652522048,0.689893611,0.679489537,0.112691352,0.486549967,0.669444186,0.668488699
7,260505_at,T,F,AT1G47230,CYCA3;4,CYCLIN A3;4,0.529143408,0.755863751,0.212604237,0.676130544,0.571260625,0.510650698,0.040359321,0.424419434,0.578652108,0.579317561
7,260506_at,T,F,AT1G47210,CYCA3;2,cyclin-dependent protein kinase 3;2,0.696647274,0.756079044,0.019173338,0.548244159,0.538357913,0.689213646,0.30624399,0.568652306,0.722555849,0.492084986
7,260508_at,T,F,AT1G47260,APFI|GAMMA CA2,gamma carbonic anhydrase 2,0.700678441,0.655305088,0.274742435,0.685220447,0.673616334,0.6832222,0.083840179,0.383281928,0.704780799,0.648071326
7,260510_at,T,F,AT1G51580,AT1G51580,RNA-binding KH domain-containing protein,0.609574479,0.771124905,0.180705724,0.733223923,0.766979747,0.70157727,0.083595842,0.400002302,0.713952303,0.734961159
7,260511_at,T,F,AT1G51570,AT1G51570,Calcium-dependent lipid-binding (CaLB domain) plant phosphoribosyltransferase family protein,0.665279349,0.692033509,0.365492192,0.837539412,0.841422862,0.653349364,0.11344459,0.274711391,0.846707345,0.732892868
7,260515_at,T,F,AT1G51460,AT1G51460,ABC-2 type transporter family protein,0.783718749,0.663023561,0.142126034,0.501652617,0.582291447,0.725156758,0.368836489,0.52070513,0.689823312,0.476022825
7,260518_at,T,F,AT1G51410,AT1G51410,NAD(P)-binding Rossmann-fold superfamily protein,0.590644991,0.507228226,0.258735805,0.683925805,0.627123639,0.605545336,0.173348463,0.258647426,0.694973401,0.547847491
7,260523_at,T,F,AT2G41720,EMB2654,Tetratricopeptide repeat (TPR)-like superfamily protein,0.681669327,0.769515229,0.371890622,0.78749155,0.773135608,0.720376254,0.09880935,0.345710518,0.791244338,0.729573274
7,260528_at,T,F,AT2G47260,ATWRKY23|WRKY23,WRKY DNA-binding protein 23,0.70091828,0.639186898,0.440852609,0.853926384,0.836425428,0.710061512,0.037696198,0.259956421,0.77708094,0.781121894
7,260529_at,T,F,AT2G47400,CP12|CP12-1,CP12 domain-containing protein 1,0.723153405,0.777423303,0.268035529,0.771652049,0.738692333,0.678283649,0.122571397,0.43450433,0.784601302,0.691332933
7,260531_at,T,F,AT2G47240,LACS1|CER8,AMP-dependent synthetase and ligase family protein,0.73198557,0.77778223,0.288430631,0.749729219,0.756538387,0.725150874,0.157739096,0.447538911,0.777653162,0.696010137
7,260537_at,T,F,AT2G43450,AT2G43450,unknown protein; Has 1 Blast hits to 1 proteins in 1 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 1; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.64065241,0.598702192,0.098318887,0.67395596,0.649926305,0.543125304,0.230126552,0.456757897,0.72021609,0.577727727
7,260538_at,T,F,AT2G43460,AT2G43460,Ribosomal L38e protein family,0.73597328,0.770608083,0.303698534,0.729036394,0.724700302,0.761049877,0.161935673,0.438895564,0.762089107,0.635070688
7,260539_at,T,F,AT2G43480,AT2G43480,Peroxidase superfamily protein,0.745646593,0.710310116,0.216749984,0.653650819,0.607705755,0.72209042,0.123528475,0.457247144,0.725346896,0.640715729
7,260542_at,T,F,AT2G43560,AT2G43560,FKBP-like peptidyl-prolyl cis-trans isomerase family protein,0.73679744,0.810902329,0.262912802,0.766115089,0.776865201,0.731181122,0.185643052,0.476925583,0.818305421,0.709729281
7,260543_at,T,F,AT2G43330,ATINT1|INT1,inositol transporter 1,0.637007908,0.585542632,0.061608724,0.777594936,0.706189463,0.694648856,0.128386728,0.339764416,0.832623862,0.699919495
7,260547_at,T,F,AT2G43550,AT2G43550,Scorpion toxin-like knottin superfamily protein,0.735409811,0.696615191,0.242188513,0.560602864,0.607593767,0.638596875,0.410494487,0.541539005,0.721523189,0.37647645
7,260550_at,T,F,AT2G43420,AT2G43420,3-beta hydroxysteroid dehydrogenase/isomerase family protein,0.574711685,0.793026776,0.212586237,0.810402154,0.801094065,0.592368977,0.12434495,0.340344962,0.820380756,0.756584591
7,260553_at,T,F,AT2G41800,AT2G41800,"Protein of unknown function, DUF642",0.570520359,0.760282451,0.0126477,0.605370324,0.536026445,0.567721586,0.068584439,0.460342478,0.634257878,0.656712867
7,260555_at,T,F,AT2G41780,AT2G41780,unknown protein; Has 6 Blast hits to 6 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 6; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.743022176,0.812737976,0.23293246,0.727967925,0.755652885,0.745413371,0.25002741,0.484449594,0.831692387,0.682379992
7,260557_at,T,F,AT2G43610,AT2G43610,Chitinase family protein,0.718660009,0.80780135,0.278558611,0.75301823,0.769402324,0.734687797,0.17508606,0.480746254,0.806983709,0.706786963
7,260558_at,T,F,AT2G43600,AT2G43600,Chitinase family protein,0.69442855,0.778528627,0.219806795,0.70654156,0.71522762,0.742794777,0.199407718,0.470271238,0.799660611,0.655976894
7,260559_at,T,F,AT2G43860,AT2G43860,Pectin lyase-like superfamily protein,0.568049181,0.762012875,0.237813016,0.774076382,0.761655349,0.665561791,0.097089428,0.344817953,0.773040567,0.719678134
7,260560_at,T,F,AT2G43590,AT2G43590,Chitinase family protein,0.639765295,0.728757583,0.361844267,0.766885347,0.763745017,0.624250513,0.072667935,0.433344973,0.766849458,0.728780281
7,260566_at,T,F,AT2G43750,OASB|CPACS1|ACS1|ATCS-B,O-acetylserine (thiol) lyase B,0.685310276,0.780201418,0.345965952,0.738766176,0.72483065,0.785321645,0.048726494,0.400206689,0.733848144,0.744193634
7,260568_at,T,F,AT2G43570,CHI,"chitinase, putative",0.665773678,0.692358654,0.175226312,0.687718524,0.678011569,0.52957758,0.237018722,0.484836578,0.779976994,0.588667958
7,260569_at,T,F,AT2G43640,AT2G43640,"Signal recognition particle, SRP9/SRP14 subunit",0.689166594,0.694806464,0.218173233,0.843490124,0.779238837,0.680819133,0.037593869,0.351645123,0.815623266,0.766561644
7,260571_at,T,F,AT2G43790,MPK6|ATMPK6|MAPK6|ATMAPK6,MAP kinase 6,0.653681625,0.752210961,0.461523774,0.758300359,0.796838299,0.787068594,0.025415493,0.326906134,0.698824269,0.761693549
7,260577_at,T,F,AT2G47340,AT2G47340,Plant invertase/pectin methylesterase inhibitor superfamily protein,0.490357226,0.764231686,0.014496954,0.619695502,0.5576274,0.506873995,0.066698463,0.573835246,0.555780317,0.654033594
7,260579_at,T,F,AT2G47380,AT2G47380,Cytochrome c oxidase subunit Vc family protein,0.71866559,0.785614527,0.231871421,0.754104038,0.781472325,0.716637917,0.189117304,0.483011488,0.787111048,0.712826186
7,260582_at,T,F,AT2G47200,AT2G47200,unknown protein; Has 3 Blast hits to 3 proteins in 1 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 3; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.719653485,0.804081101,0.290264419,0.761284891,0.785447906,0.725332111,0.170220358,0.469676194,0.804438125,0.715441155
7,260583_x_at,T,F,AT2G47220,DUF5|ATDUF5,DOMAIN OF UNKNOWN FUNCTION 724 5,0.641318432,0.69161263,0.279572712,0.730732397,0.723737293,0.619641726,0.045987122,0.337548097,0.76878664,0.755417899
7,260584_at,T,F,AT2G43660,AT2G43660,Carbohydrate-binding X8 domain superfamily protein,0.558395291,0.750465768,0.174317235,0.706083911,0.724834502,0.520806144,0.260992509,0.443516092,0.793904766,0.647438207
7,260585_at,T,F,AT2G43650,EMB2777,Sas10/U3 ribonucleoprotein (Utp) family protein,0.732230751,0.691458876,0.003533384,0.519419899,0.501249118,0.751262781,0.452360031,0.528877448,0.706507067,0.32866821
7,260586_at,T,F,AT2G43630,AT2G43630,"FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast thylakoid membrane, chloroplast, nucleus, chloroplast envelope; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: glycine-rich protein (TAIR:AT3G59640.2); Has 67 Blast hits to 67 proteins in 20 species: Archae - 0; Bacteria - 4; Metazoa - 9; Fungi - 1; Plants - 49; Viruses - 2; Other Eukaryotes - 2 (source: NCBI BLink).",0.708962703,0.763263073,0.424746606,0.711157917,0.733641096,0.806360564,0.039912532,0.392916816,0.647587748,0.74152984
7,260590_at,T,F,AT1G53310,PPC1|ATPEPC1|PEPC1|ATPPC1,phosphoenolpyruvate carboxylase 1,0.622218664,0.809217086,0.162463509,0.752081242,0.688508659,0.629344085,0.055223538,0.466090156,0.755490181,0.759558437
7,260595_at,T,F,AT1G55890,AT1G55890,Tetratricopeptide repeat (TPR)-like superfamily protein,0.75469027,0.748040585,0.226432179,0.722364385,0.72760502,0.78997506,0.232602395,0.473651208,0.774948666,0.595121302
7,260596_at,T,F,AT1G55900,TIM50|emb1860,Haloacid dehalogenase-like hydrolase (HAD) superfamily protein,0.763724858,0.697613038,0.165128997,0.725954496,0.650722111,0.75893226,0.183704831,0.39204604,0.810578553,0.622159324
7,260598_at,T,F,AT1G55930,AT1G55930,CBS domain-containing protein / transporter associated domain-containing protein,0.776065444,0.668626224,0.27313993,0.593343533,0.649804682,0.868480914,0.172895021,0.410796593,0.690795528,0.59248222
7,260599_at,T,F,AT1G55940,CYP708A1,"cytochrome P450, family 708, subfamily A, polypeptide 1",0.606790015,0.769944923,0.360138872,0.788927373,0.840194879,0.654735135,0.119795279,0.376188153,0.794367197,0.732227238
7,260600_at,T,F,AT1G55950,AT1G55950,DNA-binding storekeeper protein-related transcriptional regulator,0.670272365,0.607424714,0.12009982,0.657977789,0.531499908,0.645132841,0.073432099,0.364002555,0.642780347,0.671732593
7,260601_at,T,F,AT1G55910,ZIP11,zinc transporter 11 precursor,0.623976635,0.813093424,0.24604162,0.670820441,0.697331561,0.698796435,0.231699489,0.414227222,0.769010986,0.624910225
7,260603_at,T,F,AT1G55960,AT1G55960,Polyketide cyclase/dehydrase and lipid transport superfamily protein,0.595396088,0.644347296,0.10899928,0.702620823,0.668462853,0.67280053,0.034563165,0.321751089,0.75599806,0.755456017
7,260605_at,T,F,AT2G43780,AT2G43780,unknown protein; Has 30 Blast hits to 30 proteins in 11 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 30; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.648872028,0.805363402,0.173528377,0.776371571,0.752761142,0.620852789,0.176087337,0.473675101,0.790465371,0.682154052
7,260610_at,T,F,AT2G43680,IQD14,IQ-domain 14,0.491239469,0.903039255,0.173912954,0.62177935,0.743961978,0.549275854,0.258489764,0.542065844,0.68999678,0.681086343
7,260611_at,T,F,AT2G43670,AT2G43670,Carbohydrate-binding X8 domain superfamily protein,0.720301012,0.829060449,0.266944342,0.73123658,0.767035033,0.73558296,0.209101483,0.495611987,0.80534455,0.693032389
7,260617_at,T,F,AT1G53345,AT1G53345,"unknown protein; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 8 plant structures; EXPRESSED DURING: 4 anthesis, F mature embryo stage, petal differentiation and expansion stage, E expanded cotyledon stage, D bilateral stage; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G09580.1); Has 201 Blast hits to 201 proteins in 75 species: Archae - 6; Bacteria - 102; Metazoa - 2; Fungi - 0; Plants - 47; Viruses - 7; Other Eukaryotes - 37 (source: NCBI BLink).",0.748148506,0.790477493,0.21648296,0.682368712,0.668835556,0.747670276,0.249830611,0.479984121,0.7716049,0.633240123
7,260618_at,T,F,AT1G53230,TCP3,"TEOSINTE BRANCHED 1, cycloidea and PCF transcription factor 3",0.711506073,0.76668165,0.345138398,0.679813231,0.724042982,0.708843749,0.264196888,0.451732784,0.740104603,0.561801729
7,260623_at,T,F,AT1G08090,NRT2;1AT|NRT2|NRT2.1|ATNRT2.1|ACH1|LIN1|NRT2:,nitrate transporter 2:1,0.615080505,0.672928457,0.420201102,0.722070509,0.697311258,0.547775501,0.019978589,0.29844569,0.689630906,0.694939602
7,260625_at,T,F,AT1G08060,MOM1|MOM,ATP-dependent helicase family protein,0.56852465,0.683727058,0.373283264,0.730654618,0.668608914,0.558107681,0.003840659,0.242858742,0.677825367,0.649130812
7,260632_at,T,F,AT1G62360,WAM|BUM1|BUM|WAM1|STM|SHL,KNOX/ELK homeobox transcription factor,0.716501471,0.67644641,0.20091985,0.66926409,0.719088192,0.707890328,0.291962115,0.410536153,0.80359252,0.618503414
7,260633_at,T,F,AT1G62400,HT1,Protein kinase superfamily protein,0.711302513,0.81967598,0.221817547,0.706626479,0.712874958,0.748048937,0.175522994,0.458519715,0.768278574,0.682529356
7,260640_at,T,F,AT1G53350,AT1G53350,Disease resistance protein (CC-NBS-LRR class) family,0.608882481,0.560731615,0.403334727,0.634348983,0.605700718,0.625916749,0.028969552,0.308935658,0.586454375,0.53099708
7,260641_at,T,F,AT1G53200,AT1G53200,unknown protein; Has 21 Blast hits to 21 proteins in 9 species: Archae - 0; Bacteria - 2; Metazoa - 0; Fungi - 0; Plants - 19; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.645867276,0.764494316,0.099456333,0.593675233,0.687614132,0.739985918,0.338459371,0.461940265,0.69974751,0.554532449
7,260643_at,T,F,AT1G53270,AT1G53270,ABC-2 type transporter family protein,0.68450543,0.735525618,0.337868968,0.824563789,0.829919588,0.671884724,0.057975123,0.386794539,0.792743705,0.754452253
7,260644_at,T,F,AT1G53290,AT1G53290,Galactosyltransferase family protein,0.710661193,0.755904581,0.159154534,0.557545913,0.722851959,0.702854363,0.488555196,0.554578145,0.754141866,0.497659371
7,260646_at,T,F,AT1G53340,AT1G53340,Cysteine/Histidine-rich C1 domain family protein,0.744783885,0.765184905,0.212478582,0.709470998,0.664293536,0.6989554,0.200246029,0.473445896,0.79279874,0.629422009
7,260647_at,T,F,AT1G08030,TPST,tyrosylprotein sulfotransferase,0.675742572,0.655674742,0.227639413,0.507035856,0.508017273,0.766767657,0.03585364,0.399508127,0.515564212,0.623548952
7,260648_at,T,F,AT1G08050,AT1G08050,Zinc finger (C3HC4-type RING finger) family protein,0.74462166,0.698858225,0.347940822,0.7922595,0.780933901,0.713307303,0.050665856,0.406443646,0.752015789,0.755515079
7,260649_at,T,F,AT1G08080,ACA7|ATACA7,alpha carbonic anhydrase 7,0.697110632,0.629728611,0.031135084,0.690972112,0.711508326,0.685301617,0.288314855,0.431978337,0.758092205,0.595903974
7,260658_at,T,F,AT1G19410,AT1G19410,FBD / Leucine Rich Repeat domains containing protein,0.668446421,0.680712285,0.148274293,0.65324361,0.628803987,0.697512209,0.346138427,0.467046394,0.745578371,0.528900401
7,260661_at,T,F,AT1G19500,AT1G19500,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 9 plant structures; EXPRESSED DURING: L mature pollen stage, M germinated pollen stage, 4 anthesis, C globular stage, petal differentiation and expansion stage; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G35765.1); Has 9 Blast hits to 9 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 9; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).",0.723818469,0.783819286,0.179920664,0.708773365,0.710352419,0.774058895,0.205742736,0.436830293,0.829425017,0.681043622
7,260662_at,T,F,AT1G19540,AT1G19540,NmrA-like negative transcriptional regulator family protein,0.617330849,0.702541345,0.266266016,0.639727176,0.692280833,0.719612072,0.044427329,0.387367596,0.630834538,0.693953971
7,260664_at,T,F,AT1G19510,RL5|ATRL5|RSM4,RAD-like 5,0.738810178,0.682535343,0.221984754,0.77257158,0.732392039,0.779058353,0.123634996,0.389823948,0.843192445,0.71054592
7,260665_at,T,F,AT1G19360,AT1G19360,Nucleotide-diphospho-sugar transferase family protein,0.743037267,0.795938774,0.265131325,0.768070262,0.762893777,0.747311809,0.134221423,0.457291462,0.812565363,0.745373533
7,260668_at,T,F,AT1G19530,AT1G19530,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: N-terminal protein myristoylation, anaerobic respiration; LOCATED IN: cellular_component unknown; EXPRESSED IN: leaf apex, inflorescence meristem, hypocotyl, root, flower; EXPRESSED DURING: petal differentiation and expansion stage; Has 47 Blast hits to 47 proteins in 13 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 47; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).",0.676975431,0.839476972,0.266396154,0.738998696,0.797252632,0.712777857,0.19221696,0.474078047,0.787140173,0.730891108
7,260671_at,T,F,AT1G19310,AT1G19310,RING/U-box superfamily protein,0.596530852,0.536867148,0.380808861,0.60500744,0.641243678,0.828005935,0.006173223,0.193289548,0.58132954,0.651617016
7,260681_at,NA,NA,NA,NA,NA,0.544951366,0.674183463,0.183519971,0.58641808,0.525503785,0.635177854,0.128132798,0.343884867,0.75411145,0.625381344
7,260682_at,T,F,AT1G17510,AT1G17510,unknown protein; Has 11 Blast hits to 11 proteins in 4 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 11; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.501584377,0.802118153,0.11791959,0.696811335,0.684411336,0.584155004,0.11202512,0.402894679,0.716762566,0.721107789
7,260685_at,T,F,AT1G17650,GLYR2|GR2,glyoxylate reductase 2,0.697878456,0.808177568,0.329253136,0.766400414,0.766043693,0.714169785,0.107186902,0.433999902,0.775293358,0.739363562
7,260690_at,T,F,AT1G32340,NHL8,NDR1/HIN1-like 8,0.608097187,0.779411179,0.176903854,0.749901651,0.767822895,0.575607936,0.114642434,0.424300347,0.772791888,0.793178022
7,260693_at,T,F,AT1G32450,NRT1.5,nitrate transporter 1.5,0.712134327,0.814132595,0.281648679,0.74067797,0.755180143,0.691771032,0.211075887,0.493043859,0.791522477,0.679698726
7,260696_at,T,F,AT1G32520,AT1G32520,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; Has 143 Blast hits to 142 proteins in 34 species: Archae - 0; Bacteria - 0; Metazoa - 39; Fungi - 0; Plants - 56; Viruses - 0; Other Eukaryotes - 48 (source: NCBI BLink).,0.707765846,0.793704834,0.254136513,0.729250919,0.72852533,0.756504496,0.163302066,0.427841961,0.79802649,0.702274964
7,260700_at,T,F,AT1G32260,AT1G32260,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G35480.1); Has 48 Blast hits to 48 proteins in 14 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 48; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.53558121,0.825888551,0.270940512,0.782501902,0.766937746,0.569485615,0.012161132,0.392292525,0.694482914,0.808915036
7,260704_at,T,F,AT1G32470,AT1G32470,Single hybrid motif superfamily protein,0.730398733,0.809457393,0.266508836,0.761160446,0.768885842,0.748376389,0.195682113,0.466299876,0.804153547,0.696711303
7,260714_at,T,F,AT1G14980,CPN10,chaperonin 10,0.62625623,0.665728431,0.23212138,0.825732674,0.739074148,0.580210767,0.028105024,0.298459248,0.737587324,0.699470425
