nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.258176_at,cor.258177_at,cor.258084_at,cor.245557_at,cor.251865_at,cor.255731_at,cor.246907_at,cor.256187_at,cor.258060_at,cor.259359_at,
5,264407_at,T,F,AT1G10180,AT1G10180,BEST Arabidopsis thaliana protein match is: exocyst complex component 84B (TAIR:AT5G49830.1); Has 132 Blast hits to 132 proteins in 25 species: Archae - 0; Bacteria - 0; Metazoa - 7; Fungi - 0; Plants - 117; Viruses - 0; Other Eukaryotes - 8 (source: NCBI BLink).,0.769361436,0.766229555,0.278903144,0.526790968,0.688382627,0.697909466,0.032102817,0.48138204,0.397382349,0.291897183,
5,264417_at,NA,NA,NA,NA,NA,0.639906851,0.65989345,0.211463525,0.770960892,0.643496071,0.680074592,0.055753152,0.28522379,0.372710075,0.400245052,
5,264427_at,T,F,AT1G61770,AT1G61770,Chaperone DnaJ-domain superfamily protein,0.75295916,0.7141489,0.198744342,0.328117435,0.524477647,0.840145905,0.047104656,0.633559056,0.440414633,0.014725232,
5,264433_at,T,F,AT1G61810,BGLU45,beta-glucosidase 45,0.548866676,0.630046686,0.236160737,0.80765009,0.736365419,0.323059721,0.144238126,0.105688193,0.40087366,0.500454852,
5,264438_at,T,F,AT1G27400,AT1G27400,Ribosomal protein L22p/L17e family protein,0.819511502,0.724682274,0.161329903,0.378138016,0.50346244,0.942645367,4.96E-04,0.633722174,0.289412081,0.080676775,
5,264458_at,T,F,AT1G10410,AT1G10410,Protein of unknown function (DUF1336),0.331116482,0.529271896,0.336171187,0.700651037,0.821625353,0.02512184,0.249484837,0.176611297,0.780176198,0.689946017,
5,264462_at,T,F,AT1G10200,WLIM1,GATA type zinc finger transcription factor family protein,0.46387299,0.767650766,0.030337439,0.392800383,0.749823227,0.433826535,0.518797319,0.553230507,0.728818174,0.104319654,
5,264468_at,T,F,AT1G10310,AT1G10310,NAD(P)-binding Rossmann-fold superfamily protein,0.81524355,0.826364284,0.372796295,0.605366584,0.724839084,0.822591659,0.146072986,0.485227254,0.469066581,0.214654427,
5,264483_at,T,F,AT1G77230,AT1G77230,Tetratricopeptide repeat (TPR)-like superfamily protein,0.659146046,0.696501409,0.191429497,0.129778409,0.527727933,0.721711291,0.165372679,0.8221509,0.427671193,0.106644152,
5,264485_at,T,F,AT1G77220,AT1G77220,Protein of unknown function (DUF300),0.568666251,0.681130479,0.148282387,0.826459601,0.751399868,0.467806169,0.208422241,0.151635376,0.659340974,0.49737322,
5,264504_at,T,F,AT1G09430,ACLA-3,ATP-citrate lyase A-3,0.469873643,0.690062937,0.38046502,0.56464733,0.832283431,0.254002493,0.555167919,0.343223932,0.810848252,0.297716999,
5,264510_at,T,F,AT1G09530,PIF3|PAP3|POC1,phytochrome interacting factor 3,0.834879769,0.797936239,0.199413114,0.448894119,0.60938629,0.906449541,0.060107416,0.6186305,0.367310701,0.038367353,
5,264517_at,T,F,AT1G10120,AT1G10120,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,0.867090822,0.788528907,0.159918345,0.616582741,0.580852436,0.811027005,0.030882522,0.393562502,0.264573326,0.147144528,
5,264519_at,T,F,AT1G10000,AT1G10000,Ribonuclease H-like superfamily protein,0.700258083,0.741726922,0.355388745,0.692861821,0.776028469,0.497371057,0.098663644,0.347712013,0.733977614,0.498792714,
5,264523_at,T,F,AT1G10030,ERG28,homolog of yeast ergosterol28,0.78645728,0.738363454,0.216967595,0.420548315,0.546729027,0.905222834,4.59E-04,0.599181456,0.396073768,0.043742381,
5,264525_at,T,F,AT1G10060,BCAT-1|ATBCAT-1,branched-chain amino acid transaminase 1,0.797989411,0.669166355,0.325229818,0.873644502,0.658047499,0.724034424,0.056761931,0.140954276,0.426579087,0.401788814,
5,264526_at,T,F,AT1G10130,ECA3|ATECA3,endoplasmic reticulum-type calcium-transporting ATPase 3,0.798091638,0.74527883,0.328572406,0.435259487,0.580713801,0.811714089,0.099993716,0.591139834,0.400514873,0.144291389,
5,264530_at,NA,NA,NA,NA,NA,0.334666917,0.698466278,0.189508037,0.500918076,0.674959464,0.245589401,0.5068771,0.263898219,0.671571733,0.371478405,
5,264535_at,T,F,AT1G55690,AT1G55690,Sec14p-like phosphatidylinositol transfer family protein,0.84132045,0.7000876,0.307524024,0.538873419,0.563370817,0.820080319,0.231174717,0.491253333,0.287032907,0.289582122,
5,264536_at,T,F,AT1G55640,PRA1.G1,prenylated RAB acceptor 1.G1,0.574603265,0.709860987,0.285025746,0.466666835,0.727828968,0.460245076,0.168661644,0.536515875,0.616322337,0.374564034,
5,264549_at,T,F,AT1G09440,AT1G09440,Protein kinase superfamily protein,0.580063163,0.642386205,0.375503506,0.649501814,0.815771004,0.323620275,0.200917138,0.358125189,0.882287451,0.441301496,
5,264551_at,T,F,AT1G09460,AT1G09460,Carbohydrate-binding X8 domain superfamily protein,0.859409198,0.830227911,0.215445818,0.753757886,0.711664785,0.808256927,0.135839512,0.329882933,0.401041425,0.182724047,
5,264553_s_at,F,NA,AT1G09490,AT1G09490,NAD(P)-binding Rossmann-fold superfamily protein,0.87182034,0.747772525,0.215153638,0.499844329,0.563266725,0.942460084,0.0255705,0.541575125,0.249050024,0.00276384,
5,264554_at,T,F,AT1G09510,AT1G09510,NAD(P)-binding Rossmann-fold superfamily protein,0.609998863,0.798366546,0.062508945,0.226618358,0.525628984,0.569840032,0.302017202,0.625814036,0.48846159,0.010480047,
5,264555_at,T,F,AT1G09360,AT1G09360,Plant invertase/pectin methylesterase inhibitor superfamily protein,0.494661277,0.607262773,0.241804293,0.696647752,0.68396771,0.301766804,0.062838692,0.252139073,0.73054215,0.663790701,
5,264561_at,T,F,AT1G55810,UKL3,uridine kinase-like 3,0.717798805,0.737705504,0.021297856,0.615586397,0.653792499,0.709448044,0.20137869,0.348639709,0.250518895,0.090980886,
5,264585_at,T,F,AT1G05180,AXR1,NAD(P)-binding Rossmann-fold superfamily protein,0.352630855,0.599416943,0.158480974,0.644842286,0.770411442,0.201238582,0.306391235,0.275721132,0.913807862,0.518680149,
5,264588_at,T,F,AT2G17730,NIP2,NEP-interacting protein 2,0.827065517,0.737068275,0.365261375,0.418873039,0.604355623,0.715036264,0.103316375,0.569468423,0.376764872,0.001132287,
5,264606_at,T,F,AT1G04660,AT1G04660,glycine-rich protein,0.647987774,0.732879753,0.49668274,0.676346847,0.763446795,0.540751987,0.136922156,0.395080657,0.456979372,0.462150102,
5,264623_at,T,F,AT1G09000,ANP1|MAPKKK1|NP1,NPK1-related protein kinase 1,0.737011083,0.76668837,0.360575752,0.625381539,0.664493734,0.71222669,0.055495169,0.443636495,0.462290373,0.38703887,
5,264624_at,T,F,AT1G08930,ERD6,Major facilitator superfamily protein,0.710856438,0.660934532,0.334235542,0.254097298,0.52986428,0.800204785,0.143459857,0.710088726,0.192014466,0.149083953,
5,264626_at,T,F,AT1G65620,AS2,Lateral organ boundaries (LOB) domain family protein,0.303297519,0.501873141,0.238479322,0.788273648,0.699940356,0.046018349,0.26235446,0.097403969,0.719919723,0.650749313,
5,264638_at,T,F,AT1G65480,FT,PEBP (phosphatidylethanolamine-binding protein) family protein,0.612405009,0.700677601,0.426062733,0.524235811,0.657347417,0.537775789,0.291037584,0.308067355,0.494925767,0.26354293,
5,264640_at,T,F,AT1G65680,EXPB2|ATEXPB2|ATHEXP BETA 1.4,expansin B2,0.677736791,0.605668555,0.252721612,0.485570171,0.530382257,0.693431313,0.109530333,0.353977568,0.608568725,0.196964978,
5,264645_at,T,F,AT1G08940,AT1G08940,Phosphoglycerate mutase family protein,0.498520733,0.599371135,0.294796491,0.848688145,0.82171905,0.260281185,0.178571018,0.108166462,0.6697574,0.646338224,
5,264660_at,T,F,AT1G09940,HEMA2,Glutamyl-tRNA reductase family protein,0.836422041,0.710893109,0.179041849,0.697773224,0.60649849,0.87401484,0.058660513,0.368365131,0.37799125,0.192515775,
5,264662_at,T,F,AT1G09960,ATSUC4|ATSUT4|SUC4|SUT4,sucrose transporter 4,0.438412662,0.633024406,0.200882478,0.73869142,0.832604851,0.212946471,0.276379318,0.197142052,0.806218348,0.604051524,
5,264663_at,T,F,AT1G09970,LRR XI-23|RLK7,Leucine-rich receptor-like protein kinase family protein,0.474399882,0.610079603,0.490528121,0.769121868,0.860508839,0.200112666,0.223804806,0.226877079,0.806711547,0.686856216,
5,264669_at,T,F,AT1G09630,ATRABA2A|ATRAB-A2A|ATRAB11C|RAB-A2A|RAB11c,RAB GTPase 11C,0.762911327,0.729704978,0.189829033,0.28725401,0.521461398,0.873493225,0.071942515,0.707668585,0.3814441,0.080710219,
5,264673_at,T,F,AT1G09795,ATATP-PRT2|HISN1B|ATP-PRT2,ATP phosphoribosyl transferase 2,0.880054944,0.750645298,0.385207042,0.779346203,0.677724806,0.795832584,0.004713521,0.231377596,0.414735668,0.323641747,
5,264674_at,T,F,AT1G09815,POLD4,polymerase delta 4,0.572690428,0.584623683,0.342418477,0.629430552,0.785489624,0.353832286,0.046283701,0.379646917,0.73912934,0.48814832,
5,264676_at,T,F,AT1G09870,AT1G09870,histidine acid phosphatase family protein,0.431085108,0.526409402,0.261220684,0.660722073,0.633693874,0.270400769,0.049848935,0.200364153,0.756918148,0.702693349,
5,264679_s_at,F,NA,AT1G09590,AT1G09590,Translation protein SH3-like family protein,0.820072198,0.746699745,0.19209352,0.418455291,0.575395808,0.903196207,0.012155197,0.674717459,0.413747566,0.01763472,
5,264693_at,T,F,AT1G69970,CLE26,CLAVATA3/ESR-RELATED 26,0.559244324,0.604262505,0.10865442,0.838355392,0.583805256,0.426500345,0.034111031,0.059003344,0.400857603,0.527844312,
5,264700_at,T,F,AT1G70100,AT1G70100,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G24160.2); Has 3037 Blast hits to 2309 proteins in 344 species: Archae - 6; Bacteria - 672; Metazoa - 1089; Fungi - 230; Plants - 220; Viruses - 37; Other Eukaryotes - 783 (source: NCBI BLink).,0.489505247,0.589054246,0.418672261,0.779114973,0.821073688,0.33791181,0.057821041,0.239643355,0.787826965,0.706420301,
5,264702_at,T,F,AT1G70190,AT1G70190,"Ribosomal protein L7/L12, oligomerisation;Ribosomal protein L7/L12, C-terminal/adaptor protein ClpS-like",0.725440067,0.679859564,0.297836107,0.577154595,0.518740811,0.824911153,0.046967261,0.329171536,0.444778673,0.288696145,
5,264709_at,T,F,AT1G09770,ATCDC5|ATMYBCDC5|CDC5,cell division cycle 5,0.427345319,0.674519081,0.063274981,0.73022742,0.813528274,0.257669835,0.312879975,0.166112751,0.749543344,0.540083294,
5,264711_at,T,F,AT1G09800,AT1G09800,Pseudouridine synthase family protein,0.571001037,0.602727546,0.236213497,0.506808686,0.573181223,0.543157497,0.309526258,0.131688614,0.408889135,0.212217817,
5,264715_at,T,F,AT1G70180,AT1G70180,Sterile alpha motif (SAM) domain-containing protein,0.576663626,0.622143057,0.185354969,0.747652611,0.541855207,0.572268459,0.270153487,0.022662193,0.292662998,0.025857396,
5,264718_at,T,F,AT1G70130,AT1G70130,Concanavalin A-like lectin protein kinase family protein,0.644474903,0.639820439,0.355404606,0.709549938,0.646636779,0.550488012,0.017684425,0.244802929,0.342915907,0.48419067,
5,264720_at,T,F,AT1G70080,AT1G70080,Terpenoid cyclases/Protein prenyltransferases superfamily protein,0.445628468,0.604985527,0.307885959,0.661942822,0.740701569,0.302083639,0.19593831,0.243626124,0.600456648,0.545813372,
5,264726_at,T,F,AT1G22985,AT1G22985,Integrase-type DNA-binding superfamily protein,0.177794534,0.500768671,0.194837937,0.661956278,0.723184375,0.062107614,0.447170007,0.047474722,0.685647609,0.556903997,
5,264735_s_at,F,NA,AT1G62000,AT1G62000,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G62080.1); Has 163 Blast hits to 56 proteins in 10 species: Archae - 0; Bacteria - 4; Metazoa - 109; Fungi - 6; Plants - 37; Viruses - 0; Other Eukaryotes - 7 (source: NCBI BLink).,0.348631279,0.513568077,0.230586635,0.801576249,0.628386671,0.184949602,0.156489134,0.138936718,0.672081599,0.707209035,
5,264736_at,T,F,AT1G62200,AT1G62200,Major facilitator superfamily protein,0.342341886,0.635341955,0.292797456,0.615403773,0.822269233,0.209880068,0.383762899,0.314001828,0.616211933,0.516373145,
5,264737_at,T,F,AT1G62210,AT1G62210,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; Has 20 Blast hits to 18 proteins in 7 species: Archae - 0; Bacteria - 4; Metazoa - 7; Fungi - 0; Plants - 8; Viruses - 0; Other Eukaryotes - 1 (source: NCBI BLink).,0.492871487,0.581509172,0.398978245,0.701724979,0.810503987,0.290682455,0.031457542,0.299520023,0.699975427,0.689106676,
5,264741_at,T,F,AT1G62290,AT1G62290,Saposin-like aspartyl protease family protein,0.644138601,0.706138748,0.183943247,0.29934341,0.507619901,0.82491123,0.102436337,0.609232607,0.438708406,0.0367516,
5,264744_at,T,F,AT1G62050,AT1G62050,Ankyrin repeat family protein,0.793164067,0.859303717,0.270155931,0.760474135,0.809710575,0.71954878,0.282574919,0.402096548,0.498281072,0.244641324,
5,264751_at,T,F,AT1G23020,FRO3|ATFRO3,ferric reduction oxidase 3,0.441823318,0.690051981,0.331552431,0.535368825,0.787354697,0.416991597,0.525675632,0.390628475,0.609417141,0.194575528,
5,264754_at,T,F,AT1G61400,AT1G61400,S-locus lectin protein kinase family protein,0.543223621,0.505881126,0.282819659,0.311229565,0.571076924,0.641438797,0.032833808,0.61181612,0.48802962,0.092233893,
5,264758_at,T,F,AT1G61340,AT1G61340,F-box family protein,0.609926383,0.53564794,0.488866185,0.344645836,0.541021762,0.61004932,0.13553922,0.558005556,0.380378266,0.338014914,
5,264767_at,T,F,AT1G61380,SD1-29,S-domain-1 29,0.64591254,0.661697157,0.020527002,0.794038989,0.614002713,0.624748174,0.080895329,0.053096923,0.476576884,0.33661113,
5,264768_at,T,F,AT1G61410,AT1G61410,DNA double-strand break repair and VJ recombination XRCC4,0.428835489,0.565865833,0.119723,0.639501639,0.548943873,0.266340222,0.007566736,0.103390857,0.562985937,0.695635674,
5,264777_at,T,F,AT1G08630,THA1,threonine aldolase 1,0.742828635,0.712731809,0.266590034,0.34178903,0.584333175,0.813168456,0.023539407,0.703220512,0.387489306,0.028991715,
5,264793_at,T,F,AT1G08660,MGP2,MALE GAMETOPHYTE DEFECTIVE 2,0.777505064,0.821570454,0.144445039,0.396532612,0.543294932,0.826915217,0.108753147,0.533065922,0.433708659,0.076840376,
5,264799_at,T,F,AT1G08550,AVDE1|NPQ1,non-photochemical quenching 1,0.833164291,0.703992485,0.347540308,0.845584805,0.665884168,0.726721725,0.095395263,0.186878846,0.489294942,0.445682711,
5,264815_at,T,F,AT1G03620,AT1G03620,ELMO/CED-12 family protein,0.537481757,0.657828448,0.154451173,0.346653479,0.514643339,0.7015752,0.303086418,0.470573027,0.577559671,0.018876623,
5,264829_at,NA,NA,NA,NA,NA,0.511506399,0.743644409,0.206195288,0.455375772,0.799465495,0.331907201,0.279769834,0.556211916,0.746535814,0.390085874,
5,264833_at,T,F,AT1G03590,AT1G03590,Protein phosphatase 2C family protein,0.774869852,0.686856632,0.324412211,0.550571062,0.541572722,0.878775992,0.178541892,0.359736342,0.288156795,0.002295735,
5,264834_at,T,F,AT1G03730,AT1G03730,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G03600.1); Has 50 Blast hits to 50 proteins in 10 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 50; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.79844921,0.756970919,0.113147919,0.474713543,0.570159224,0.876915497,0.041275275,0.515294155,0.345735352,0.106204264,
5,264841_at,T,F,AT1G03740,AT1G03740,Protein kinase superfamily protein,0.648394844,0.733432721,0.487389703,0.61154042,0.737791235,0.557920351,0.337995442,0.304070122,0.427756795,0.257492376,
5,264844_at,T,F,AT1G03520,AT1G03520,"Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein",0.705376565,0.604105735,0.174563672,0.35487877,0.607982798,0.685795053,0.056906181,0.580409358,0.456536806,0.036314405,
5,264862_at,T,F,AT1G24330,AT1G24330,ARM repeat superfamily protein,0.805385194,0.802999112,0.090462962,0.435964156,0.569424627,0.914040455,0.14743264,0.609869517,0.317895065,0.093631489,
5,264867_at,T,F,AT1G24150,FH4|ATFH4,formin homologue 4,0.837463145,0.739130194,0.403571497,0.664189425,0.758736964,0.747070527,0.146192311,0.454689665,0.45442512,0.230021121,
5,264870_at,T,F,AT1G24210,AT1G24210,Paired amphipathic helix (PAH2) superfamily protein,0.750673475,0.70491158,0.310423831,0.696359462,0.657762245,0.741955968,0.010847741,0.315822789,0.424961873,0.374035326,
5,264878_at,T,T,AT2G17410,AT2G17410,ARID/BRIGHT DNA-binding domain-containing protein,0.84027197,0.694167963,0.152887345,0.70267327,0.621775999,0.88447982,0.064374048,0.318864663,0.392088121,0.153503934,
5,264898_at,T,F,AT1G23205,AT1G23205,Plant invertase/pectin methylesterase inhibitor superfamily protein,0.319190349,0.525179977,0.318552601,0.779681308,0.760972838,0.0959859,0.31530621,0.016985277,0.759358822,0.674163878,
5,264902_at,T,F,AT1G23060,AT1G23060,BEST Arabidopsis thaliana protein match is: TPX2 (targeting protein for Xklp2) protein family (TAIR:AT1G70950.1); Has 449 Blast hits to 419 proteins in 98 species: Archae - 0; Bacteria - 40; Metazoa - 139; Fungi - 21; Plants - 158; Viruses - 3; Other Eukaryotes - 88 (source: NCBI BLink).,0.465331133,0.729635816,0.141070613,0.554679092,0.701351916,0.517741092,0.341792767,0.343437332,0.661771422,0.333396867,
5,264905_at,T,F,AT2G17430,ATMLO7|MLO7,Seven transmembrane MLO family protein,0.61296634,0.74124529,0.228512999,0.813275133,0.85908987,0.439201595,0.271875398,0.262069672,0.596611792,0.478032045,
5,264913_at,T,F,AT1G60770,AT1G60770,Tetratricopeptide repeat (TPR)-like superfamily protein,0.81249331,0.758199761,0.156824792,0.451654013,0.545567683,0.932992127,0.015870816,0.551649134,0.41013784,0.011799818,
5,264922_s_at,F,NA,AT1G60900,AT1G60900,"U2 snRNP auxilliary factor, large subunit, splicing factor",0.426377463,0.556193978,0.174623366,0.818305581,0.710147282,0.223174312,0.110735257,0.033841339,0.673788489,0.703360159,
5,264929_at,T,F,AT1G60730,AT1G60730,NAD(P)-linked oxidoreductase superfamily protein,0.561913544,0.683315711,0.306906377,0.740778525,0.871194024,0.34913,0.365734113,0.328317229,0.623911071,0.42538734,
5,264931_at,T,F,AT1G60590,AT1G60590,Pectin lyase-like superfamily protein,0.46404038,0.578428134,0.196017851,0.86641221,0.667945246,0.344904744,0.184338886,0.109027354,0.636674661,0.604288664,
5,264933_at,T,F,AT1G61160,AT1G61160,CONTAINS InterPro DOMAIN/s: Retrotransposon gag protein (InterPro:IPR005162); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.355957572,0.553351376,0.471937529,0.589650177,0.604053125,0.327911871,0.120843152,0.24386585,0.507861236,0.649854349,
5,264938_at,T,F,AT1G60610,AT1G60610,SBP (S-ribonuclease binding protein) family protein,0.438998081,0.538195249,0.245297528,0.853143096,0.760980726,0.210774304,0.17820681,0.013305928,0.699079927,0.654662334,
5,264951_at,T,F,AT1G76970,AT1G76970,Target of Myb protein 1,0.456781999,0.553313205,0.415787606,0.794355964,0.789879615,0.184880886,0.091226559,0.130973442,0.75425731,0.731622274,
5,264953_at,T,F,AT1G77120,ADH1|ATADH|ADH|ATADH1,alcohol dehydrogenase 1,0.457392895,0.592508538,0.202423223,0.854195346,0.744232768,0.271426792,0.224290504,0.008411158,0.702780251,0.652540001,
5,264958_at,T,F,AT1G76960,AT1G76960,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 9 plant structures; EXPRESSED DURING: 8 growth stages; Has 8 Blast hits to 8 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 8; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.804674118,0.748251008,0.136653861,0.486275335,0.563128826,0.890335303,0.039128269,0.506559053,0.276346938,0.055856138,
5,264960_at,T,F,AT1G76930,EXT4|ATEXT1|EXT1|ATEXT4|ORG5,extensin 4,0.598026492,0.751290184,0.336748657,0.684094505,0.754487343,0.358868127,0.449454532,0.255295984,0.536277498,0.302670637,
5,264962_at,T,F,AT1G77110,PIN6,Auxin efflux carrier family protein,0.412857521,0.655044294,0.323115996,0.772656345,0.775899665,0.241309976,0.393186021,0.170563439,0.750060274,0.518318832,
5,264964_at,T,F,AT1G60460,AT1G60460,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 6 plant structures; EXPRESSED DURING: petal differentiation and expansion stage, E expanded cotyledon stage, D bilateral stage; Has 23 Blast hits to 23 proteins in 8 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 23; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).",0.357868893,0.501741726,0.369711616,0.620800709,0.639455026,0.119444995,0.111542442,0.128352196,0.72997839,0.716089161,
5,264978_at,T,F,AT1G27120,AT1G27120,Galactosyltransferase family protein,0.445906058,0.59328518,0.156953296,0.825075094,0.780957144,0.173812393,0.326886531,0.02579274,0.680136942,0.527345493,
5,264984_at,T,F,AT1G27000,AT1G27000,Protein of unknown function (DUF1664),0.461418512,0.57331684,0.196383257,0.841382219,0.754500497,0.230891268,0.169693486,0.048178825,0.611713905,0.607978721,
5,264999_at,T,F,AT1G67310,AT1G67310,Calmodulin-binding transcription activator protein with CG-1 and Ankyrin domains,0.281456528,0.535454484,0.249922929,0.663027151,0.775111213,0.101673802,0.399587285,0.063421908,0.77559169,0.576405866,
5,265005_at,T,F,AT1G61667,AT1G61667,"Protein of unknown function, DUF538",0.870879464,0.670934518,0.260311527,0.692086459,0.522385822,0.753460007,0.015273048,0.131894176,0.29645801,0.16144756,
5,265010_at,T,F,AT1G24510,AT1G24510,TCP-1/cpn60 chaperonin family protein,0.863429523,0.769865849,0.167856137,0.569279806,0.597002494,0.932651692,0.028872366,0.487367211,0.43113191,0.090539797,
5,265012_at,T,F,AT1G24470,KCR2|ATKCR2,beta-ketoacyl reductase 2,0.81046509,0.810457526,0.230056766,0.443709327,0.596828576,0.89098653,0.130950879,0.581890719,0.333766119,0.033017234,
5,265014_at,T,F,AT1G24430,AT1G24430,HXXXD-type acyl-transferase family protein,0.727971645,0.788300954,0.309498412,0.769332694,0.775568932,0.563771124,0.164037628,0.273434777,0.488986335,0.469214125,
5,265016_at,T,F,AT1G24420,AT1G24420,HXXXD-type acyl-transferase family protein,0.824574194,0.61757727,0.09843619,0.717799132,0.554022581,0.628206098,0.085772872,0.117090859,0.425655638,0.257279289,
5,265045_s_at,F,NA,AT1G03930,CKL9ALPHA|CKL9BETA|ADK1,dual specificity kinase 1,0.705295561,0.695604166,0.245704485,0.725618071,0.778993518,0.497945351,0.262777462,0.306762875,0.721997349,0.251301811,
5,265053_at,T,F,AT1G52000,AT1G52000,Mannose-binding lectin superfamily protein,0.816826555,0.754162765,0.268202558,0.672345602,0.673580869,0.862358392,0.100866027,0.41527073,0.396052075,0.17948308,
5,265058_s_at,F,NA,AT1G52040,MBP1|ATMBP,myrosinase-binding protein 1,0.784685569,0.71542595,0.250183033,0.723414584,0.602205304,0.832706659,0.127927175,0.187219486,0.322180336,0.191537223,
5,265067_at,T,F,AT1G03850,AT1G03850,Glutaredoxin family protein,0.754414878,0.825645378,0.262136813,0.740531668,0.761250304,0.717431167,0.30284654,0.338442287,0.48939651,0.208117252,
5,265068_at,T,F,AT1G55550,AT1G55550,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.610165381,0.689520042,0.23951406,0.745708424,0.634488825,0.554046265,0.226635967,0.236264757,0.48184346,0.333770082,
5,265069_at,T,T,AT1G55540,emb1011,Nuclear pore complex protein,0.426529556,0.600108773,0.26834296,0.8476865,0.771732273,0.269590596,0.163209549,0.100122726,0.602260352,0.652857182,
5,265075_at,T,F,AT1G55450,AT1G55450,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.44583239,0.635103552,0.073701636,0.74295437,0.699066389,0.319844335,0.120042855,0.160342293,0.593325756,0.561921444,
5,265091_s_at,F,NA,AT1G03940,AT1G03940,HXXXD-type acyl-transferase family protein,0.652543734,0.719550926,0.268342275,0.234554719,0.503384207,0.78666858,0.313728067,0.575958706,0.325533038,0.10086425,
5,265118_at,T,F,AT1G62660,AT1G62660,Glycosyl hydrolases family 32 protein,0.476572311,0.621070177,0.295152143,0.866992901,0.798271157,0.261668055,0.24558556,0.053248854,0.677509304,0.622888078,
5,265124_at,T,F,AT1G55430,AT1G55430,Cysteine/Histidine-rich C1 domain family protein,0.863713268,0.751941283,0.298297337,0.747447639,0.685727405,0.666736713,0.005371335,0.272144193,0.49923553,0.394256103,
5,265126_s_at,F,NA,AT1G55420,EDA11,Cysteine/Histidine-rich C1 domain family protein,0.822881687,0.706271169,0.294397328,0.736102016,0.64130248,0.724716585,0.022313165,0.257238776,0.483430284,0.30956822,
5,265128_at,T,F,AT1G30860,AT1G30860,RING/U-box superfamily protein,0.707675671,0.834314592,0.087528399,0.237717965,0.516241614,0.609046775,0.285908375,0.5996294,0.372040658,0.060455036,
5,265136_at,T,T,AT1G51270,AT1G51270,structural molecules;transmembrane receptors;structural molecules,0.741218839,0.72615475,0.47615581,0.388923833,0.644824599,0.777215759,0.216851672,0.621242156,0.410868508,0.08563753,
5,265141_at,T,F,AT1G51350,AT1G51350,ARM repeat superfamily protein,0.613666174,0.775040241,0.021449393,0.390956302,0.627726502,0.624963194,0.499628872,0.533544561,0.487009216,0.169893881,
5,265155_at,T,F,AT1G30990,AT1G30990,Polyketide cyclase/dehydrase and lipid transport superfamily protein,0.739134458,0.687152431,0.297187196,0.541544101,0.513916715,0.808112139,0.044685664,0.264706527,0.435927143,0.184470881,
5,265157_at,T,F,AT1G31030,AT1G31030,"non-LTR retrotransposon family (LINE), has a 1.0e-41 P-value blast match to GB:NP_038603 L1 repeat, Tf subfamily, member 23 (LINE-element) (Mus musculus)",0.515862562,0.517343803,0.018919639,0.777058171,0.672792196,0.334813931,0.11754428,0.00602535,0.616656352,0.427523327,
5,265162_at,T,F,AT1G30910,AT1G30910,Molybdenum cofactor sulfurase family protein,0.836152,0.748703363,0.336722436,0.685268265,0.657584039,0.868254148,0.036523128,0.442518329,0.467951905,0.298038524,
5,265173_at,T,F,AT1G23530,AT1G23530,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G70470.1); Has 38 Blast hits to 38 proteins in 12 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 37; Viruses - 0; Other Eukaryotes - 1 (source: NCBI BLink).,0.598345127,0.721087962,0.298409117,0.792730725,0.794178696,0.415333564,0.230640163,0.258613038,0.577695891,0.490177707,
5,265199_s_at,F,NA,AT2G36770,AT2G36770,UDP-Glycosyltransferase superfamily protein,0.701879311,0.766264003,0.219580808,0.176298715,0.52227226,0.738588848,0.204679623,0.733999596,0.301599245,0.118526101,
